100
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100
244,1572;3829;1961;1011;4393;4548;809;4427;5144;1148;1151;1609;1454;2506;3455;1614;5625;5619;3596;2999;267;2940;2781;1525;3701;745;3151;5684;1131;269;164;5278;6202;2714,daytime:night,95;100,353;99,1860;98,4741;97,845;96,2124;95,725;94,2349;93,269;92,1550;91,51;90,3119;89,2645;88,2164;87,7;86,932;85,2470;84,1883;83,2652;82,604;81,1157;80,291;79,545;78,1148;77,1879;76,277;75,63;74,1683;73,1131;72,6250;71,232;70,432;69,2700;68,2859;67,3460;66,60;65,173;64,2082;63,3028;62,2143;61,229;60,457;59,2486;58,6797;57,4465;56,4567;55,447;54,2814;53,5295;52,624;51,131;50,4930;49,420;48,6885;47,785;46,4740;45,2703;44,332;43,1180;42,270;41,603;40,4091;39,1936;38,1255;37,1321;36,8;35,2303;34,1298;33,1420;32,263;31,1694;30,1142;29,2490;28,241;27,3664;26,905;25,1109;24,141;23,439;22,1622;21,6067;20,2649;19,4050;18,280;17,679;16,56;15,1135;14,7078;13,5264;12,3359;11,1164;10,1477;9,666;8,2623;7,1749;6,5757;5,142;4,1057;3,6026;2,267;1
244,5160;3000;4609;4325;5922;3770;4386;239;524;6711;63;6;2303;3388;2817;4715;4718;2740;57;6206;4632;1948;5024;2742;353;457,daytime:afternoon,95;100,353;99,4741;98,845;97,4418;96,725;95,2349;94,269;93,1550;92,51;91,3119;90,2645;89,2164;88,7;87,932;86,2470;85,1883;84,2652;83,604;82,1157;81,291;80,545;79,1148;78,1879;77,277;76,63;75,1683;74,1131;73,333;72,393;71,6250;70,232;69,432;68,1789;67,2700;66,2859;65,3460;64,60;63,173;62,2082;61,3028;60,2143;59,229;58,457;57,2486;56,6797;55,1512;54,4465;53,4567;52,2662;51,447;50,2814;49,5295;48,624;47,131;46,4930;45,420;44,6885;43,785;42,4740;41,2703;40,332;39,1180;38,270;37,603;36,4091;35,1936;34,1255;33,1321;32,8;31,2303;30,1298;29,701;28,1420;27,263;26,1694;25,1142;24,2490;23,241;22,905;21,1109;20,2336;19,141;18,439;17,6067;16,2023;15,2649;14,4050;13,280;12,679;11,56;10,1135;9,7078;8,5264;7,3359;6,1164;5,2373;4,666;3,2623;2,1749;1
242,3741;6157;60;4768;3314;1332;2196;1682;4600;1935;6597;5911;6365;1597;6640;2400;4098;4616;3173;3900;1156;298;2623;4911;2156;5394;2192;6533;4492;1408;6565;862;1725;3521;2034;5499;555;137;4265;1380;5096;2702;3004;6903;5553;3260;5296;3799;6319;1549;4933;1574;4336;3840;742;5966,daytime:morning,353;100,63;99,2703;98,2205;97,1255;96,4740;95,269;94,1883;93,95;92,975;91,7;90,1013;89,3588;88,2662;87,173;86,291;85,1057;84,1420;83,3799;82,3681;81,2697;80,2266;79,7013;78,3028;77,1790;76,4734;75,1917;74,224;73,3759;72,624;71,164;70,3514;69,2124;68,4265;67,2030;66,1862;65,421;64,5100;63,277;62,4930;61,5578;60,2164;59,5391;58,604;57,1750;56,891;55,332;54,3359;53,5264;52,1682;51,97;50,3929;49,1236;48,393;47,3415;46,4465;45,2151;44,1789;43,2888;42,1683;41,1982;40,3773;39,1669;38,5059;37,5515;36,4270;35,4994;34,4567;33,1694;32,629;31,2790;30,4196;29,2007;28,6797;27,5586;26,5362;25,7078;24,2348;23,1477;22,2938;21,660;20,3975;19,4564;18,603;17,1607;16,1499;15,2103;14,1203;13,2471;12,845;11,5508;10,2705;9,1385;8,2926;7,472;6,3172;5,1510;4,2512;3,6141;2,2970;1
242,1883;6242;7044;58;5914;406;4133;3665;1738;5429;4013;1785;6302;3193;7069;3795;7026;2782;3875;3118;3482;4790;1444;3032;5557;5919;1639;4749;6677;6639;2682;3545;5779;456;2513;2515;2494;6882;1221;4849,daytime:evening,353;100,1550;99,2205;98,1255;97,4740;96,1883;95,95;94,56;93,1013;92,3588;91,2662;90,173;89,291;88,1057;87,1420;86,3799;85,3681;84,2697;83,2266;82,7013;81,1790;80,4734;79,1917;78,224;77,624;76,164;75,263;74,3514;73,2124;72,4265;71,2030;70,2859;69,1862;68,5100;67,277;66,4930;65,5578;64,2164;63,5391;62,604;61,1750;60,891;59,332;58,3359;57,5264;56,1682;55,6250;54,97;53,3929;52,1236;51,4425;50,393;49,4465;48,2151;47,1789;46,250;45,2888;44,1683;43,1982;42,3773;41,3717;40,4569;39,1562;38,1514;37,1669;36,5515;35,4270;34,4994;33,4567;32,1694;31,629;30,2790;29,4196;28,3565;27,2007;26,6797;25,5586;24,2464;23,7078;22,2348;21,1477;20,2938;19,5904;18,660;17,3975;16,4564;15,603;14,1607;13,1499;12,2103;11,1203;10,845;9,5508;8,2705;7,2349;6,1385;5,4137;4,2926;3,472;2,3172;1
242,4481;4709;2007;4892;5231;277;4573;2899;2970;5806;1392;4620;4401;4863;4324;5163;6968;5135;5069;4207;5600;6847;6821;5400;6583;6442;2604;2580;4971;2556;1385;3808;3930;1783;2180;2171;4632;2103;4470;717;353;1276,daytime:night,353;100,63;99,2703;98,1550;97,2205;96,1255;95,269;94,1883;93,95;92,56;91,975;90,7;89,3588;88,2662;87,291;86,1057;85,1420;84,3799;83,3681;82,2697;81,2266;80,3028;79,1917;78,224;77,3759;76,624;75,164;74,263;73,3514;72,2124;71,4265;70,2030;69,2859;68,1862;67,421;66,5100;65,277;64,4930;63,5578;62,2164;61,5391;60,604;59,1750;58,891;57,332;56,3359;55,5264;54,1682;53,6250;52,3929;51,4425;50,393;49,3415;48,4465;47,2151;46,1789;45,250;44,2888;43,1683;42,1982;41,3773;40,3717;39,4569;38,1562;37,1514;36,1669;35,5059;34,5515;33,4270;32,4994;31,4567;30,1694;29,2790;28,3565;27,2007;26,6797;25,5586;24,2464;23,5362;22,7078;21,2348;20,1477;19,5904;18,3975;17,4564;16,603;15,1499;14,2103;13,1203;12,2471;11,845;10,2705;9,2349;8,1385;7,4137;6,2926;5,472;4,3172;3,1510;2,2512;1
242,5368;755;5933;1292;5953;1613;4110;3937;6885;1946;5733;6924;600;1551;5539;6675;1899;1951;6895;4920;2652;5817;1791;407;6884;2080;4615;5649;5864;1948;4730,daytime:afternoon,353;100,63;99,2703;98,1550;97,1255;96,4740;95,269;94,1883;93,95;92,56;91,975;90,7;89,1013;88,2662;87,173;86,291;85,1057;84,1420;83,3799;82,2697;81,2266;80,7013;79,3028;78,1790;77,4734;76,224;75,3759;74,624;73,263;72,2124;71,4265;70,2030;69,2859;68,421;67,5100;66,277;65,4930;64,5578;63,2164;62,5391;61,604;60,1750;59,891;58,332;57,3359;56,5264;55,1682;54,6250;53,97;52,3929;51,1236;50,4425;49,393;48,3415;47,2151;46,1789;45,250;44,2888;43,1683;42,1982;41,3773;40,3717;39,4569;38,1562;37,1514;36,5059;35,5515;34,4270;33,4994;32,4567;31,629;30,2790;29,4196;28,3565;27,2007;26,6797;25,5586;24,2464;23,5362;22,7078;21,2348;20,1477;19,2938;18,5904;17,660;16,3975;15,4564;14,603;13,1607;12,1499;11,2103;10,2471;9,845;8,5508;7,2705;6,2349;5,1385;4,4137;3,2926;2,472;1
26,1502;6841;565;1995;368;504;4996;701;403;3068;4570;721;2340;2087;3044;6182;1144;4318;3455;3173;2999;7024;1960;2218;1775;5082;1064;5968;3469;3091;2470;1796;4481;4973;184;4687;474;2935;3266;6300;6518;919;3028;2099;1477;4358;3265;2740;4457;1764;284;3352;339;3113;3129;6049,daytime:morning,232;100,291;99,7;98,432;97,2703;96,173;95,270;94,56;93,604;92,1879;91,84;90,2164;89,6141;88,269;87,5100;86,725;85,3028;84,2151;83,2124;82,2143;81,1499;80,60;79,2604;78,277;77,4740;76,1131;75,2652;74,86;73,905;72,545;71,7143;70,284;69,104;68,140;67,189;66,1255;65,456;64,2470;63,280;62,893;61,2490;60,1148;59,1240;58,263;57,785;56,97;55,3975;54,2596;53,142;52,2693;51,624;50,447;49,5362;48,6026;47,2859;46,267;45,3;44,3773;43,679;42,603;41,4567;40,960;39,2349;38,128;37,2023;36,393;35,660;34,1109;33,975;32,8;31,1786;30,241;29,2303;28,5757;27,54;26,4050;25,1157;24,740;23,4465;22,458;21,333;20,29;19,3829;18,3588;17,3770;16,4930;15,1790;14,1860;13,4265;12,671;11,1203;10,1164;9,1734;8,406;7,2205;6,2968;5,1512;4,5578;3,2291;2,3681;1
26,4925;5057;2280;666;3430;2703;3630;3793;7041;325;505;1407;5497;6056;1692;3754;1172;4328;2031;3085;2425;1097;2566;861;757;3924;973;4641;848;261;574;5249;6026;183;2331;259;2583;4374;2928;5839;2124;5412;2426;1135;193;622;5634;5501;2536;4241;793;3915;1365;4917;6299;1472;2595;2417;3223;4182;3759;4027;5977;2938;3517;2206;2108;6251;1609;3363;467;4895;4826;3788;623;5223;2983;4733;6571;6306;1498;5712;1856;71;4647;4361;6127;4911;808;705;3568;632;1235;7144;168;3961;2471;1740;3557;100;2178;5557;5829;5214;1521;3756,daytime:evening,353;100,232;99,95;98,7;97,932;96,432;95,2703;94,173;93,56;92,1550;91,1057;90,1420;89,2662;88,63;87,1883;86,269;85,725;84,3028;83,2151;82,141;81,2124;80,1499;79,2604;78,4740;77,2652;76,86;75,905;74,51;73,545;72,7143;71,6091;70,284;69,457;68,140;67,189;66,1255;65,845;64,456;63,2470;62,280;61,893;60,2490;59,1240;58,785;57,97;56,3975;55,366;54,2596;53,142;52,2693;51,4741;50,624;49,447;48,5362;47,6026;46,679;45,4567;44,960;43,2349;42,128;41,2023;40,393;39,660;38,1109;37,975;36,8;35,1786;34,681;33,241;32,5757;31,54;30,4050;29,1157;28,740;27,458;26,29;25,3829;24,3770;23,4930;22,1860;21,1231;20,4265;19,671;18,1203;17,2338;16,1734;15,2205;14,605;13,2968;12,1512;11,2888;10,5578;9,2291;8,3681;7,98;6,181;5,2486;4,2053;3,3359;2,2082;1
26,56;1814;3722;4573;5048;1322;424;895;2385;2126;5238;689;5072;1617;6541;5478;86;3640;6043;2090;2858;2820;5463;1766;6399;2558;3073;3218;3872;2447;1233;6259;6700;1023;942;5533;1113;5715;2531;2490;2715;4495;5654;2596;253;3890;3280;4115;240;1008;393;175;2804;4473;1092;1276,daytime:night,353;100,232;99,95;98,291;97,7;96,932;95,2703;94,173;93,270;92,56;91,1550;90,604;89,1879;88,1057;87,84;86,1420;85,2662;84,63;83,2164;82,1883;81,6141;80,269;79,5100;78,3028;77,2151;76,141;75,2124;74,2143;73,60;72,2604;71,277;70,4740;69,1131;68,2652;67,86;66,905;65,51;64,545;63,7143;62,6091;61,284;60,457;59,104;58,140;57,845;56,2470;55,2490;54,1148;53,1240;52,263;51,785;50,3975;49,366;48,2596;47,142;46,4741;45,447;44,5362;43,6026;42,2859;41,267;40,3;39,3773;38,679;37,603;36,4567;35,2349;34,393;33,660;32,1109;31,975;30,8;29,1786;28,681;27,241;26,2303;25,5757;24,54;23,4050;22,740;21,4465;20,333;19,29;18,3588;17,4930;16,1790;15,1231;14,4265;13,671;12,1203;11,1164;10,2338;9,1734;8,406;7,2205;6,605;5,2968;4,2888;3,5578;2,2291;1
26,7005;2129;6237;1449;1851;1895;2970;2424;3753;1527;375;791;940;2550;909;112;5415;3579;580;4016;4704;4437;2255;4789;3897;1066;5731;4219;5387;4957;1296;1029;4300;2266;152;5353;660;5724;6544;5307;4137;3202;1007;2221;6670;3137;3481;2848;1558;1240;676;1446;107;4735;4139;2085;3550;162;1032;2884;1676;7032;4931;6239;6910;179;5926;2445;1666;4240;4904;2281,daytime:afternoon,353;100,232;99,95;98,291;97,932;96,432;95,2703;94,173;93,270;92,56;91,1550;90,604;89,1879;88,1057;87,84;86,1420;85,2662;84,63;83,2164;82,1883;81,6141;80,269;79,5100;78,725;77,3028;76,2151;75,141;74,2124;73,2143;72,1499;71,60;70,277;69,4740;68,1131;67,2652;66,86;65,905;64,51;63,545;62,7143;61,6091;60,284;59,457;58,104;57,140;56,189;55,1255;54,845;53,456;52,2470;51,280;50,893;49,2490;48,1148;47,1240;46,263;45,785;44,97;43,366;42,2596;41,142;40,2693;39,4741;38,624;37,447;36,5362;35,6026;34,2859;33,267;32,3;31,3773;30,603;29,4567;28,960;27,2349;26,128;25,2023;24,393;23,660;22,1109;21,975;20,681;19,2303;18,5757;17,1157;16,740;15,4465;14,458;13,333;12,29;11,3829;10,3588;9,3770;8,4930;7,1790;6,1860;5,1231;4,4265;3,671;2,1203;1
47,3071;4276;3417;4215;6488;3770;4467;4839;1963;3870;4286;4638;940;1522;3513;6347;5405;2063;1810;1972;1306;1457;5530;989;2254;4216;585;656;1665;4847;2168;2595;2946;638;842;3980;4395,daytime:morning,270;100,6158;99,141;98,5070;97,2036;96,2595;95,4282;94,3341;93,1196;92,1874;91,974;90,785;89,606;88,406;87,395;86,516;85,1363;84,287;83,3240;82,1412;81,713;80,447;79,1024;78,3763;77,184;76,441;75,3348;74,657;73,284;72,849;71,1417;70,1125;69,956;68,1395;67,3981;66,409;65,51;64,312;63,166;62,703;61,1450;60,905;59,4143;58,232;57,671;56,204;55,2772;54,2031;53,1006;52,85;51,222;50,1082;49,988;48,3370;47,84;46,1131;45,1138;44,854;43,2946;42,842;41,5176;40,4739;39,112;38,3804;37,938;36,1877;35,3423;34,3660;33,3441;32,2562;31,506;30,2430;29,252;28,2243;27,96;26,923;25,6059;24,5468;23,3006;22,180;21,4720;20,4796;19,5973;18,1407;17,181;16,4264;15,2373;14,542;13,3088;12,802;11,4253;10,363;9,4298;8,2683;7,1102;6,618;5,6182;4,3980;3,2528;2,4791;1
47,5081;4677;3245;2364;184;4164;141;338;6635;66;790;3490,daytime:evening,270;100,6158;99,141;98,5070;97,2036;96,2595;95,4282;94,641;93,1196;92,6838;91,1874;90,2811;89,785;88,406;87,395;86,516;85,1363;84,287;83,3240;82,1412;81,713;80,447;79,1024;78,38;77,3763;76,2101;75,184;74,3348;73,657;72,27;71,284;70,1417;69,2222;68,1125;67,956;66,1395;65,2640;64,3981;63,51;62,582;61,312;60,703;59,7143;58,905;57,4143;56,232;55,671;54,2772;53,2031;52,1006;51,85;50,222;49,1082;48,988;47,3017;46,84;45,1131;44,1138;43,981;42,2946;41,842;40,5176;39,4739;38,112;37,3804;36,938;35,1877;34,3660;33,3441;32,2562;31,506;30,2430;29,4421;28,2243;27,96;26,923;25,209;24,6059;23,5468;22,3006;21,4542;20,180;19,4720;18,2511;17,932;16,4796;15,1407;14,181;13,5358;12,4264;11,2931;10,1713;9,2373;8,3088;7,6189;6,4253;5,1602;4,363;3,6280;2,4298;1
47,2765;3981,daytime:night,270;100,141;99,5070;98,2036;97,2595;96,3341;95,641;94,1196;93,6838;92,2811;91,974;90,785;89,606;88,406;87,395;86,516;85,1363;84,287;83,3240;82,1412;81,713;80,447;79,1024;78,38;77,3763;76,2101;75,184;74,441;73,3348;72,657;71,27;70,284;69,849;68,1417;67,2222;66,1125;65,956;64,1395;63,2640;62,3981;61,409;60,51;59,582;58,312;57,166;56,703;55,7143;54,1450;53,905;52,232;51,671;50,204;49,2772;48,2031;47,1006;46,85;45,222;44,1082;43,988;42,3370;41,3017;40,84;39,1131;38,1138;37,854;36,981;35,2946;34,842;33,5176;32,112;31,938;30,1877;29,3423;28,3660;27,3441;26,2562;25,506;24,2430;23,252;22,4421;21,2243;20,96;19,923;18,209;17,6059;16,5468;15,3006;14,4542;13,180;12,4720;11,2511;10,932;9,4796;8,5973;7,1407;6,181;5,5358;4,2931;3,1713;2,2373;1
47,4243;1138;657;3608;1196;1095;4218;4382;5319;2216;5495;1082;713;1125;2988;3262;3613;4302;444;4776;2243,daytime:afternoon,270;100,6158;99,141;98,2595;97,4282;96,3341;95,641;94,1196;93,6838;92,1874;91,2811;90,974;89,785;88,606;87,406;86,516;85,1363;84,287;83,3240;82,713;81,447;80,1024;79,38;78,3763;77,2101;76,184;75,441;74,657;73,27;72,284;71,849;70,1417;69,2222;68,1125;67,956;66,2640;65,3981;64,409;63,582;62,312;61,166;60,703;59,7143;58,1450;57,905;56,4143;55,232;54,671;53,204;52,2772;51,2031;50,1006;49,85;48,1082;47,988;46,3370;45,3017;44,84;43,1138;42,854;41,981;40,2946;39,842;38,5176;37,4739;36,112;35,3804;34,1877;33,3423;32,3660;31,3441;30,2562;29,252;28,4421;27,2243;26,923;25,209;24,5468;23,3006;22,4542;21,4720;20,2511;19,932;18,4796;17,5973;16,1407;15,181;14,5358;13,4264;12,2931;11,1713;10,2373;9,542;8,3088;7,802;6,6189;5,1602;4,363;3,6280;2,4298;1
282,4741;3455;5849;2337;1030;5211;6293;2630;6684;3490;4032;2032;3429;784;1612;5140;1131;1617;6133;5469;4052;350,daytime:morning,2595;100,420;99,1131;98,974;97,2430;96,112;95,2584;94,1095;93,1567;92,3736;91,4875;90,222;89,85;88,1102;87,168;86,4720;85,2708;84,3539;83,932;82,703;81,905;80,447;79,923;78,3088;77,7143;76,3852;75,992;74,270;73,1250;72,3561;71,3010;70,2505;69,27;68,6328;67,3785;66,2811;65,2063;64,2591;63,3714;62,2598;61,2526;60,1174;59,2772;58,1874;57,399;56,1773;55,1082;54,582;53,2562;52,1395;51,2678;50,5554;49,383;48,75;47,3166;46,1181;45,2036;44,327;43,854;42,6838;41,4585;40,3763;39,166;38,960;37,1125;36,3441;35,2528;34,241;33,2366;32,1037;31,1765;30,184;29,267;28,1589;27,4796;26,621;25,5196;24,2865;23,5303;22,457;21,4483;20,1030;19,1953;18,232;17,2101;16,4339;15,2222;14,3757;13,450;12,671;11,5070;10,1947;9,3653;8,3767;7,2424;6,312;5,5358;4,162;3,1988;2,2649;1
282,2074;2064;3653;1814;602;2245;3552;5572;4842;1725;4519;6521;214;1269;5829;2105;1037;1713;5202;854;3846;467;2590,daytime:evening,2595;100,420;99,1131;98,974;97,2430;96,112;95,1363;94,1095;93,1567;92,3736;91,4875;90,222;89,85;88,1102;87,168;86,4720;85,932;84,703;83,2946;82,797;81,905;80,447;79,923;78,3488;77,7143;76,3852;75,2003;74,992;73,270;72,1250;71,3561;70,3010;69,2505;68,27;67,3785;66,2811;65,2591;64,3714;63,2526;62,1174;61,2772;60,399;59,1773;58,1082;57,2562;56,1395;55,4945;54,1676;53,2678;52,5554;51,75;50,3166;49,327;48,854;47,6838;46,4585;45,3763;44,166;43,960;42,1125;41,3441;40,2528;39,241;38,2366;37,1037;36,4796;35,621;34,5196;33,2865;32,5303;31,4483;30,1030;29,232;28,3643;27,2101;26,2222;25,450;24,671;23,5070;22,1947;21,3653;20,2424;19,312;18,5358;17,162;16,1988;15,2649;14,1879;13,181;12,1421;11,956;10,300;9,713;8,3892;7,7083;6,4215;5,3000;4,6697;3,6423;2,849;1
282,5058;4276;2421;3346;4979;3295;2066;3917;6031;2211;4560;129;2837;3396;1395;27;4017;4364;1539,daytime:night,2595;100,420;99,1131;98,974;97,2430;96,112;95,2584;94,1363;93,1095;92,1567;91,222;90,1102;89,168;88,4720;87,2708;86,3539;85,932;84,703;83,2946;82,797;81,905;80,447;79,923;78,3488;77,3088;76,7143;75,3852;74,2003;73,992;72,270;71,1250;70,3010;69,27;68,6328;67,3785;66,2811;65,2063;64,3714;63,2598;62,2526;61,1174;60,2772;59,1874;58,399;57,1773;56,1082;55,582;54,2562;53,1395;52,4945;51,1676;50,2678;49,5554;48,383;47,75;46,3166;45,1181;44,2036;43,327;42,854;41,6838;40,4585;39,3763;38,166;37,960;36,1125;35,3441;34,241;33,2366;32,1037;31,1765;30,184;29,267;28,1589;27,4796;26,621;25,5196;24,2865;23,5303;22,457;21,4483;20,1030;19,1953;18,232;17,3643;16,2101;15,4339;14,2222;13,3757;12,450;11,671;10,5070;9,1947;8,3653;7,3767;6,2424;5,312;4,5358;3,162;2,1988;1
282,4561;4965;183;7083;4378;6182;4254;2455;610;5405;3838;6697;992;5054;2826;5759;209;1082;32;3306;2430;6546;6590;2613;2714,daytime:afternoon,1131;100,974;99,2430;98,112;97,2584;96,1363;95,1095;94,1567;93,3736;92,4875;91,85;90,1102;89,4720;88,2708;87,3539;86,932;85,703;84,2946;83,797;82,905;81,447;80,923;79,3488;78,3088;77,7143;76,3852;75,2003;74,992;73,270;72,1250;71,3561;70,3010;69,2505;68,27;67,6328;66,2811;65,2063;64,2591;63,3714;62,2598;61,2526;60,1174;59,2772;58,1874;57,399;56,1773;55,1082;54,582;53,2562;52,1395;51,4945;50,1676;49,2678;48,5554;47,383;46,3166;45,1181;44,2036;43,327;42,854;41,6838;40,4585;39,3763;38,166;37,960;36,1125;35,3441;34,2528;33,241;32,2366;31,1037;30,1765;29,184;28,267;27,1589;26,4796;25,621;24,5196;23,2865;22,5303;21,457;20,4483;19,1030;18,1953;17,232;16,3643;15,4339;14,2222;13,3757;12,450;11,671;10,5070;9,1947;8,3653;7,3767;6,2424;5,312;4,5358;3,162;2,1988;1
265,5303;1157;2491;2726;4587;1953;4853;1721;2389;2769;4520;6016;2308;2073;940;4836;3443;444;3689;3434;146;1364;3057;4842;5115;3295;6111;3952;4519;5032;214;2666;2442;475;4665;2591;2020;4323;3422;3151;4989;1231;2187;5986;2693;3274,daytime:morning,95;100,420;99,51;98,4091;97,4741;96,4796;95,2645;94,1879;93,2649;92,1148;91,4418;90,1102;89,1860;88,621;87,386;86,1947;85,2595;84,845;83,457;82,6250;81,2003;80,923;79,5694;78,1645;77,1676;76,447;75,2336;74,1550;73,333;72,3643;71,270;70,905;69,4720;68,2700;67,1250;66,184;65,2915;64,785;63,168;62,2349;61,368;60,5502;59,232;58,604;57,162;56,3561;55,141;54,241;53,87;52,1365;51,2946;50,2373;49,4925;48,1512;47,5757;46,974;45,1095;44,399;43,2652;42,2430;41,893;40,393;39,7143;38,2772;37,6838;36,2708;35,3119;34,1775;33,4585;32,2814;31,1157;30,6209;29,291;28,2124;27,5019;26,1477;25,267;24,3191;23,1895;22,181;21,3716;20,4819;19,2562;18,3829;17,4299;16,713;15,4199;14,439;13,679;12,2408;11,353;10,112;9,350;8,3736;7,2759;6,2859;5,2063;4,6036;3,6885;2,6127;1
265,3839;1263;2391;1298;3494;3447;5494;2132;4374;1928;4384;4173;6825;6253;1164;1116;2186;5144;5502;1797;2645;1512;6891;6648;4120;2143;798;5001;2306;1455;3223,daytime:evening,95;100,420;99,1131;98,51;97,4091;96,4796;95,2645;94,932;93,1879;92,2649;91,2372;90,1148;89,4418;88,1102;87,621;86,386;85,1947;84,2595;83,6250;82,2003;81,923;80,85;79,5694;78,1645;77,1676;76,27;75,447;74,2336;73,333;72,3643;71,270;70,725;69,905;68,4720;67,2700;66,1250;65,184;64,703;63,785;62,168;61,2349;60,368;59,5502;58,232;57,604;56,162;55,1151;54,3561;53,141;52,241;51,87;50,1365;49,2946;48,2470;47,2373;46,4925;45,1512;44,5757;43,974;42,1095;41,399;40,2652;39,3088;38,2430;37,893;36,7143;35,2772;34,6838;33,1589;32,2082;31,603;30,4585;29,972;28,2814;27,1157;26,6209;25,291;24,2124;23,5019;22,1477;21,267;20,3191;19,1647;18,1895;17,181;16,4016;15,3716;14,2562;13,3829;12,4299;11,713;10,4199;9,679;8,353;7,112;6,350;5,3736;4,2759;3,2859;2,6036;1
265,3455;347;4019;1786;3516;694;2620;5288;294;2028;1591;3728;2410;2210;2025;3210;2505;5120,daytime:night,95;100,420;99,1131;98,51;97,4091;96,4741;95,4796;94,2645;93,932;92,1879;91,2649;90,2372;89,1148;88,4418;87,1102;86,1860;85,621;84,386;83,1947;82,2595;81,845;80,457;79,6250;78,2003;77,923;76,85;75,5694;74,1645;73,1676;72,27;71,447;70,2336;69,1550;68,3643;67,270;66,725;65,905;64,2700;63,1250;62,184;61,703;60,2915;59,785;58,168;57,2349;56,368;55,5502;54,232;53,604;52,162;51,1151;50,3561;49,141;48,241;47,87;46,1365;45,2946;44,2470;43,2373;42,4925;41,1512;40,5757;39,974;38,1095;37,399;36,2652;35,3088;34,2430;33,893;32,393;31,7143;30,2772;29,6838;28,2708;27,3119;26,1775;25,1589;24,2082;23,603;22,4585;21,972;20,2814;19,1157;18,6209;17,291;16,2124;15,5019;14,1477;13,267;12,3191;11,1647;10,181;9,4016;8,3716;7,4819;6,2562;5,4299;4,713;3,4199;2,439;1
265,4116;2748;1954;1171;3984;6216;116;399;1113;2403;4277;2782;3304;3835;3439;69;1748;2764;5228;1614;4055;4050;5455;6592;3364;5517;5085;2487;2820;1979;4552;5152;5236;5149;1296;2239;3694;1826;2994;5084;2103;211,daytime:afternoon,420;100,1131;99,51;98,4091;97,4741;96,4796;95,2645;94,932;93,1879;92,2649;91,2372;90,1148;89,4418;88,1102;87,1860;86,621;85,386;84,1947;83,2595;82,845;81,457;80,6250;79,923;78,85;77,5694;76,1645;75,1676;74,27;73,447;72,1550;71,333;70,270;69,725;68,905;67,4720;66,2700;65,1250;64,184;63,703;62,2915;61,785;60,168;59,2349;58,5502;57,232;56,604;55,162;54,1151;53,141;52,87;51,1365;50,2946;49,2470;48,4925;47,1512;46,5757;45,974;44,399;43,2652;42,3088;41,893;40,393;39,7143;38,2772;37,6838;36,2708;35,3119;34,1775;33,1589;32,2082;31,603;30,4585;29,972;28,2814;27,1157;26,6209;25,291;24,2124;23,5019;22,1477;21,3191;20,1647;19,1895;18,181;17,4016;16,3716;15,4819;14,2562;13,3829;12,4299;11,713;10,4199;9,439;8,679;7,2408;6,353;5,112;4,350;3,3736;2,2759;1
232,3097;5337,daytime:morning,94;100,4338;99,994;98,734;97,1535;96,650;95,188;94,1650;93,2042;92,4108;91,6809;90,708;89,4490;88,5196;87,6860;86,3052;85,892;84,4809;83,5253;82,4071;81,4147;80,3097;79,4431;78,134;77,483;76,1374;75,4739;74,2651;73,1030;72,2101;71,5093;70,6401;69,2204;68,1238;67,3636;66,190;65,5438;64,3784;63,561;62,5389;61,6379;60,6679;59,4793;58,3039;57,3242;56,3729;55,5335;54,5127;53,437;52,2091;51,6228;50,6409;49,3095;48,923;47,1339;46,1531;45,987;44,854;43,222;42,3859;41,767;40,6278;39,4308;38,5229;37,6777;36,3551;35,3421;34,2519;33,673;32,5277;31,5188;30,5375;29,769;28,3442;27,1827;26,2873;25,803;24,7006;23,5461;22,3926;21,5456;20,2388;19,3373;18,1497;17,4047;16,2243;15,3786;14,6050;13,5224;12,7203;11,5202;10,6390;9,2064;8,5177;7,5628;6,621;5,5003;4,5666;3,5017;2,775;1
