100
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100
131,3358;1739;86;3346;3408;1641;3556;1634;4674;3104;290;3695;1539;5143,daytime:afternoon,270;100,2372;99,95;98,54;97,1196;96,214;95,267;94,1775;93,1365;92,69;91,2063;90,1097;89,178;88,742;87,181;86,1131;85,86;84,60;83,4048;82,457;81,4404;80,456;79,3353;78,621;77,2630;76,320;75,6141;74,132;73,222;72,232;71,136;70,1335;69,189;68,1403;67,2355;66,1014;65,7;64,1231;63,713;62,3162;61,344;60,923;59,646;58,1883;57,368;56,4369;55,168;54,2894;53,2490;52,2558;51,430;50,67;49,3277;48,519;47,3773;46,383;45,1166;44,657;43,1226;42,386;41,6666;40,63;39,2164;38,291;37,1499;36,5757;35,84;34,893;33,2795;32,399;31,703;30,1765;29,3561;28,257;27,919;26,1786;25,2338;24,797;23,1157;22,1320;21,3816;20,1102;19,628;18,942;17,366;16,280;15,2430;14,71;13,335;12,2603;11,420;10,3260;9,277;8,1961;7,1022;6,4514;5,4903;4,1240;3,1868;2,17;1
133,4137;2252;4206;2974;5753;4867;4114;4615;2013;4600;848;3118;29;1439;3223,daytime:morning,604;100,3620;99,2151;98,3892;97,386;96,2894;95,3770;94,1645;93,6545;92,3975;91,2880;90,3900;89,353;88,224;87,1831;86,2817;85,2160;84,3953;83,339;82,632;81,6259;80,281;79,1225;78,2859;77,112;76,7023;75,2836;74,1102;73,3255;72,1148;71,4830;70,136;69,1948;68,1940;67,1222;66,2713;65,4903;64,545;63,2180;62,2401;61,832;60,5387;59,270;58,4110;57,3445;56,4805;55,2934;54,5295;53,2858;52,4291;51,95;50,6091;49,891;48,2652;47,269;46,1960;45,2425;44,5044;43,312;42,3575;41,3561;40,277;39,4556;38,233;37,207;36,4977;35,4583;34,4588;33,1750;32,2514;31,3806;30,1477;29,2622;28,5777;27,629;26,3588;25,447;24,5973;23,2940;22,4636;21,2596;20,3872;19,481;18,1710;17,3651;16,2604;15,5013;14,63;13,2078;12,173;11,2007;10,1955;9,1413;8,4641;7,5338;6,1569;5,3665;4,250;3,3448;2,4740;1
133,1856;4537;1783;2345;621;2221;4413;1863;5024;6481;428,daytime:evening,604;100,3620;99,2151;98,3892;97,386;96,2894;95,3069;94,3770;93,1645;92,6545;91,3975;90,2880;89,3900;88,353;87,224;86,1831;85,2817;84,2160;83,3953;82,339;81,632;80,6259;79,281;78,1225;77,112;76,7023;75,2836;74,1102;73,3255;72,1148;71,4830;70,136;69,1948;68,1940;67,1222;66,4903;65,545;64,2180;63,2401;62,4907;61,1935;60,832;59,5387;58,270;57,4110;56,3445;55,4805;54,2934;53,4487;52,5295;51,2858;50,4291;49,95;48,6091;47,4100;46,891;45,2652;44,269;43,1960;42,2425;41,5044;40,312;39,3575;38,3561;37,1267;36,277;35,4556;34,3612;33,233;32,207;31,4977;30,4583;29,4588;28,1750;27,2514;26,3806;25,1477;24,2622;23,5777;22,629;21,3588;20,447;19,5973;18,2940;17,4636;16,481;15,1710;14,3651;13,2604;12,5013;11,63;10,2078;9,173;8,2007;7,1955;6,1413;5,4641;4,1569;3,3665;2,250;1
133,1840;5498;207;4300;4616;3883;2317,daytime:night,3620;100,2151;99,3892;98,386;97,2894;96,3069;95,3770;94,1645;93,6545;92,3975;91,2880;90,3900;89,353;88,224;87,1831;86,2817;85,2160;84,3953;83,339;82,632;81,6259;80,281;79,1225;78,2859;77,112;76,7023;75,2836;74,1102;73,3255;72,1148;71,4830;70,136;69,1948;68,1940;67,1222;66,2713;65,4903;64,545;63,2180;62,4907;61,1935;60,832;59,5387;58,270;57,4110;56,3445;55,4805;54,2934;53,4487;52,5295;51,2858;50,4291;49,95;48,4100;47,891;46,2652;45,269;44,1960;43,2425;42,5044;41,312;40,3575;39,3561;38,1267;37,277;36,4556;35,3612;34,233;33,207;32,4977;31,4583;30,4588;29,1750;28,2514;27,3806;26,1477;25,2622;24,5777;23,629;22,3588;21,447;20,5973;19,2940;18,4636;17,2596;16,3872;15,481;14,1710;13,3651;12,2604;11,5013;10,63;9,2078;8,173;7,2007;6,1955;5,1413;4,4641;3,5338;2,1569;1
133,4092;5882;1076;2619;63;5471,daytime:afternoon,604;100,3620;99,2151;98,3892;97,386;96,2894;95,3069;94,1645;93,6545;92,3975;91,2880;90,3900;89,353;88,224;87,1831;86,2817;85,2160;84,339;83,632;82,6259;81,281;80,1225;79,2859;78,112;77,7023;76,2836;75,1102;74,3255;73,4830;72,136;71,1948;70,1940;69,1222;68,2713;67,4903;66,545;65,2180;64,2401;63,4907;62,1935;61,832;60,5387;59,270;58,4110;57,3445;56,4805;55,2934;54,4487;53,5295;52,2858;51,95;50,6091;49,4100;48,891;47,2652;46,269;45,1960;44,2425;43,5044;42,312;41,3575;40,1267;39,277;38,4556;37,3612;36,233;35,207;34,4977;33,4583;32,4588;31,1750;30,2514;29,3806;28,1477;27,5777;26,629;25,447;24,5973;23,2940;22,4636;21,2596;20,3872;19,481;18,1710;17,3651;16,2604;15,5013;14,63;13,2078;12,173;11,2007;10,1955;9,1413;8,4641;7,5338;6,1569;5,3665;4,250;3,3448;2,232;1
231,3932;2529;400;6805;934;2879;4206;1359;5504;5399;4013;3565;2437;6229;3979;1621;269;346;2072,daytime:morning,3975;100,3620;99,232;98,250;97,545;96,14;95,353;94,3521;93,3900;92,3069;91,1276;90,60;89,942;88,1883;87,3317;86,269;85,5683;84,1335;83,2894;82,3701;81,189;80,63;79,3579;78,4051;77,6639;76,136;75,2940;74,1148;73,1710;72,198;71,6160;70,4100;69,5338;68,3770;67,6091;66,312;65,1955;64,6259;63,600;62,1550;61,3415;60,1281;59,2392;58,4600;57,1537;56,263;55,3255;54,3651;53,1862;52,95;51,1514;50,5485;49,975;48,4133;47,1948;46,2622;45,5919;44,5284;43,3588;42,2372;41,3664;40,1935;39,2970;38,1641;37,5962;36,3158;35,303;34,1329;33,4543;32,3665;31,2486;30,2858;29,2705;28,974;27,2349;26,4415;25,184;24,5577;23,4740;22,2938;21,3131;20,1622;19,397;18,4469;17,5731;16,4418;15,1562;14,919;13,2207;12,5031;11,3260;10,2205;9,2784;8,4196;7,978;6,1236;5,207;4,6118;3,2817;2,1854;1
231,5615;6003;6857;6849;6606;1939;3018;6043;6803;1392;4967;1588;3060;5373;151;3717;1109;5079;5885;1380;7026;2789,daytime:night,3975;100,3620;99,232;98,250;97,604;96,545;95,14;94,353;93,3521;92,3900;91,3069;90,1276;89,60;88,942;87,1883;86,3317;85,269;84,5683;83,1335;82,2894;81,3701;80,189;79,63;78,3579;77,4051;76,6639;75,136;74,2940;73,1701;72,1148;71,1710;70,198;69,339;68,6160;67,4100;66,3770;65,2859;64,6091;63,312;62,1955;61,6259;60,600;59,1550;58,3415;57,1281;56,2392;55,4600;54,1537;53,263;52,5733;51,3255;50,3651;49,1862;48,95;47,1514;46,5485;45,975;44,4133;43,1948;42,2622;41,5919;40,5284;39,4110;38,3588;37,2372;36,3664;35,1935;34,2970;33,1641;32,5962;31,3158;30,303;29,1329;28,4543;27,3665;26,2486;25,2858;24,2705;23,974;22,2349;21,4415;20,184;19,5577;18,4740;17,2938;16,3131;15,1622;14,397;13,4469;12,5731;11,3413;10,4418;9,1562;8,919;7,2207;6,5031;5,3260;4,2205;3,2784;2,4196;1
231,288;84;6800;4808;5576;608;3770;3501;1165;5481;4727;6400;4564;1837;811;1666;5821;5663;2463;6714;1490;6579,daytime:afternoon,3975;100,3620;99,250;98,604;97,545;96,14;95,3521;94,3900;93,3069;92,1276;91,942;90,1883;89,3317;88,269;87,5683;86,1335;85,2894;84,3701;83,63;82,3579;81,4051;80,6639;79,136;78,2940;77,1701;76,1710;75,198;74,339;73,6160;72,4100;71,5338;70,3770;69,2859;68,6091;67,312;66,1955;65,6259;64,600;63,1550;62,3415;61,1281;60,2392;59,4600;58,1537;57,263;56,5733;55,3255;54,3651;53,1862;52,95;51,5485;50,975;49,4133;48,1948;47,2622;46,5919;45,4110;44,2372;43,3664;42,1935;41,2970;40,1641;39,5962;38,3158;37,303;36,4543;35,2486;34,2858;33,2705;32,2349;31,4415;30,5577;29,4740;28,2938;27,3131;26,1622;25,397;24,4469;23,5731;22,3413;21,4418;20,1562;19,919;18,2207;17,5031;16,3260;15,2205;14,2784;13,4196;12,978;11,1236;10,207;9,6118;8,2817;7,1854;6,583;5,1645;4,2477;3,679;2,406;1
148,2412;1136;6708;3516;3179;6271;4778;3910;4201;5832;936;2993;1135;4826;4297;2784;4019;1474;4437;2418;1483;2216;2420;3338;2057;6080;4740;1395;2431;603;1064;1666;3776,daytime:morning,136;100,3353;99,86;98,3620;97,84;96,232;95,942;94,2836;93,2477;92,1936;91,63;90,1335;89,5730;88,1166;87,257;86,456;85,60;84,2894;83,1550;82,1883;81,4048;80,95;79,7;78,788;77,545;76,3774;75,2859;74,1789;73,250;72,1868;71,6091;70,189;69,353;68,604;67,2349;66,1097;65,974;64,3532;63,173;62,6312;61,2490;60,1862;59,1231;58,2338;57,6141;56,339;55,679;54,8;53,2832;52,389;51,406;50,4903;49,7143;48,4465;47,3892;46,3701;45,1749;44,975;43,1240;42,447;41,607;40,1014;39,303;38,1955;37,457;36,280;35,2372;34,2103;33,2724;32,1022;31,1951;30,5284;29,2630;28,2023;27,754;26,6259;25,71;24,269;23,3415;22,785;21,241;20,2998;19,1940;18,195;17,1583;16,3321;15,4080;14,2991;13,2164;12,1334;11,2873;10,1775;9,725;8,2888;7,386;6,1365;5,960;4,3521;3,4977;2,6826;1
148,4912;4153;1030;6418;911;1316;6825;4716;3118;3876;575;584;580;4920;859;3596;1005;6262;1018;1708;2366;688;6348;24;2745;6313;2019;1990;951;2848;850;5978;1854;5730;5283;5899;5821;4517;2700;5227;2124;2845;5756;3525;6364;3385;4788;1195;5665;2906;4940;76,daytime:evening,136;100,3353;99,86;98,3620;97,84;96,232;95,2836;94,2477;93,63;92,1335;91,5730;90,1166;89,257;88,456;87,60;86,2894;85,1550;84,1883;83,4048;82,95;81,7;80,788;79,545;78,3774;77,2859;76,1789;75,250;74,1868;73,189;72,353;71,2349;70,1097;69,974;68,270;67,3532;66,173;65,6312;64,3770;63,1862;62,1231;61,2338;60,6141;59,339;58,8;57,2832;56,389;55,406;54,4903;53,7143;52,4465;51,3892;50,3701;49,1749;48,975;47,447;46,607;45,1014;44,1454;43,303;42,1955;41,457;40,280;39,2372;38,1677;37,2724;36,1022;35,1951;34,5284;33,621;32,2630;31,2023;30,754;29,6259;28,71;27,269;26,3415;25,2662;24,785;23,241;22,2998;21,1940;20,195;19,1583;18,3321;17,4080;16,2991;15,2164;14,1334;13,2873;12,1775;11,725;10,2888;9,386;8,1365;7,960;6,681;5,3521;4,3588;3,4977;2,6826;1
148,2475;5683;1011;4852;867;3521;310;2010;2918;311;2209;6194;218;2395;5355;1597;1310;6894;1982;6591;1657;2450;2183;250;1567;5380;5693;746;6248;1219;141;164,daytime:night,136;100,3353;99,86;98,3620;97,84;96,232;95,942;94,2836;93,2477;92,1936;91,1335;90,5730;89,1166;88,257;87,456;86,60;85,2894;84,1550;83,1883;82,4048;81,95;80,7;79,788;78,545;77,3774;76,2859;75,1789;74,250;73,1868;72,6091;71,189;70,604;69,2349;68,1097;67,974;66,270;65,3532;64,173;63,6312;62,2490;61,3770;60,1862;59,2338;58,6141;57,339;56,679;55,8;54,2832;53,389;52,406;51,4903;50,7143;49,4465;48,3892;47,3701;46,1749;45,975;44,1240;43,447;42,607;41,1014;40,1454;39,303;38,1955;37,457;36,280;35,2372;34,1677;33,2103;32,1022;31,1951;30,5284;29,621;28,2630;27,2023;26,754;25,6259;24,71;23,3415;22,2662;21,785;20,241;19,2998;18,1940;17,195;16,1583;15,3321;14,4080;13,2991;12,2164;11,1334;10,2873;9,1775;8,725;7,2888;6,386;5,1365;4,960;3,681;2,3521;1
245,6029;2091,daytime:morning,6029;100,386;99,5567;98,6679;97,665;96,6131;95,2110;94,1244;93,3971;92,166;91,363;90,1363;89,750;88,54;87,453;86,2792;85,4404;84,291;83,5364;82,5531;81,4320;80,3444;79,4796;78,3579;77,6158;76,5907;75,1960;74,2894;73,2505;72,26;71,5973;70,250;69,167;68,7143;67,4580;66,3277;65,742;64,942;63,3322;62,2562;61,4392;60,3763;59,5946;58,3162;57,1335;56,214;55,4191;54,5440;53,663;52,2372;51,1102;50,2478;49,2845;48,3242;47,88;46,621;45,5255;44,988;43,974;42,1614;41,785;40,923;39,450;38,2000;37,905;36,4462;35,349;34,2355;33,399;32,2832;31,4045;30,4889;29,503;28,184;27,6141;26,1801;25,1786;24,420;23,285;22,3561;21,6052;20,193;19,6495;18,287;17,132;16,4839;15,607;14,127;13,1170;12,1231;11,726;10,100;9,1166;8,4467;7,3359;6,3816;5,5743;4,542;3,2433;2,893;1
245,406;621,daytime:evening,6029;100,386;99,553;98,5567;97,665;96,480;95,3366;94,6131;93,2110;92,1244;91,3971;90,166;89,363;88,1363;87,750;86,453;85,2792;84,4404;83,291;82,5496;81,5364;80,5531;79,3444;78,4796;77,3579;76,6158;75,5907;74,1960;73,2894;72,2505;71,5973;70,250;69,167;68,6150;67,7143;66,4580;65,3277;64,742;63,942;62,3322;61,2562;60,4392;59,3763;58,3162;57,1335;56,214;55,4191;54,5440;53,663;52,2372;51,1102;50,2478;49,2845;48,3242;47,88;46,621;45,5255;44,988;43,974;42,1614;41,785;40,923;39,450;38,2000;37,905;36,4462;35,349;34,2355;33,399;32,2832;31,4045;30,4889;29,503;28,184;27,6141;26,1801;25,1786;24,420;23,285;22,3561;21,6052;20,193;19,6495;18,287;17,132;16,4839;15,607;14,5546;13,127;12,1170;11,1231;10,3509;9,726;8,100;7,1166;6,4467;5,3359;4,3816;3,5743;2,542;1
245,750;4671;89,daytime:afternoon,6029;100,553;99,5567;98,6679;97,480;96,3366;95,6131;94,2110;93,1244;92,3971;91,166;90,363;89,1363;88,750;87,54;86,453;85,2792;84,4404;83,291;82,5496;81,5531;80,4320;79,3444;78,4796;77,3579;76,6158;75,5907;74,1960;73,2894;72,2505;71,26;70,5973;69,250;68,167;67,6150;66,7143;65,4580;64,3277;63,742;62,942;61,3322;60,2562;59,3763;58,5946;57,3162;56,1335;55,214;54,4191;53,663;52,2372;51,1102;50,2478;49,2845;48,3242;47,88;46,621;45,5255;44,988;43,974;42,1614;41,785;40,923;39,450;38,2000;37,905;36,4462;35,349;34,2355;33,399;32,2832;31,4045;30,4889;29,503;28,184;27,6141;26,1801;25,1786;24,420;23,285;22,3561;21,6052;20,193;19,6495;18,287;17,132;16,4839;15,607;14,5546;13,127;12,1170;11,1231;10,3509;9,726;8,100;7,1166;6,4467;5,3359;4,3816;3,5743;2,542;1
233,4763;1734;1550;6159;4029;4660;1641;4620;6899;3304;421;2124;29;868;584;4808;6789;4706;1173;3593;1847;3187;1528;4513;2501;2713;5338;3899;5779;1515;6637;5300;6513;3773,daytime:morning,604;100,3975;99,3900;98,545;97,232;96,2894;95,339;94,3770;93,250;92,136;91,4100;90,14;89,1645;88,1710;87,2858;86,2940;85,2514;84,5338;83,3521;82,1276;81,95;80,1701;79,2859;78,60;77,3664;76,2817;75,3588;74,3317;73,63;72,4620;71,2713;70,1935;69,1514;68,1335;67,2124;66,312;65,7100;64,207;63,198;62,6160;61,4418;60,1165;59,4907;58,974;57,4763;56,420;55,5777;54,7023;53,3665;52,3651;51,757;50,2784;49,2836;48,189;47,1550;46,447;45,5577;44,3185;43,3892;42,2205;41,1948;40,4830;39,277;38,1862;37,460;36,4543;35,3021;34,2880;33,1960;32,679;31,5359;30,4641;29,263;28,5031;27,107;26,1622;25,2180;24,4977;23,2622;22,4051;21,2151;20,406;19,2015;18,975;17,1831;16,1281;15,2378;14,5295;13,1057;12,5686;11,3612;10,5919;9,603;8,993;7,4789;6,2160;5,4996;4,1936;3,832;2,1236;1
233,2156;6242;131;4893;2854;1011;4133;4386;7173;3337;5391;6859;1222;1726;1935;5117;1057;6895;1951;3874;2706;5197;226;439;660;2966;1276,daytime:evening,604;100,3975;99,3900;98,3620;97,353;96,545;95,3069;94,232;93,2894;92,1148;91,339;90,3770;89,250;88,136;87,4100;86,14;85,1645;84,1710;83,6259;82,2858;81,4110;80,3701;79,2514;78,5338;77,269;76,3521;75,1276;74,3255;73,95;72,1701;71,2859;70,6639;69,60;68,3664;67,2817;66,3588;65,5683;64,1883;63,3317;62,4620;61,2713;60,1935;59,1335;58,2124;57,2934;56,312;55,7100;54,207;53,1275;52,198;51,6160;50,1955;49,4418;48,1165;47,4907;46,974;45,6091;44,4763;43,420;42,5777;41,7023;40,3665;39,3651;38,757;37,2784;36,189;35,1550;34,447;33,5577;32,3185;31,3892;30,2205;29,1948;28,4830;27,277;26,1862;25,460;24,4543;23,270;22,891;21,4740;20,3021;19,1960;18,4469;17,679;16,5359;15,4115;14,4641;13,2596;12,263;11,5031;10,107;9,3717;8,2180;7,2401;6,4977;5,2622;4,423;3,2151;2,406;1
233,7054;4137;850;1473;1591;1463;5481;6193;2196;6714;3409;559;2425;3525;2858;2183;5765;3908;5101;250;240;4076;603;4640;4734;2180;456;2093,daytime:night,3975;100,3900;99,3620;98,353;97,545;96,3069;95,232;94,2894;93,1148;92,339;91,250;90,136;89,4100;88,14;87,1645;86,1710;85,6259;84,2858;83,2940;82,4110;81,3701;80,2514;79,5338;78,269;77,1276;76,3255;75,95;74,1701;73,2859;72,6639;71,60;70,3664;69,2817;68,3588;67,5683;66,1883;65,3317;64,63;63,4620;62,2713;61,1935;60,1514;59,1335;58,2124;57,2934;56,312;55,7100;54,1275;53,198;52,6160;51,1955;50,4418;49,1165;48,974;47,6091;46,4763;45,420;44,5777;43,7023;42,3665;41,3651;40,2784;39,2836;38,189;37,1550;36,447;35,5577;34,3185;33,3892;32,2205;31,1948;30,4830;29,277;28,4543;27,270;26,891;25,4740;24,3021;23,2880;22,1960;21,4469;20,679;19,4115;18,4641;17,2596;16,263;15,107;14,3717;13,1622;12,2180;11,2401;10,4977;9,2622;8,4051;7,423;6,2151;5,406;4,2015;3,975;2,3415;1
233,4225;4444;3628;5321;5686;2817;1657;2543;6361;2688;1562;1156;3545;955;3332;5506;5523;5320,daytime:afternoon,604;100,3975;99,3620;98,353;97,3069;96,232;95,2894;94,1148;93,339;92,3770;91,250;90,136;89,4100;88,14;87,1645;86,1710;85,6259;84,2858;83,2940;82,4110;81,3701;80,2514;79,5338;78,269;77,3521;76,1276;75,3255;74,95;73,1701;72,2859;71,6639;70,60;69,3664;68,2817;67,5683;66,1883;65,3317;64,63;63,4620;62,2713;61,1935;60,1514;59,1335;58,2124;57,2934;56,312;55,7100;54,207;53,1275;52,6160;51,1955;50,4418;49,4907;48,974;47,6091;46,4763;45,420;44,5777;43,7023;42,3665;41,757;40,2836;39,189;38,1550;37,447;36,5577;35,3892;34,4830;33,1862;32,460;31,4543;30,270;29,891;28,4740;27,2880;26,1960;25,4469;24,679;23,5359;22,4115;21,4641;20,2596;19,5031;18,107;17,3717;16,1622;15,2180;14,2401;13,4977;12,2622;11,4051;10,423;9,2151;8,406;7,2015;6,975;5,3415;4,1750;3,1831;2,1281;1
306,3925;125;545;1688;1194;3424;37;3191;762;1203;328;7130;1286;4646;1151;754;1021;563;2355;3527;5866;2476;2487;3799;2457;3607;3744;1923;1775;3062;1365;1499;2968;907;3104;2745;2182;1146,daytime:morning,1242;100,430;99,184;98,45;97,406;96,742;95,6801;94,740;93,214;92,95;91,1417;90,2031;89,54;88,132;87,960;86,60;85,2063;84,335;83,974;82,1166;81,71;80,2558;79,270;78,168;77,456;76,140;75,628;74,291;73,84;72,178;71,788;70,280;69,1633;68,1676;67,1231;66,3943;65,1240;64,7143;63,86;62,1685;61,6312;60,905;59,33;58,179;57,181;56,1883;55,284;54,3028;53,2164;52,3620;51,884;50,6666;49,148;48,189;47,1684;46,311;45,69;44,7;43,6855;42,6904;41,128;40,366;39,3359;38,1455;37,344;36,3816;35,2214;34,2831;33,4048;32,1131;31,6034;30,131;29,2650;28,306;27,6885;26,785;25,569;24,4039;23,5757;22,3179;21,1454;20,1773;19,6702;18,2338;17,657;16,7013;15,173;14,2848;13,225;12,3191;11,14;10,3338;9,1035;8,942;7,4514;6,200;5,1005;4,1320;3,2231;2,3368;1
306,5303;7078;7033;56;133;1030;679;6797;2548;4110;1350;1591;3500;6382;2025;1726;2505;7115;222;4623;3078;3388;1315;1139;810;3857;1982;349;1927;343;20;3515;3342;6648;2364;1290;1673;3151;1701;3315;1472;2265;1092;974;905;6127;95;5118,daytime:evening,6141;100,1242;99,430;98,406;97,742;96,2372;95,6801;94,740;93,214;92,95;91,1196;90,1417;89,2031;88,54;87,1014;86,132;85,960;84,60;83,2063;82,335;81,974;80,646;79,519;78,1166;77,71;76,457;75,267;74,2558;73,270;72,456;71,140;70,628;69,291;68,178;67,788;66,280;65,1633;64,1676;63,1231;62,1240;61,7143;60,1685;59,6312;58,905;57,179;56,181;55,1883;54,284;53,3028;52,2164;51,3620;50,6666;49,189;48,1684;47,311;46,7;45,6855;44,6904;43,128;42,3;41,3359;40,1455;39,344;38,3816;37,2214;36,2831;35,4048;34,1131;33,6034;32,131;31,2650;30,6885;29,785;28,569;27,4039;26,5757;25,3179;24,1454;23,1773;22,6702;21,2338;20,657;19,7013;18,173;17,225;16,3191;15,333;14,14;13,3338;12,1035;11,1226;10,942;9,1749;8,4514;7,200;6,1005;5,1320;4,2231;3,1862;2,6134;1
306,764;2245;5251;552;3521;2909;1024;127;6813;2205;2295;3965;1691;5886;2975;3765;1748;559;4607;3754;1763;2845;788;1976;6025;5123;614;2580;2036;1385;5305;75;5433;1212;603;5986;4484;2608;1959,daytime:night,6141;100,430;99,184;98,45;97,406;96,742;95,2372;94,740;93,214;92,95;91,1196;90,1417;89,2031;88,1014;87,132;86,60;85,2063;84,335;83,974;82,646;81,519;80,1166;79,71;78,457;77,267;76,270;75,168;74,628;73,291;72,84;71,178;70,788;69,280;68,1633;67,1676;66,1231;65,3943;64,1240;63,86;62,1685;61,6312;60,905;59,33;58,179;57,284;56,3028;55,3620;54,884;53,6666;52,148;51,189;50,1684;49,311;48,69;47,6855;46,6904;45,366;44,3;43,3359;42,1455;41,344;40,3816;39,2214;38,2831;37,4048;36,1131;35,6034;34,131;33,2650;32,306;31,569;30,4039;29,5757;28,3179;27,1454;26,6702;25,2338;24,657;23,2848;22,225;21,3191;20,333;19,14;18,3338;17,1035;16,1226;15,942;14,1749;13,4514;12,200;11,1005;10,1320;9,2231;8,1862;7,3368;6,3321;5,232;4,1157;3,893;2,2349;1
306,358;1550;4209;53;4888;4229;384;2870;2777;1368;4689;6711;212;3045;575;3713;624;3508;1980;657;3012;5054;3311;3617;2117;4759;195;4640;2912;1509;48;3709;394;2861;4070;6670;7144;2977;6537;5031;3034;3160;2422;5455;3280;280;3385;4510;4835;4433;2268;4585;2103;540;3075;2201,daytime:afternoon,6141;100,1242;99,430;98,184;97,45;96,406;95,2372;94,6801;93,740;92,95;91,1196;90,54;89,1014;88,132;87,960;86,60;85,335;84,974;83,646;82,519;81,1166;80,71;79,457;78,267;77,2558;76,168;75,456;74,140;73,628;72,84;71,178;70,788;69,280;68,1633;67,1676;66,1231;65,3943;64,1240;63,7143;62,86;61,1685;60,6312;59,905;58,33;57,179;56,181;55,1883;54,2164;53,3620;52,884;51,6666;50,148;49,1684;48,311;47,69;46,7;45,6855;44,6904;43,128;42,366;41,3;40,1455;39,344;38,3816;37,2214;36,2831;35,4048;34,1131;33,6034;32,131;31,2650;30,306;29,6885;28,785;27,569;26,4039;25,5757;24,3179;23,1773;22,6702;21,2338;20,657;19,7013;18,173;17,2848;16,225;15,3191;14,333;13,14;12,3338;11,1035;10,1226;9,942;8,1749;7,4514;6,200;5,1005;4,1320;3,2231;2,1862;1
244,1840;4168;2406;3681;358;2063;6199;1917;5146;5014;3069;2183;5380;4438;1044;71;5031;5645;2259;4144;593,daytime:morning,95;100,232;99,974;98,457;97,270;96,86;95,54;94,2372;93,788;92,456;91,406;90,430;89,3620;88,84;87,136;86,7;85,1936;84,3353;83,1014;82,60;81,189;80,2558;79,5250;78,5730;77,1131;76,2063;75,1022;74,222;73,4048;72,1789;71,679;70,257;69,214;68,1097;67,69;66,1231;65,1749;64,1775;63,3321;62,2630;61,71;60,1226;59,1879;58,2894;57,6250;56,3532;55,1196;54,628;53,420;52,2406;51,2164;50,1860;49,2490;48,333;47,2510;46,6141;45,1335;44,218;43,280;42,67;41,942;40,447;39,1883;38,5481;37,1862;36,168;35,320;34,5757;33,3816;32,2859;31,6387;30,3774;29,27;28,960;27,905;26,646;25,607;24,1166;23,2836;22,45;21,519;20,63;19,2013;18,657;17,2708;16,3770;15,3943;14,141;13,893;12,2759;11,1669;10,178;9,3028;8,3179;7,277;6,75;5,1403;4,303;3,2645;2,339;1
244,3544;4925;340;3807;223;2620;2372;1203;2308;4659;3975;1853;3828;1896;2707;3775;3367;563;4271;1676;1587;5869;2666;604;27;3422;6710;959;4465,daytime:evening,95;100,232;99,974;98,457;97,270;96,86;95,54;94,2372;93,788;92,456;91,406;90,430;89,3620;88,84;87,136;86,7;85,1936;84,3353;83,1014;82,60;81,189;80,2558;79,5250;78,5730;77,1131;76,2063;75,1022;74,222;73,1789;72,679;71,257;70,214;69,1097;68,69;67,1231;66,1749;65,1775;64,3321;63,71;62,1226;61,1879;60,2894;59,6250;58,3532;57,1196;56,628;55,420;54,2406;53,1860;52,2490;51,333;50,2510;49,6141;48,2338;47,1335;46,218;45,280;44,67;43,942;42,447;41,1883;40,5481;39,1157;38,168;37,320;36,5757;35,3816;34,2859;33,6387;32,3774;31,27;30,960;29,905;28,646;27,607;26,1166;25,2836;24,45;23,519;22,63;21,2013;20,657;19,2708;18,3770;17,3943;16,141;15,893;14,2759;13,1669;12,178;11,3028;10,3179;9,277;8,75;7,1403;6,303;5,2645;4,339;3,1911;2,1240;1
244,4595;1502;6198;4596;1725;322;2603;137;333;320;1955;5654;2369;5420;4826;891;3946;6111;6205;3309;6686;3134;4552;3408;2112;1789;4414;3149;3320;1467;2429;3104;2182;6094,daytime:night,95;100,232;99,974;98,457;97,270;96,86;95,54;94,2372;93,788;92,456;91,406;90,430;89,3620;88,84;87,136;86,7;85,1936;84,3353;83,1014;82,60;81,189;80,2558;79,5250;78,5730;77,2063;76,1022;75,222;74,4048;73,1789;72,679;71,257;70,214;69,1097;68,69;67,1231;66,1749;65,1775;64,3321;63,2630;62,71;61,1226;60,1879;59,2894;58,6250;57,3532;56,1196;55,628;54,420;53,2406;52,2164;51,1860;50,2490;49,333;48,2510;47,6141;46,2338;45,1335;44,218;43,280;42,67;41,942;40,447;39,1883;38,5481;37,1862;36,1157;35,168;34,320;33,5757;32,3816;31,2859;30,6387;29,3774;28,27;27,960;26,905;25,646;24,607;23,1166;22,2836;21,45;20,63;19,2013;18,657;17,2708;16,3770;15,3943;14,141;13,893;12,2759;11,1669;10,178;9,3028;8,3179;7,277;6,75;5,1403;4,303;3,2645;2,339;1
