100
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100
115,3682;1118;1658;1400;3787;3793;951;7261;2708;5304;5697;317;4474;320;756;5752;5774;7038;5262;974;1154;6189,daytime:afternoon,51;100,270;99,141;98,785;97,974;96,166;95,222;94,60;93,666;92,671;91,1131;90,366;89,54;88,725;87,406;86,2946;85,2595;84,7143;83,232;82,1240;81,679;80,960;79,1499;78,4404;77,3101;76,386;75,456;74,6867;73,797;72,6838;71,2036;70,2053;69,2811;68,5516;67,1417;66,2650;65,897;64,1883;63,86;62,85;61,95;60,6037;59,184;58,84;57,3;56,1166;55,1196;54,399;53,2772;52,6314;51,441;50,284;49,3341;48,383;47,2986;46,395;45,5757;44,2063;43,140;42,3088;41,657;40,5973;39,2291;38,5255;37,646;36,98;35,1765;34,1170;33,5100;32,2937;31,3348;30,291;29,1568;28,6036;27,5554;26,127;25,1174;24,1006;23,350;22,457;21,1086;20,1814;19,2168;18,180;17,424;16,2831;15,227;14,6158;13,1953;12,516;11,3692;10,256;9,3415;8,932;7,1602;6,1231;5,1895;4,3909;3,2338;2,1685;1
87,1211;5904;1517;5933;2547;3069;1514;1214;3159;3536;4639;1789;4618;4632;6007;2093;1472;1422;6927,daytime:evening,1622;100,6067;99,2384;98,1932;97,1483;96,4050;95,2185;94,915;93,95;92,4407;91,4634;90,603;89,524;88,4653;87,1031;86,439;85,71;84,1637;83,1982;82,4444;81,725;80,5817;79,2790;78,1750;77,352;76,7067;75,6877;74,2266;73,3815;72,1235;71,6321;70,1557;69,6708;68,2880;67,1275;66,2151;65,5142;64,3222;63,1839;62,681;61,2446;60,6578;59,4788;58,2215;57,1514;56,3194;55,3253;54,2140;53,1190;52,3807;51,4129;50,1696;49,1126;48,5806;47,6702;46,2662;45,3430;44,107;43,919;42,250;41,4992;40,2926;39,788;38,4586;37,2239;36,4016;35,5745;34,3775;33,1508;32,3464;31,1930;30,5773;29,2424;28,1789;27,1966;26,793;25,1422;24,3970;23,3057;22,233;21,229;20,2429;19,4710;18,2530;17,771;16,4374;15,1833;14,545;13,1477;12,149;11,742;10,6080;9,4886;8,912;7,1502;6,1550;5,332;4,745;3,168;2,930;1
87,993;788;6236;1696;4004;5713;2947;5777;5745;995,daytime:night,6067;100,2738;99,2384;98,1932;97,1483;96,4050;95,2185;94,915;93,95;92,4407;91,4634;90,603;89,524;88,4653;87,5665;86,1031;85,71;84,3774;83,1356;82,4840;81,1982;80,294;79,4444;78,725;77,5817;76,2790;75,3227;74,1750;73,352;72,7067;71,6877;70,2266;69,3815;68,1235;67,6321;66,1557;65,6708;64,2880;63,1275;62,2300;61,2151;60,811;59,5142;58,7131;57,3222;56,1839;55,681;54,2446;53,6578;52,4788;51,2215;50,1514;49,3194;48,2140;47,1190;46,3807;45,4129;44,1696;43,1126;42,5806;41,6702;40,6535;39,2662;38,3710;37,3430;36,919;35,250;34,4992;33,2926;32,788;31,4586;30,2239;29,4016;28,5745;27,5034;26,4206;25,3775;24,1508;23,389;22,3464;21,1930;20,5773;19,2424;18,1789;17,1966;16,793;15,1422;14,3970;13,3057;12,233;11,2660;10,229;9,2429;8,4710;7,2530;6,771;5,4374;4,1477;3,149;2,742;1
87,1694;1700;5955;4706;1171;2365;339;95;3434;6184;5602,daytime:afternoon,1622;100,6067;99,2738;98,2384;97,1932;96,1483;95,4050;94,2185;93,915;92,95;91,4407;90,4634;89,603;88,524;87,4653;86,5665;85,1031;84,439;83,71;82,1637;81,3774;80,1356;79,4840;78,1982;77,294;76,4444;75,725;74,5817;73,2790;72,3227;71,1750;70,352;69,7067;68,6877;67,2266;66,3815;65,1235;64,6321;63,1557;62,6708;61,2880;60,1275;59,2300;58,2151;57,811;56,5142;55,7131;54,3222;53,1839;52,681;51,2446;50,6578;49,4788;48,2215;47,1514;46,3194;45,3253;44,2140;43,1190;42,3807;41,4129;40,1696;39,1126;38,5806;37,6702;36,6535;35,2662;34,3710;33,3430;32,107;31,919;30,250;29,4992;28,2926;27,788;26,4586;25,2239;24,5745;23,5034;22,4206;21,3775;20,1508;19,389;18,3464;17,1930;16,5773;15,2424;14,1789;13,1966;12,793;11,1422;10,3970;9,3057;8,233;7,2660;6,229;5,2429;4,4710;3,2530;2,771;1
22,340;37;1363;3191;4043;6838;200;2149;3646;3765;3754;527;4185;25;2986;1390;349;2338;1181;5288;5528;1055;2364;2239;2667;854;4057;1984;824;806;932;4516;6221;1671;3355;7110;2726;6314;1600;1589;7261;6624;1073;4731;5481;3330;1843;2291;590;3029;4741;4824;4394;2421;2333;2183;5829;4720;164;4426,daytime:morning,270;100,141;99,232;98,60;97,353;96,95;95,1240;94,785;93,4404;92,4903;91,4741;90,1765;89,2501;88,1645;87,56;86,267;85,2772;84,54;83,7;82,2338;81,432;80,960;79,725;78,51;77,222;76,457;75,7143;74,1883;73,1879;72,1607;71,5449;70,2526;69,703;68,1961;67,184;66,845;65,6423;64,8;63,399;62,5757;61,1401;60,291;59,269;58,2003;57,3191;56,604;55,284;54,98;53,140;52,5517;51,897;50,280;49,321;48,2143;47,166;46,1131;45,1109;44,1102;43,4501;42,1874;41,5481;40,3313;39,1789;38,3770;37,2630;36,5554;35,339;34,333;33,905;32,104;31,2915;30,697;29,2336;28,84;27,4740;26,3101;25,1363;24,2103;23,2036;22,681;21,5100;20,3;19,657;18,2023;17,4465;16,2649;15,1860;14,1086;13,1685;12,441;11,6838;10,3341;9,932;8,2408;7,1814;6,1006;5,447;4,27;3,4567;2,2662;1
22,4925;3913;3842;2795;2588;503;443;2440;3359;736;2132;377;3965;1868;4054;1877;3045;3053;5178;6796;830;3272;3401;5246;871;3069;4123;3473;83;2023;1583;3540;945;3104;2470;353;4465;3065;3072;2899;5533;2575;2918;2683;2684;2241;333;900;2116;1896;1718;2650;189;448;3874;2980;4555;6263;2015;4840;2960;2371;1500;2410;10;548,daytime:evening,1148;100,232;99,60;98,353;97,95;96,1240;95,6141;94,4404;93,4903;92,4741;91,1765;90,2501;89,406;88,1645;87,456;86,56;85,267;84,86;83,2772;82,366;81,2338;80,725;79,51;78,222;77,457;76,1883;75,1879;74,1607;73,1057;72,5449;71,2526;70,703;69,1961;68,184;67,845;66,6423;65,8;64,5757;63,1401;62,974;61,291;60,269;59,2003;58,3191;57,604;56,98;55,5517;54,897;53,666;52,358;51,321;50,2143;49,7140;48,1131;47,1102;46,4501;45,1874;44,5481;43,3313;42,1789;41,3770;40,1417;39,2630;38,5554;37,339;36,333;35,679;34,104;33,2915;32,697;31,2336;30,84;29,4740;28,3101;27,1363;26,2103;25,2036;24,681;23,5100;22,213;21,657;20,2023;19,4465;18,2649;17,1860;16,1086;15,1685;14,441;13,6838;12,1499;11,3341;10,932;9,2408;8,1814;7,1006;6,447;5,27;4,4567;3,632;2,250;1
22,1860;4412;5609;4529;303;2686;2349;4934;1939;845;1427;2838;3867;6885;4046;4661;516;4385;5441;3602;6349;740;2398;242;7036;1587;770;6639;343;2955;2362;2724;4835;1548;447;1395;1683;646;746;19;6865;1919;5986;543;742;1146,daytime:night,270;100,1148;99,141;98,232;97,60;96,353;95,95;94,1240;93,785;92,6141;91,4404;90,4903;89,4741;88,1765;87,2501;86,406;85,1645;84,456;83,56;82,267;81,86;80,2772;79,54;78,7;77,366;76,2338;75,432;74,960;73,725;72,51;71,222;70,457;69,7143;68,1883;67,1879;66,1057;65,5449;64,2526;63,703;62,1961;61,184;60,845;59,399;58,5757;57,1401;56,974;55,269;54,3191;53,284;52,98;51,140;50,5517;49,897;48,280;47,666;46,358;45,321;44,2143;43,166;42,7140;41,1131;40,1109;39,1102;38,4501;37,1874;36,5481;35,3313;34,1789;33,3770;32,1417;31,5554;30,333;29,905;28,679;27,104;26,2915;25,697;24,2336;23,4740;22,3101;21,1363;20,2103;19,681;18,5100;17,3;16,213;15,2023;14,4465;13,2649;12,1860;11,1086;10,1685;9,441;8,6838;7,1499;6,3341;5,932;4,2408;3,1814;2,1006;1
22,6307;2835;5176;3847;628;3809;5689;6229;7102;3068;4672;3262;2723;1772;3643;519;5476;2803;6;1810;1739;4565;332;861;3111;2090;4038;3187;5032;235;5152;4511;5149;5286;3077;173;4045;955;5024;261;236;3073;1883;6288;2221;2376;2545;2414;2319;3360;2403;4735;6911;4033;422;3885;1180;1801;5296;267;1925;458;961;2302;5860;1789;6037;1959,daytime:afternoon,270;100,1148;99,141;98,232;97,353;96,95;95,785;94,6141;93,4404;92,4903;91,4741;90,1765;89,2501;88,406;87,1645;86,456;85,267;84,86;83,2772;82,54;81,7;80,366;79,2338;78,432;77,960;76,51;75,222;74,7143;73,1883;72,1879;71,1607;70,1057;69,5449;68,2526;67,845;66,6423;65,8;64,399;63,5757;62,1401;61,974;60,291;59,2003;58,3191;57,604;56,284;55,98;54,140;53,5517;52,897;51,280;50,666;49,358;48,321;47,166;46,7140;45,1131;44,1109;43,1102;42,4501;41,5481;40,3313;39,1789;38,3770;37,1417;36,2630;35,5554;34,339;33,333;32,905;31,679;30,2915;29,697;28,2336;27,84;26,4740;25,3101;24,1363;23,2036;22,681;21,5100;20,3;19,213;18,657;17,2023;16,4465;15,2649;14,1860;13,1685;12,6838;11,1499;10,3341;9,932;8,2408;7,1006;6,447;5,27;4,4567;3,2662;2,1550;1
30,4193;2391;7078;4962;119;4393;1773;1973;6418;1953;3833;2132;6109;2497;1051;362;1368;444;4369;1980;3640;6469;5869;163;1179;4733;3607;5168;2812;4738;4342;5004;4466;1226;851;1534;2551;1734;3826;5637;1113;1269;1731;259;4222;6467;2205;2530;2291;1116;5108;2124;2250;2882;4358;3412;7153;5686;5066;4829;229;458;3898;2302;6917;5380;4503;1919;4336;4240,daytime:morning,141;100,270;99,456;98,232;97,785;96,54;95,60;94,1240;93,51;92,1622;91,267;90,4741;89,5757;88,406;87,399;86,4404;85,2336;84,353;83,2036;82,6141;81,2501;80,5295;79,86;78,327;77,432;76,2143;75,6867;74,974;73,1515;72,1685;71,222;70,2526;69,467;68,166;67,3101;66,5481;65,1765;64,7140;63,2693;62,7;61,2338;60,98;59,424;58,2103;57,6067;56,1023;55,703;54,1814;53,681;52,2888;51,8;50,897;49,2053;48,2003;47,5100;46,2023;45,2831;44,5517;43,3321;42,1895;41,603;40,845;39,1167;38,84;37,2082;36,1499;35,3341;34,2592;33,1086;32,5189;31,500;30,2772;29,1879;28,2811;27,4501;26,2209;25,2063;24,1005;23,3596;22,1275;21,4408;20,56;19,173;18,2102;17,3061;16,2918;15,1148;14,1961;13,339;12,6423;11,811;10,284;9,383;8,1973;7,3;6,1131;5,518;4,2630;3,1157;2,370;1
30,6157;3180;3734;2869;5776;545;1814;3368;2588;1232;2256;277;839;5734;5341;1285;519;1937;1080;4826;347;4706;4098;4704;952;349;427;4536;6648;3399;3391;2344;5213;2023;1064;1321;1862;6020;2520;6235;6457;6368;4443;4124;4939;5592;6026;4881;522;3526;4377;2572;2575;2918;4780;1240;2897;1880;2290;3029;1087;270;2053;1532;1748;170;100;1076;3499;162;3358;3420;5408;3927;4440;1008;6380;4585;339;3075;1539;638;3129,daytime:evening,141;100,270;99,95;98,725;97,456;96,232;95,54;94,3191;93,60;92,1240;91,960;90,51;89,1622;88,4741;87,5757;86,406;85,366;84,399;83,1417;82,4404;81,2336;80,353;79,2036;78,6141;77,2501;76,2662;75,5295;74,86;73,327;72,432;71,2143;70,1883;69,6867;68,974;67,1789;66,6036;65,1515;64,1685;63,2526;62,467;61,166;60,3101;59,5481;58,1765;57,6841;56,2693;55,7;54,2338;53,98;52,424;51,2103;50,6067;49,333;48,1023;47,703;46,1814;45,681;44,2888;43,8;42,897;41,1057;40,2053;39,2003;38,5100;37,2023;36,5517;35,457;34,1895;33,241;32,603;31,1167;30,84;29,1499;28,3341;27,2592;26,1086;25,5189;24,500;23,2772;22,1879;21,2811;20,4501;19,2209;18,2063;17,2214;16,5554;15,1005;14,184;13,3596;12,1275;11,4408;10,5502;9,173;8,2102;7,2918;6,1148;5,666;4,1961;3,339;2,6423;1
30,84;3807;3359;736;1928;3083;3019;4212;4752;128;5826;1630;2359;446;356;1420;3239;703;3788;770;2476;2934;1708;908;173;1012;4284;932;956;5414;4301;4596;1961;1136;223;4969;4952;2928;5055;3642;4208;6666;756;2116;4495;1996;6675;4427;479;3550;3576;1086;788;1310;7;383;1457;5460;280;4718;2818;1719;3255;139;523;6006;1465,daytime:night,141;100,270;99,95;98,725;97,456;96,232;95,785;94,3191;93,1240;92,960;91,51;90,1622;89,267;88,4741;87,5757;86,406;85,366;84,1417;83,4404;82,2336;81,353;80,2036;79,2501;78,2662;77,5295;76,86;75,327;74,432;73,2143;72,1883;71,6867;70,974;69,1789;68,6036;67,1515;66,1685;65,222;64,467;63,166;62,3101;61,5481;60,6841;59,7140;58,7;57,2338;56,2103;55,333;54,1023;53,703;52,1814;51,681;50,2888;49,8;48,897;47,1057;46,2053;45,2003;44,5100;43,2023;42,2831;41,3321;40,457;39,241;38,603;37,845;36,1167;35,84;34,2082;33,1499;32,3341;31,2592;30,1086;29,500;28,2772;27,1879;26,2811;25,4501;24,2209;23,2214;22,5554;21,1005;20,184;19,1275;18,4408;17,56;16,5502;15,173;14,2102;13,3061;12,2918;11,1148;10,666;9,1961;8,339;7,811;6,284;5,383;4,1973;3,2093;2,3;1
30,975;4444;2280;113;147;505;1045;1648;661;4674;791;291;2233;5147;40;716;575;1466;8;4225;1022;4597;6043;2409;3119;5100;2442;27;2266;6041;2259;974;2447;1040;2592;2313;256;942;1591;5481;3855;3973;3649;5757;6134;63;4866;1180;2193;1135;5983;5850;3260;1039;412;5235;5973;700;2604;4115;4260;3131;1699;605;5852;1948;540;1221;3950,daytime:afternoon,270;100,95;99,725;98,232;97,785;96,54;95,3191;94,60;93,1240;92,960;91,51;90,267;89,4741;88,5757;87,406;86,366;85,399;84,1417;83,4404;82,2336;81,2036;80,6141;79,2662;78,5295;77,327;76,2143;75,1883;74,6867;73,974;72,1789;71,6036;70,1515;69,1685;68,222;67,2526;66,467;65,166;64,3101;63,5481;62,1765;61,6841;60,7140;59,2693;58,7;57,98;56,424;55,6067;54,333;53,703;52,1814;51,681;50,2888;49,8;48,897;47,1057;46,2053;45,2003;44,5100;43,2023;42,2831;41,5517;40,3321;39,457;38,1895;37,241;36,845;35,1167;34,84;33,2082;32,1499;31,3341;30,2592;29,1086;28,5189;27,2772;26,1879;25,2811;24,4501;23,2063;22,2214;21,5554;20,1005;19,184;18,3596;17,1275;16,4408;15,56;14,5502;13,173;12,2102;11,3061;10,2918;9,1148;8,666;7,1961;6,339;5,6423;4,284;3,383;2,1973;1
221,6015;2389;730;445;1316;4611;4532;4841;4948;5415;4448;3053;1022;2074;6330;4048;5731;3025;1019;429;4266;2336;1471;3042;5488;2443;5353;1319;4135;974;2470;2412;6167;6708;6186;3526;3481;1558;4002;1137;4156;1774;2161;2193;5822;2882;2722;402;6613;2856;2096;6521;978;5435;470;3183;2113;284;456;1533;4154;4612;1276;1959,daytime:morning,353;100,232;99,270;98,141;97,4404;96,95;95,456;94,2501;93,785;92,60;91,4741;90,6141;89,725;88,267;87,2662;86,457;85,98;84,5757;83,974;82,166;81,1131;80,399;79,960;78,366;77,681;76,1789;75,333;74,2888;73,56;72,386;71,1685;70,4740;69,1417;68,1275;67,8;66,905;65,2693;64,5100;63,269;62,2336;61,3191;60,2003;59,6838;58,1550;57,1057;56,845;55,339;54,2102;53,603;52,4050;51,2143;50,5295;49,1961;48,6841;47,2053;46,2082;45,7143;44,6423;43,250;42,4501;41,771;40,1645;39,173;38,604;37,1814;36,2772;35,184;34,1109;33,1363;32,897;31,27;30,1883;29,467;28,1499;27,3831;26,1515;25,703;24,811;23,6067;22,368;21,241;20,1765;19,2384;18,441;17,104;16,913;15,3415;14,2338;13,284;12,5449;11,3313;10,1607;9,3101;8,3770;7,1854;6,3;5,6036;4,2915;3,1151;2,4930;1
221,4412;5560;3322;3793;6033;6141;3321;6273;1955;1765;3876;1980;3838;2062;5050;2435;1390;2418;2817;5586;6872;1055;27;2266;1777;646;3438;65;4911;2551;6288;3648;3494;6842;92;221;474;2603;1731;5568;2814;4374;3570;6622;137;17;1380;1164;1896;520;5542;2650;4836;4725;3277;4559;4930;7032;4715;5973;5008;6179;2816;1191;1008;1131;1948;117;2399;4621;6049,daytime:evening,232;100,270;99,141;98,4404;97,1240;96,95;95,456;94,406;93,54;92,86;91,785;90,60;89,4741;88,6141;87,725;86,2103;85,51;84,2662;83,98;82,2424;81,5757;80,1622;79,974;78,2526;77,166;76,222;75,1131;74,399;73,960;72,366;71,681;70,1789;69,333;68,7;67,1685;66,1148;65,4740;64,1417;63,1275;62,905;61,2693;60,5100;59,269;58,7140;57,2336;56,3191;55,2003;54,6838;53,2023;52,1550;51,1057;50,845;49,339;48,2102;47,603;46,4050;45,5295;44,6841;43,2053;42,7143;41,6423;40,919;39,250;38,1936;37,4501;36,771;35,1645;34,173;33,604;32,1773;31,1814;30,2772;29,1109;28,897;27,27;26,432;25,1883;24,3831;23,1860;22,1515;21,6067;20,368;19,241;18,1765;17,441;16,104;15,913;14,3415;13,284;12,5449;11,3313;10,1607;9,3101;8,439;7,3770;6,1854;5,3;4,6036;3,2915;2,1151;1
221,4193;46;1814;1550;1786;3719;2927;1605;2970;1953;3359;2346;4317;1607;5689;1496;1706;289;3658;1762;4827;6341;3044;4367;4645;5034;1770;2525;3539;1187;6744;6857;5290;4177;2584;6262;1554;1228;6024;334;2105;6110;1378;3350;269;761;1012;3567;2072;211;1573;3274;5483;4852;797;733;3396;2935;1235;333;5025;4735;3973;4659;1104;4771;2446;4418;4311;5408;1760;6639;5434;5255;5829;6080;1789;725;4129;2913,daytime:afternoon,353;100,232;99,270;98,141;97,4404;96,1240;95,456;94,2501;93,406;92,54;91,86;90,785;89,60;88,4741;87,6141;86,725;85,2103;84,51;83,267;82,457;81,98;80,2424;79,5757;78,1622;77,974;76,2526;75,166;74,222;73,1131;72,399;71,960;70,681;69,1789;68,333;67,2888;66,56;65,7;64,386;63,1685;62,1148;61,4740;60,1417;59,8;58,905;57,2693;56,5100;55,269;54,7140;53,2336;52,3191;51,2003;50,6838;49,2023;48,1550;47,1057;46,339;45,2102;44,4050;43,2143;42,5295;41,1961;40,6841;39,2053;38,2082;37,7143;36,6423;35,919;34,1936;33,4501;32,771;31,1645;30,173;29,1773;28,1814;27,2772;26,184;25,1109;24,1363;23,897;22,27;21,432;20,467;19,1499;18,3831;17,1860;16,1515;15,703;14,811;13,6067;12,368;11,1765;10,2384;9,441;8,104;7,913;6,3415;5,2338;4,284;3,5449;2,3313;1
167,618;6352;267;366;2478;1602;3061;27;2304;725;2116;173;569;6059;1370;1170;6608;2053,daytime:morning,671;100,2873;99,6158;98,75;97,2595;96,4253;95,141;94,2101;93,1412;92,395;91,1095;90,2772;89,606;88,441;87,209;86,1401;85,432;84,1703;83,3736;82,5973;81,2455;80,785;79,166;78,641;77,3088;76,2630;75,3071;74,1874;73,3169;72,2832;71,1131;70,2063;69,1010;68,666;67,1602;66,3714;65,4164;64,2168;63,1363;62,656;61,3341;60,1196;59,4742;58,2036;57,4720;56,85;55,4796;54,4875;53,398;52,845;51,6779;50,140;49,3274;48,7143;47,139;46,6280;45,2591;44,6838;43,1138;42,849;41,1771;40,1097;39,312;38,2649;37,621;36,3692;35,38;34,897;33,2998;32,6059;31,3325;30,162;29,3478;28,6037;27,3433;26,4404;25,3670;24,3763;23,4338;22,3917;21,4739;20,181;19,1006;18,932;17,3006;16,4791;15,2837;14,5516;13,1529;12,5070;11,3595;10,235;9,2042;8,4071;7,5358;6,516;5,7144;4,3348;3,981;2,2946;1
167,4880;4551;4792;432;1005;7128;6280;1900;1963;75;104;4582;4252;1650;4117;6635;6502,daytime:evening,671;100,2873;99,6158;98,797;97,75;96,2595;95,4253;94,270;93,141;92,2101;91,395;90,1095;89,2772;88,441;87,209;86,1401;85,432;84,3736;83,5973;82,457;81,2455;80,641;79,3088;78,2630;77,3071;76,1874;75,3169;74,2832;73,1131;72,2986;71,2063;70,1010;69,666;68,1602;67,3714;66,2168;65,1363;64,656;63,3341;62,1196;61,4742;60,2036;59,4720;58,85;57,4796;56,4875;55,398;54,845;53,6779;52,140;51,3274;50,7143;49,139;48,6280;47,2591;46,6838;45,1138;44,849;43,1771;42,1097;41,312;40,2649;39,621;38,3692;37,38;36,897;35,2998;34,6059;33,3325;32,162;31,3478;30,6037;29,3433;28,4404;27,3670;26,3763;25,4338;24,3917;23,4739;22,181;21,1006;20,932;19,3006;18,4791;17,1529;16,5070;15,235;14,2042;13,4071;12,5358;11,516;10,7144;9,3348;8,981;7,2946;6,4809;5,923;4,2975;3,4083;2,698;1
167,705;5973;4160;284;6185;1164,daytime:night,671;100,2873;99,6158;98,797;97,75;96,2595;95,4253;94,270;93,2101;92,1412;91,395;90,1095;89,606;88,441;87,1401;86,432;85,1703;84,3736;83,5973;82,457;81,2455;80,785;79,166;78,641;77,3088;76,2630;75,3071;74,1874;73,3169;72,2832;71,1131;70,2986;69,2063;68,1010;67,1602;66,3714;65,4164;64,2168;63,1363;62,656;61,3341;60,1196;59,4720;58,85;57,4796;56,4875;55,398;54,845;53,6779;52,140;51,3274;50,7143;49,139;48,6280;47,2591;46,6838;45,1138;44,849;43,1771;42,1097;41,312;40,2649;39,621;38,3692;37,38;36,897;35,2998;34,6059;33,3325;32,162;31,3478;30,6037;29,3433;28,4404;27,3670;26,3763;25,4338;24,3917;23,4739;22,181;21,1006;20,3006;19,4791;18,2837;17,5516;16,1529;15,5070;14,3595;13,235;12,2042;11,4071;10,5358;9,516;8,7144;7,3348;6,981;5,2946;4,1607;3,923;2,2975;1
167,5609;5379;6645;542;641;1196;5922;3341;6538;4072;2354;2384;6127,daytime:afternoon,671;100,2873;99,6158;98,797;97,75;96,2595;95,4253;94,270;93,141;92,2101;91,1412;90,2772;89,606;88,441;87,209;86,1401;85,432;84,1703;83,3736;82,5973;81,457;80,2455;79,785;78,166;77,641;76,3088;75,2630;74,3071;73,1874;72,2832;71,1131;70,2986;69,2063;68,1010;67,666;66,1602;65,3714;64,4164;63,2168;62,1363;61,656;60,3341;59,1196;58,4742;57,2036;56,4720;55,85;54,4796;53,4875;52,398;51,845;50,6779;49,140;48,3274;47,7143;46,139;45,6280;44,2591;43,6838;42,1138;41,1771;40,1097;39,312;38,2649;37,621;36,3692;35,38;34,897;33,2998;32,6059;31,3478;30,4404;29,3670;28,3763;27,4338;26,3917;25,4739;24,1006;23,932;22,3006;21,4791;20,2837;19,5516;18,1529;17,5070;16,3595;15,235;14,2042;13,4071;12,5358;11,7144;10,3348;9,981;8,4809;7,1607;6,923;5,2975;4,4083;3,698;2,180;1
218,6059;6158;3980,daytime:morning,6158;100,2772;99,395;98,4253;97,845;96,1602;95,606;94,7143;93,3341;92,5973;91,447;90,1024;89,141;88,6838;87,1589;86,5070;85,1010;84,1138;83,10;82,3981;81,797;80,1196;79,2595;78,457;77,6059;76,1363;75,3006;74,923;73,842;72,3273;71,441;70,4164;69,4282;68,3714;67,3169;66,2649;65,235;64,184;63,1125;62,361;61,2168;60,162;59,641;58,166;57,1697;56,85;55,4796;54,938;53,5196;52,1874;51,1412;50,2931;49,75;48,1877;47,2986;46,4160;45,2495;44,671;43,897;42,703;41,2640;40,6309;39,1960;38,222;37,582;36,432;35,4739;34,5439;33,3758;32,209;31,5531;30,2832;29,383;28,657;27,232;26,180;25,420;24,6280;23,4404;22,243;21,4742;20,252;19,2430;18,3660;17,181;16,2455;15,2428;14,35;13,1082;12,127;11,4083;10,27;9,2031;8,3692;7,1131;6,140;5,698;4,2998;3,2946;2,1535;1
218,3370;3071,daytime:evening,6158;100,2772;99,395;98,4253;97,845;96,1602;95,606;94,7143;93,5973;92,447;91,1024;90,6838;89,1589;88,5070;87,1010;86,1138;85,10;84,3981;83,797;82,1196;81,2595;80,2988;79,457;78,6059;77,1363;76,3006;75,923;74,842;73,270;72,3273;71,441;70,4164;69,4282;68,3714;67,3169;66,2649;65,235;64,184;63,1125;62,312;61,361;60,2168;59,162;58,641;57,166;56,1697;55,85;54,4796;53,938;52,5196;51,1874;50,1412;49,2931;48,75;47,1877;46,2986;45,2495;44,671;43,703;42,2640;41,6309;40,1960;39,4791;38,222;37,582;36,432;35,4739;34,5439;33,3758;32,209;31,5531;30,2832;29,383;28,232;27,420;26,6280;25,4404;24,243;23,4742;22,252;21,981;20,2430;19,3660;18,181;17,2455;16,2428;15,35;14,1082;13,127;12,4083;11,27;10,2031;9,3692;8,1131;7,140;6,698;5,2998;4,2946;3,1535;2,3423;1
218,4218;35,daytime:night,6158;100,2772;99,845;98,1602;97,606;96,7143;95,3341;94,5973;93,447;92,1024;91,141;90,6838;89,1589;88,1010;87,1138;86,10;85,797;84,1196;83,2595;82,2988;81,457;80,6059;79,1363;78,3006;77,923;76,842;75,270;74,3273;73,441;72,4164;71,4282;70,3714;69,3169;68,2649;67,235;66,184;65,312;64,361;63,162;62,641;61,166;60,1697;59,85;58,4796;57,938;56,5196;55,1874;54,1412;53,2931;52,75;51,1877;50,2986;49,4160;48,2495;47,671;46,897;45,703;44,2640;43,1960;42,4791;41,222;40,582;39,432;38,4739;37,5439;36,3758;35,209;34,5531;33,2832;32,383;31,657;30,232;29,180;28,420;27,6280;26,4404;25,243;24,4742;23,252;22,981;21,2430;20,3660;19,181;18,2455;17,2428;16,35;15,1082;14,127;13,4083;12,27;11,2031;10,3692;9,1131;8,140;7,698;6,2998;5,2946;4,1535;3,3608;2,3423;1
218,2053;4302;377,daytime:afternoon,6158;100,2772;99,395;98,4253;97,845;96,1602;95,7143;94,3341;93,447;92,1024;91,141;90,6838;89,1589;88,5070;87,1138;86,10;85,3981;84,797;83,2595;82,2988;81,457;80,6059;79,1363;78,3006;77,923;76,842;75,270;74,3273;73,441;72,4282;71,3714;70,3169;69,2649;68,235;67,184;66,1125;65,312;64,361;63,2168;62,162;61,166;60,1697;59,85;58,4796;57,5196;56,1874;55,1412;54,2931;53,75;52,1877;51,2986;50,4160;49,2495;48,671;47,897;46,703;45,2640;44,6309;43,1960;42,4791;41,222;40,582;39,432;38,4739;37,3758;36,209;35,5531;34,2832;33,383;32,657;31,232;30,180;29,420;28,6280;27,4404;26,243;25,4742;24,252;23,981;22,2430;21,3660;20,181;19,2455;18,2428;17,35;16,1082;15,127;14,4083;13,27;12,2031;11,3692;10,1131;9,140;8,2946;7,1535;6,3608;5,3423;4,363;3,3457;2,4875;1
