100
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100
298,437;7050;3986;7012;1130;6872;3827,daytime:evening,3664;100,4261;99,3046;98,2462;97,7076;96,3949;95,1737;94,5317;93,80;92,678;91,6669;90,6064;89,4344;88,2606;87,1577;86,190;85,1667;84,1986;83,7050;82,6868;81,987;80,5531;79,6311;78,3677;77,2390;76,4359;75,923;74,6136;73,621;72,3999;71,1119;70,4768;69,3097;68,6596;67,528;66,6005;65,787;64,2081;63,4130;62,7190;61,4392;60,5234;59,392;58,2246;57,3463;56,346;55,632;54,1876;53,2235;52,888;51,4148;50,2874;49,1596;48,307;47,2069;46,2661;45,1988;44,6244;43,2159;42,1304;41,6809;40,4009;39,2091;38,6996;37,4147;36,3174;35,6390;34,65;33,1913;32,3859;31,7018;30,3967;29,5388;28,7067;27,6619;26,2000;25,7256;24,4938;23,454;22,1824;21,1331;20,4218;19,1874;18,143;17,221;16,283;15,2174;14,1781;13,2433;12,2710;11,7071;10,2361;9,3911;8,2824;7,2716;6,5710;5,6944;4,6284;3,3904;2,4748;1
298,6777;3954;7248;1804;3312;6619;1632;2457;1216,daytime:night,3664;100,3046;99,4605;98,2462;97,7076;96,3949;95,5317;94,2669;93,80;92,6064;91,4344;90,2606;89,1577;88,1667;87,7050;86,987;85,5531;84,6311;83,3677;82,4359;81,923;80,6136;79,621;78,6534;77,3999;76,1119;75,4768;74,3097;73,6596;72,3541;71,318;70,2674;69,528;68,6005;67,787;66,2081;65,4130;64,4559;63,695;62,2643;61,4392;60,7258;59,5234;58,392;57,2246;56,3463;55,346;54,632;53,1702;52,1876;51,2235;50,888;49,6889;48,2874;47,1596;46,307;45,2069;44,2661;43,1988;42,3308;41,1893;40,6244;39,2159;38,6083;37,1304;36,6809;35,2100;34,4009;33,2091;32,6996;31,4147;30,3174;29,6390;28,65;27,1913;26,3859;25,3967;24,5388;23,7067;22,6619;21,2000;20,7256;19,4938;18,1824;17,1331;16,4218;15,1874;14,143;13,221;12,283;11,2174;10,1781;9,2433;8,2710;7,7071;6,2361;5,4544;4,3911;3,2824;2,2716;1
298,7071;6390;2710,daytime:afternoon,3664;100,4261;99,4605;98,7076;97,1737;96,5317;95,2669;94,80;93,678;92,6669;91,6064;90,4344;89,2606;88,1577;87,190;86,1667;85,1986;84,7050;83,6868;82,987;81,5531;80,6311;79,3677;78,2390;77,4359;76,923;75,6136;74,621;73,6534;72,3999;71,4768;70,3097;69,3541;68,318;67,2674;66,6005;65,2081;64,4130;63,4559;62,7190;61,695;60,2643;59,4392;58,7258;57,5234;56,3463;55,346;54,632;53,1702;52,4148;51,6889;50,2874;49,1596;48,307;47,2069;46,2661;45,1988;44,3308;43,1893;42,6244;41,2159;40,6083;39,1304;38,6809;37,2100;36,4009;35,2091;34,6996;33,4147;32,3174;31,6390;30,65;29,1913;28,3859;27,7018;26,3967;25,5388;24,7067;23,6619;22,2000;21,7256;20,4938;19,454;18,1331;17,4218;16,1874;15,143;14,221;13,283;12,2174;11,2433;10,2710;9,7071;8,2361;7,4544;6,3911;5,2824;4,2716;3,5710;2,6284;1
250,7078;46;5714;2319;5836;762;3083;676;7102;2498;105;2290;423;3053;3313;1951;3523;347;830;3696;682;229;5512;1453;5222;6034;388;67;2103;290;2558;140,daytime:morning,3131;100,60;99,2347;98,3191;97,447;96,1786;95,291;94,974;93,6037;92,140;91,725;90,1775;89,769;88,7;87,2355;86,1515;85,1231;84,3596;83,1960;82,54;81,189;80,500;79,2630;78,1097;77,3505;76,63;75,353;74,942;73,284;72,6127;71,256;70,646;69,3338;68,1135;67,5552;66,184;65,3104;64,235;63,797;62,1005;61,2422;60,144;59,2338;58,2268;57,1164;56,280;55,141;54,86;53,1166;52,366;51,832;50,4080;49,1468;48,6549;47,1240;46,742;45,1082;44,148;43,2826;42,27;41,178;40,95;39,666;38,3719;37,2848;36,198;35,3580;34,287;33,277;32,427;31,181;30,1977;29,5757;28,6838;27,1086;26,84;25,1055;24,6666;23,453;22,2505;21,956;20,2453;19,128;18,2768;17,852;16,6312;15,3498;14,1043;13,7143;12,713;11,222;10,905;9,6092;8,830;7,3971;6,173;5,3415;4,213;3,642;2,5427;1
250,1250;4193;2391;4387;6015;5814;406;1786;1588;4678;1405;127;5635;4610;1407;5662;2723;3470;4054;5210;933;4105;519;1609;883;4369;7143;584;2640;1022;703;6343;3848;86;3667;3364;2380;785;5246;3025;6036;3924;173;5293;2494;457;5307;2893;3826;1233;3137;183;5049;3481;706;6163;3642;6693;6846;4139;2;5757;63;1748;2735;1112;5130;4696;4218;5255;267;458;1271;798;2285;2430;1131;68,daytime:evening,6141;100,3131;99,60;98,270;97,3191;96,447;95,104;94,1786;93,974;92,6037;91,333;90,140;89,1775;88,769;87,7;86,2355;85,1515;84,1231;83,3596;82,1960;81,189;80,500;79,2630;78,3505;77,63;76,353;75,942;74,6127;73,3338;72,1135;71,5552;70,184;69,3104;68,3359;67,1005;66,2422;65,144;64,2338;63,2268;62,280;61,141;60,86;59,1166;58,366;57,832;56,4080;55,1468;54,6549;53,1240;52,742;51,1082;50,148;49,2826;48,657;47,178;46,95;45,666;44,3719;43,2848;42,198;41,3580;40,3269;39,287;38,277;37,427;36,1977;35,5757;34,1086;33,84;32,6666;31,2505;30,956;29,2453;28,128;27,2768;26,6312;25,3498;24,1043;23,7143;22,713;21,222;20,905;19,830;18,3971;17,1057;16,2831;15,173;14,3415;13,642;12,5427;11,1455;10,2014;9,6885;8,6134;7,3814;6,1591;5,7036;4,641;3,5688;2,227;1
250,1933;4925;459;3787;4301;3959;4568;2927;5922;1725;1193;2440;2089;850;109;1591;4024;900;1626;7083;5826;29;4033;4764;3782;3874;3596;3941;1676;5247;6262;6364;3632;5764;5582;1683;141;164;1472;1568;5986;6004;974;638;1685;2731;6959,daytime:night,6141;100,3131;99,60;98,2347;97,270;96,3191;95,447;94,104;93,1786;92,291;91,974;90,6037;89,333;88,140;87,725;86,1775;85,769;84,7;83,1515;82,1231;81,3596;80,1960;79,54;78,189;77,2630;76,1097;75,63;74,353;73,942;72,284;71,256;70,646;69,3338;68,1135;67,5552;66,235;65,797;64,3359;63,2422;62,144;61,2338;60,1164;59,280;58,141;57,86;56,1166;55,366;54,832;53,4080;52,1468;51,6549;50,1240;49,742;48,1082;47,148;46,2826;45,27;44,657;43,95;42,2848;41,198;40,3580;39,3269;38,287;37,277;36,427;35,181;34,1977;33,5757;32,6838;31,1086;30,84;29,1055;28,453;27,2505;26,956;25,2453;24,2768;23,852;22,6312;21,3498;20,7143;19,713;18,222;17,6092;16,830;15,3971;14,1057;13,2831;12,173;11,3415;10,213;9,642;8,5427;7,967;6,2003;5,1539;4,2014;3,543;2,2932;1
250,2845;1086;6329;5285;60;358;3462;6288;4844;726;619;6340;2848;2536;4720;241;17;166;860;671;5632;2296;2505,daytime:afternoon,6141;100,3131;99,60;98,2347;97,270;96,447;95,104;94,1786;93,291;92,974;91,6037;90,333;89,140;88,725;87,1775;86,769;85,2355;84,1231;83,3596;82,1960;81,54;80,189;79,500;78,2630;77,1097;76,3505;75,63;74,942;73,284;72,6127;71,256;70,646;69,3338;68,1135;67,5552;66,184;65,3104;64,235;63,797;62,3359;61,1005;60,2422;59,144;58,2338;57,2268;56,1164;55,280;54,141;53,86;52,1166;51,832;50,1468;49,6549;48,1240;47,1082;46,2826;45,27;44,657;43,178;42,95;41,666;40,3719;39,2848;38,198;37,3580;36,3269;35,287;34,277;33,427;32,181;31,1977;30,5757;29,6838;28,1086;27,84;26,1055;25,6666;24,453;23,2505;22,2453;21,128;20,2768;19,852;18,6312;17,3498;16,1043;15,7143;14,713;13,905;12,6092;11,830;10,3971;9,1057;8,2831;7,173;6,3415;5,213;4,642;3,5427;2,1455;1
285,2104;4366;188;1671;5017;5322;1688;5814;4551;4766;3136;420;5599;1142;2123;1363;2873;2107;6113;6228;3575;496;3784;979;3763;3239;1387;1306;349;4338;784;3201;4091;860;673;2564;230;4364;4847;2098;4327,daytime:morning,923;100,420;99,3417;98,4467;97,3972;96,821;95,3971;94,5267;93,1920;92,1714;91,6110;90,2074;89,3088;88,2979;87,2505;86,2915;85,1131;84,1522;83,300;82,457;81,3859;80,1136;79,2630;78,5271;77,399;76,3490;75,6863;74,38;73,1082;72,1487;71,4147;70,1373;69,4128;68,5973;67,849;66,1269;65,168;64,4451;63,2105;62,553;61,1104;60,2020;59,2036;58,6134;57,349;56,1095;55,2364;54,6127;53,1851;52,4288;51,6150;50,3040;49,2655;48,1158;47,591;46,2123;45,905;44,4519;43,3333;42,468;41,2528;40,3767;39,3166;38,3853;37,4830;36,3484;35,3591;34,3510;33,209;32,1559;31,4531;30,3381;29,1712;28,4784;27,2591;26,5185;25,6560;24,2536;23,2182;22,3230;21,763;20,1805;19,769;18,865;17,4772;16,3073;15,429;14,3348;13,3006;12,832;11,444;10,2366;9,1947;8,1533;7,2853;6,184;5,95;4,235;3,932;2,2166;1
285,2528;3389;918;3631;2423;4677;1447;1147;1650;1877;409;3513;6189;2243;4542;2121;5219;2465;4878;4531;5241;2066;6161;849;2216;2254;4560;3339;2366;130;4500;6059;5209;6018;2014,daytime:evening,923;100,420;99,3417;98,4467;97,3972;96,3719;95,821;94,3971;93,5267;92,1920;91,1030;90,1714;89,6110;88,3088;87,2505;86,1522;85,300;84,457;83,3859;82,1136;81,2630;80,3433;79,5271;78,2946;77,4282;76,6863;75,38;74,1082;73,1487;72,999;71,4147;70,1373;69,1139;68,4128;67,5973;66,3190;65,849;64,1269;63,168;62,4451;61,2105;60,553;59,1104;58,621;57,2020;56,2036;55,6134;54,349;53,4211;52,2364;51,3370;50,1403;49,1851;48,2384;47,6150;46,3040;45,2655;44,27;43,1158;42,591;41,2123;40,905;39,4519;38,3333;37,4071;36,5054;35,468;34,2528;33,3166;32,3484;31,3591;30,3510;29,209;28,1559;27,4531;26,3381;25,1712;24,4784;23,2591;22,5185;21,6560;20,2536;19,2182;18,3230;17,763;16,1805;15,769;14,4772;13,429;12,832;11,994;10,2366;9,1947;8,1533;7,2853;6,184;5,3005;4,95;3,235;2,932;1
285,6750;3144;2655;6603;1712;4970;4965;713;4264;2115;616;917;6241;3969;1487;468;790;4882;1071;5081;383;2421;4656;180;66;1960;4870;1727;5940;711;2143;1010;6037;4772;812,daytime:night,923;100,420;99,3417;98,3972;97,3719;96,821;95,3971;94,5267;93,1030;92,1714;91,2074;90,3088;89,2979;88,2915;87,1131;86,1522;85,300;84,457;83,3859;82,1136;81,2630;80,3433;79,5271;78,2946;77,399;76,4282;75,3490;74,6863;73,38;72,1082;71,1487;70,999;69,4147;68,1373;67,1139;66,5973;65,3190;64,849;63,1269;62,168;61,4451;60,2105;59,553;58,1104;57,621;56,2020;55,349;54,1095;53,4211;52,2364;51,6127;50,3370;49,1403;48,1851;47,4288;46,2384;45,6150;44,3040;43,2655;42,27;41,1158;40,2123;39,905;38,4519;37,4071;36,5054;35,468;34,2528;33,3767;32,3166;31,3853;30,4830;29,3484;28,3591;27,3510;26,209;25,1559;24,4531;23,3381;22,1712;21,4784;20,2591;19,5185;18,6560;17,2536;16,2182;15,763;14,1805;13,769;12,865;11,4772;10,3073;9,429;8,3348;7,3006;6,832;5,994;4,444;3,2366;2,1947;1
285,4412;4108;1428;2562;4198;5428;6644;4687;2848;1269;6779;6195;1246;2853;3685;4017;2700;938;5379;2101;7132;54;2330;6495;2451;429;1602;75;585;388;363;5064;4945;3736;5612,daytime:afternoon,923;100,420;99,3417;98,4467;97,3972;96,3719;95,3971;94,5267;93,1920;92,1030;91,1714;90,6110;89,2074;88,2979;87,2505;86,2915;85,1131;84,300;83,3859;82,3433;81,5271;80,2946;79,399;78,4282;77,3490;76,6863;75,1487;74,999;73,4147;72,1373;71,1139;70,4128;69,5973;68,3190;67,849;66,1269;65,4451;64,2105;63,553;62,621;61,2036;60,6134;59,349;58,1095;57,4211;56,2364;55,6127;54,3370;53,1403;52,1851;51,4288;50,2384;49,6150;48,3040;47,2655;46,27;45,1158;44,591;43,2123;42,3333;41,4071;40,5054;39,468;38,2528;37,3767;36,3166;35,3853;34,4830;33,3591;32,1559;31,4531;30,1712;29,4784;28,2591;27,5185;26,6560;25,2536;24,2182;23,3230;22,763;21,1805;20,769;19,865;18,4772;17,3073;16,429;15,3348;14,3006;13,832;12,994;11,444;10,2366;9,1947;8,2853;7,184;6,3005;5,95;4,932;3,2166;2,4216;1
305,5321;764;3863;1661;4142;6159;1993;4573;118;2567;1641;5023;3002;1045;4054;984;766;4162;1726;3040;5426;3831;2031;4919;3401;3082;2370;1512;2143;7028;6036;6206;5015;1329;2051;1007;5272;5979;7261;733;5537;5884;668;4026;5902;6512;6990;5936;4391;3441;981;4050;280;4667;5257;6891;2905;4669;1460;87;638;3144;6157;4766;3553;5470;1011;5970;5480;1605;2375;4910;4948;5228;1936;2338;20;5528;3123;2431;71;761;4191;955;148;4395;3351;3680;3851;5980;5714;3995;1591;4731;2008;1853;1926;2471;6659;2735;100;1982;407;4665;1223;4933;4976;725;1699;3210;164;7161;1539;3246,daytime:morning,353;100,333;99,1919;98,27;97,270;96,447;95,6250;94,3131;93,54;92,4080;91,189;90,207;89,95;88,2338;87,725;86,1135;85,2268;84,2303;83,2501;82,2003;81,6037;80,1164;79,2817;78,280;77,60;76,2649;75,975;74,104;73,86;72,7036;71,942;70,1126;69,797;68,3028;67,4444;66,679;65,277;64,2662;63,1914;62,642;61,1749;60,754;59,3620;58,1550;57,5095;56,1057;55,1977;54,3770;53,7013;52,439;51,7;50,458;49,1883;48,291;47,1148;46,1502;45,3415;44,2693;43,294;42,1023;41,1097;40,2976;39,1641;38,232;37,229;36,267;35,2078;34,166;33,6885;32,1951;31,1305;30,3191;29,500;28,2425;27,198;26,3104;25,2713;24,2645;23,2387;22,603;21,6666;20,1477;19,974;18,141;17,2836;16,2740;15,657;14,1043;13,366;12,2471;11,2848;10,533;9,2724;8,3357;7,1796;6,1773;5,1539;4,1454;3,140;2,3891;1
305,2834;2831;3233;2869;2833;5429;4163;1636;3612;940;2975;3045;5372;3721;25;3667;1097;1005;4307;4875;3952;1181;6686;3234;1788;488;6532;974;3274;2558;593;4124;2748;3498;116;4013;2603;1785;2768;1305;1451;626;5821;2709;6586;4646;3622;1748;2000;4418;3301;5380;2244;3584;3990;1623;4750;5176;858;2007;3751;53;4462;628;3483;4839;191;1485;4548;3118;6182;467;4795;563;6043;2999;2858;2162;3607;4963;4951;3433;7034;2501;1017;6252;5732;3790;4114;6250;6354;5064;4478;6023;3494;3665;3135;2890;5755;4002;1295;5163;3602;754;3237;4932;2446;6821;1112;253;4840;4799;5106;475;4058;2591;139;3086;1634;1870;935;1258;10,daytime:evening,63;100,353;99,333;98,27;97,604;96,6250;95,3131;94,54;93,4080;92,2103;91,189;90,207;89,2347;88,1786;87,95;86,2338;85,725;84,2268;83,2501;82,2003;81,6037;80,2355;79,2817;78,280;77,6141;76,60;75,2649;74,423;73,104;72,86;71,7036;70,3774;69,942;68,797;67,173;66,3028;65,679;64,2662;63,1914;62,642;61,1749;60,1775;59,754;58,1750;57,1550;56,5095;55,1057;54,1977;53,222;52,3770;51,7013;50,1102;49,439;48,7;47,291;46,1502;45,3415;44,181;43,1321;42,1097;41,4271;40,2976;39,1641;38,229;37,267;36,2078;35,166;34,1951;33,1305;32,3191;31,500;30,2425;29,198;28,3104;27,2713;26,263;25,2645;24,603;23,6666;22,1477;21,974;20,141;19,2836;18,2740;17,1917;16,657;15,1043;14,366;13,2221;12,2023;11,2471;10,2888;9,2848;8,533;7,2724;6,3357;5,1240;4,1773;3,1539;2,1454;1
305,2788;5251;6346;5948;3191;3524;127;505;5473;3965;2770;7143;3653;703;4354;1825;5444;6684;5152;6423;1711;854;4131;1261;7000;2156;574;4516;2192;2252;4432;4031;2154;251;3387;5382;2577;3985;5823;1417;5686;2818;4115;439;2268;6191;33;2528;303;4934;504;5916;6757;4043;2308;1246;1861;4752;931;3032;1614;3686;1188;1620;3173;361;5100;2781;2688;2112;4902;3391;1777;141;501;2306;2136;1882;2520;808;774;2373;6849;6842;2267;6126;178;2707;1436;4207;4527;4394;6894;5647;6398;2096;4260;2719;605;3920,daytime:night,63;100,353;99,333;98,1919;97,604;96,270;95,447;94,6250;93,3131;92,54;91,4080;90,2103;89,189;88,207;87,2347;86,1786;85,95;84,2338;83,725;82,1135;81,2268;80,2303;79,2501;78,2003;77,6037;76,1164;75,2355;74,2817;73,280;72,6141;71,2649;70,975;69,423;68,104;67,86;66,7036;65,3774;64,1126;63,173;62,3028;61,4444;60,679;59,277;58,1914;57,642;56,1749;55,1775;54,754;53,1750;52,3620;51,5095;50,1977;49,222;48,3770;47,7013;46,1102;45,439;44,458;43,1883;42,291;41,1148;40,1502;39,181;38,2693;37,294;36,1321;35,1023;34,1097;33,4271;32,2976;31,1641;30,232;29,2078;28,6885;27,1951;26,1305;25,3191;24,500;23,2425;22,198;21,3104;20,2713;19,263;18,2645;17,2387;16,603;15,6666;14,1477;13,974;12,141;11,2836;10,2740;9,1917;8,657;7,1043;6,366;5,2221;4,2023;3,2471;2,2888;1
305,3369;1171;3244;2909;4968;6870;7102;6498;2003;4074;6507;5391;3615;3748;667;1765;5365;4783;1211;3132;4749;2547;2566;1900;214;585;5183;3872;471;1320;3521;2973;6247;142;5207;5079;652;1116;29;5069;448;5603;1424;2856;6268;306;682;2960;4720;5703;2839;6598;1789;2587;1336;140;3984;443;736;4678;1530;5342;5942;3517;1014;1551;1487;4367;40;5181;3887;3375;4019;332;1976;2378;983;2630;32;3119;97;2253;1830;660;3169;932;4984;2274;2229;1408;1885;4371;850;7050;709;4655;3298;1843;2977;3594;3749;5552;4263;189;54;243;3460;2015;3883;2351;1749;3315;3332,daytime:afternoon,63;100,1919;99,27;98,604;97,270;96,447;95,6250;94,3131;93,54;92,2103;91,189;90,2347;89,1786;88,2338;87,725;86,1135;85,2268;84,2303;83,2501;82,2003;81,6037;80,1164;79,2355;78,280;77,6141;76,60;75,2649;74,975;73,423;72,3774;71,942;70,1126;69,797;68,173;67,4444;66,679;65,277;64,2662;63,642;62,1749;61,1775;60,754;59,1750;58,3620;57,1550;56,1057;55,222;54,1102;53,439;52,7;51,458;50,1883;49,291;48,1148;47,3415;46,181;45,2693;44,294;43,1321;42,1023;41,1097;40,4271;39,1641;38,232;37,229;36,267;35,2078;34,166;33,6885;32,1305;31,3191;30,2425;29,2713;28,263;27,2387;26,603;25,6666;24,1477;23,974;22,141;21,2836;20,1917;19,657;18,1043;17,2221;16,2023;15,2471;14,2888;13,533;12,2724;11,3357;10,1796;9,1240;8,1539;7,140;6,3891;5,1231;4,1008;3,2940;2,1607;1
192,624;5561;3233;6789;5284;3659;642;3717;113;2894;1694;4642;6507;554;1102;4470;2755;4355;3961;6407;5529;5856;6396,daytime:evening,2713;100,1477;99,6059;98,2817;97,207;96,353;95,2859;94,280;93,3521;92,3028;91,5429;90,56;89,1550;88,1750;87,2724;86,1729;85,1305;84,7036;83,3;82,4444;81,3620;80,2940;79,4499;78,3891;77,458;76,3717;75,4425;74,54;73,3665;72,5325;71,1948;70,3900;69,3983;68,4565;67,2784;66,1236;65,788;64,4270;63,4854;62,2543;61,3716;60,975;59,380;58,2604;57,1657;56,2317;55,1709;54,5553;53,1637;52,5586;51,536;50,604;49,3357;48,2719;47,7026;46,1537;45,4080;44,3753;43,1551;42,5338;41,3388;40,3069;39,4074;38,3182;37,3031;36,4196;35,4100;34,5743;33,6826;32,3525;31,2258;30,5763;29,421;28,389;27,1255;26,4740;25,1496;24,1749;23,460;22,2378;21,2664;20,4917;19,2348;18,6558;17,1708;16,1222;15,3173;14,2858;13,3451;12,4527;11,86;10,4543;9,2464;8,4386;7,2938;6,1367;5,2499;4,456;3,2894;2,5284;1
192,3759;4537;56;6098;277;2181;4013;5634;5932;996;4454;4738;1862,daytime:night,1477;100,63;99,6059;98,2501;97,250;96,207;95,2859;94,280;93,3521;92,269;91,3028;90,5429;89,56;88,1550;87,1750;86,2724;85,1729;84,1305;83,7036;82,3;81,4444;80,3620;79,2940;78,4499;77,458;76,3717;75,1528;74,4425;73,54;72,3665;71,629;70,5325;69,1948;68,1854;67,2652;66,3900;65,3983;64,4565;63,2784;62,1236;61,2281;60,788;59,4270;58,4854;57,2543;56,3716;55,975;54,380;53,2604;52,1657;51,2317;50,1709;49,5553;48,1637;47,5586;46,536;45,604;44,3357;43,2719;42,4789;41,7026;40,4907;39,1537;38,4080;37,3753;36,1551;35,5338;34,3388;33,3069;32,4074;31,3182;30,3031;29,4196;28,4100;27,5743;26,6826;25,3525;24,2258;23,5763;22,389;21,1255;20,4740;19,1496;18,1749;17,460;16,5096;15,2378;14,2664;13,670;12,4917;11,742;10,3498;9,5351;8,2348;7,6558;6,1708;5,1222;4,3173;3,2858;2,3451;1
192,6999;3716;3445;1734;3958;1341;4762;6639;3535;6885;1514;2396;2682;5338;1783;5471;6867;1806;4790;1057,daytime:afternoon,2713;100,1477;99,63;98,6059;97,2501;96,250;95,2817;94,207;93,353;92,2859;91,280;90,3521;89,269;88,5429;87,56;86,1550;85,1750;84,2724;83,1729;82,1305;81,7036;80,4444;79,3620;78,2940;77,4499;76,3891;75,458;74,3717;73,1528;72,4425;71,54;70,3665;69,629;68,5325;67,1854;66,2652;65,3900;64,3983;63,4565;62,1236;61,2281;60,788;59,4270;58,2543;57,3716;56,975;55,380;54,1657;53,2317;52,1709;51,5553;50,1637;49,5586;48,536;47,3357;46,2719;45,4789;44,7026;43,4907;42,1537;41,1551;40,5338;39,3388;38,4074;37,3182;36,3031;35,4196;34,5743;33,6826;32,2258;31,5763;30,421;29,389;28,1255;27,4740;26,1496;25,1749;24,460;23,5096;22,2378;21,2664;20,670;19,4917;18,742;17,3498;16,5351;15,2348;14,6558;13,1708;12,1222;11,3173;10,2858;9,4527;8,86;7,6091;6,2401;5,4763;4,4543;3,4386;2,2938;1
62,4587;833;2811;3002;6638;5562;3612;3045;827;3415;4290;2175;3451;2971;6686;3230;1775;1837;1471;4273;4737;6545;4057;6938;4557;4443;135;2748;3331;4133;4031;2801;5951;3937;259;668;1236;6247;4026;616;6372;2348;3329;2347;3886;2327;5510;5357;1540;5926;2905;5409;5338;4564;745;5798;3131;1919;5084;7140;4235;2129;6237;2588;4762;552;1174;2089;1607;701;1839;4600;1175;5773;5640;584;1080;4512;1620;3889;785;209;2859;5783;5793;2037;5488;5134;4267;5465;6345;3351;442;3328;2579;942;6842;2575;241;2490;5076;2552;168;1180;1364;6139;1270;2879;1925;4891;961;3255;1673;1749;5695,daytime:morning,1919;100,63;99,27;98,333;97,975;96,54;95,270;94,95;93,2649;92,2338;91,2817;90,4444;89,1148;88,1750;87,423;86,6250;85,2501;84,2003;83,754;82,3770;81,3357;80,942;79,189;78,3131;77,2662;76,2303;75,2268;74,7036;73,4080;72,1135;71,447;70,1786;69,3620;68,2078;67,222;66,603;65,2940;64,1164;63,725;62,3388;61,1977;60,439;59,797;58,2355;57,1550;56,3774;55,2347;54,104;53,458;52,386;51,642;50,1773;49,294;48,6037;47,1749;46,280;45,3575;44,2693;43,277;42,2836;41,1102;40,1023;39,1951;38,232;37,1057;36,3028;35,2724;34,1883;33,5095;32,3069;31,1862;30,1641;29,3415;28,2425;27,457;26,1622;25,2221;24,28;23,1477;22,4740;21,4271;20,1502;19,1275;18,1775;17,5449;16,166;15,1917;14,1321;13,2859;12,1496;11,2512;10,2378;9,2848;8,250;7,60;6,1082;5,584;4,2430;3,2880;2,2595;1
62,2277;774;2391;2373;5146;1851;1023;1320;697;2918;5503;2684;4025;4617;2043;1983;689;4286;5539;3643;3482;6711;1148;519;1609;2942;3885;222;2446;5625;4170;1848;5651;2705;2164;57;5693;3157;3694;1697;5182;1870;1218;2877;339;6235,daytime:evening,604;100,1919;99,27;98,353;97,975;96,54;95,270;94,95;93,207;92,2649;91,2817;90,2103;89,4444;88,1148;87,1750;86,423;85,6250;84,2501;83,2003;82,3770;81,86;80,3357;79,942;78,3131;77,1126;76,2662;75,2303;74,7036;73,4080;72,1135;71,447;70,1786;69,3620;68,2078;67,222;66,2940;65,725;64,679;63,3388;62,1977;61,2713;60,439;59,797;58,2355;57,1550;56,3774;55,2347;54,229;53,104;52,458;51,386;50,642;49,1773;48,294;47,6037;46,7013;45,173;44,2976;43,1749;42,280;41,3575;40,2693;39,277;38,2836;37,1023;36,1914;35,1951;34,232;33,3717;32,1057;31,2724;30,1305;29,1883;28,6141;27,5095;26,3069;25,1641;24,3415;23,2740;22,2425;21,457;20,1622;19,2645;18,2221;17,28;16,1477;15,4740;14,164;13,4271;12,5977;11,1502;10,181;9,3975;8,1275;7,1775;6,5449;5,166;4,1917;3,2859;2,1496;1
62,6841;3807;2094;581;2974;266;4967;977;3214;1977;3587;4163;4994;716;3313;1466;8;6320;3251;3596;6328;2486;3007;2888;3535;3187;97;6709;536;4360;851;4849;4468;5267;6067;867;239;901;5481;1694;3664;5096;1295;524;3622;3503;4584;4394;4050;6192;4924;1139;3857;5647;4606;366;1453;1525;2515;1013;5612,daytime:night,604;100,1919;99,63;98,27;97,353;96,333;95,54;94,270;93,95;92,207;91,2649;90,2338;89,2817;88,2103;87,4444;86,1148;85,1750;84,423;83,6250;82,2501;81,2003;80,754;79,86;78,3357;77,942;76,189;75,3131;74,1126;73,2662;72,2303;71,2268;70,7036;69,4080;68,447;67,3620;66,2078;65,222;64,603;63,1164;62,679;61,3388;60,1977;59,2713;58,439;57,797;56,2355;55,3774;54,2347;53,229;52,104;51,458;50,386;49,1773;48,6037;47,7013;46,173;45,2976;44,1749;43,280;42,3575;41,2693;40,277;39,1102;38,1023;37,1914;36,1951;35,232;34,3717;33,3028;32,2724;31,1305;30,1883;29,6141;28,5095;27,1862;26,3415;25,2740;24,2425;23,1622;22,2645;21,2221;20,28;19,1477;18,4740;17,164;16,4271;15,5977;14,1502;13,181;12,3975;11,1275;10,1775;9,5449;8,166;7,1321;6,2859;5,2512;4,1562;3,2378;2,2848;1
