25
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25
243,3829;3850;6700;5800;2808;6073;1003;5932;1090;4659;3766;5892;165;6914;2176;5519;2797;2435;5022;2664;1004;2940;6319;1163;949;6836;6027,daytime:morning,1574;25,2425;24,2938;23,6510;22,4854;21,1883;20,3444;19,3575;18,3588;17,4013;16,5119;15,4415;14,5387;13,5765;12,4917;11,1924;10,2676;9,5068;8,4137;7,5504;6,4270;5,1254;4,3900;3,4543;2,4569;1
243,3164;4406;2514;1359;5630;6261;669;3177;1334;1709;5096;5282;4716;4400;541;5911;5935;1639;5597;253;2744;6639;6205;2876;6239;2302;7136;6100;5746;3105;5856,daytime:evening,1574;25,2425;24,2938;23,6510;22,1883;21,3444;20,3575;19,3588;18,4013;17,5119;16,4415;15,5387;14,5765;13,4917;12,1924;11,5068;10,4137;9,1955;8,5504;7,4270;6,1254;5,250;4,3900;3,4543;2,1935;1
243,1534;3834;6125;6128;6236;2749;2220;3096;113;6878;6983;2018;3753;5949;4990;1551;658;15;7037;174;3783;280;497;6384;3317;5508;3353;2143;5807;1802;7028;376,daytime:night,1574;25,2425;24,2938;23,4854;22,1883;21,3444;20,3575;19,3588;18,4013;17,4415;16,5387;15,5765;14,1924;13,2676;12,5068;11,4137;10,1955;9,5504;8,1254;7,250;6,3900;5,4543;4,1935;3,4569;2,911;1
243,3932;1613;5169;5373;6864;4546;1983;2993;5989;5484;5107;5355;3403;5621;5595;3182;4758;3139;407;4913;6709;5214;536;3662;5398;5265;7161,daytime:afternoon,1574;25,2425;24,2938;23,6510;22,4854;21,3575;20,3588;19,4013;18,5119;17,4415;16,5765;15,4917;14,2676;13,5068;12,4137;11,1955;10,5504;9,4270;8,250;7,3900;6,4543;5,1935;4,4569;3,911;2,4309;1
299,2685;396;2948;4837;6663;2687;3939;795;2829;247;1849;1365;3479;1838;1361;7139;117;6563,daytime:morning,7249;25,3479;24,5945;23,1116;22,1142;21,3460;20,5388;19,5545;18,968;17,1614;16,832;15,4365;14,349;13,754;12,5167;11,95;10,333;9,2143;8,1879;7,3256;6,650;5,4375;4,6118;3,2913;2,1856;1
299,3605;1039;1519;3762;4024;3531;488;1837;5838;2677;1219;2862;2384;2281;1106;4981,daytime:evening,7249;25,3479;24,5945;23,1116;22,1142;21,3460;20,5388;19,380;18,4852;17,968;16,1614;15,832;14,4365;13,349;12,5167;11,95;10,333;9,2143;8,1715;7,1879;6,3256;5,650;4,4375;3,6118;2,3536;1
299,1025;545;6527;3424;5051;5760;833;2811;1839;2799;4534;5133;6181;6857;1474;5541;4271;5808;6219;6422;4457;5940;5236;2431;1586;5798;6503;5925;457,daytime:night,7249;25,3479;24,5945;23,1116;22,1142;21,3460;20,5388;19,5545;18,380;17,4852;16,968;15,1614;14,832;13,4365;12,349;11,754;10,5167;9,95;8,333;7,2143;6,1715;5,1879;4,3256;3,650;2,3536;1
299,4146;7131;2089;2814;3561;701;1496;5025;3685;4863;5318;3658;2512;1687;2250;2415;6160;5033;4536;4560;439;5879;6547;2621;3031;3270;3543;5852;6938;5682,daytime:afternoon,7249;25,3479;24,5945;23,1116;22,1142;21,3460;20,5388;19,5545;18,380;17,4852;16,968;15,1614;14,832;13,4365;12,349;11,754;10,95;9,333;8,2143;7,1715;6,1879;5,3256;4,650;3,4375;2,6118;1
262,299;1954;1939;6346;2389;2620;3625;3844;3334;1648;2087;6899;2233;3765;6389;2872;1614;5904;4919;3111;3187;312;2688;3254;27;5457;4772;2213;414;3000;964;4106;6842;239;6543;2304;4407;2722;5273;2884;3182;4381;2604;4665;3979;6380;6504;1870;1521;2281;10,daytime:morning,1550;25,63;24,6067;23,54;22,270;21,545;20,173;19,71;18,250;17,207;16,604;15,2888;14,95;13,389;12,3415;11,439;10,3681;9,291;8,60;7,460;6,942;5,771;4,3588;3,603;2,1148;1
262,4487;2007;4765;707;977;5734;1839;2206;3760;984;4355;1547;2517;332;1341;3889;2457;5508;1385;5631;2501;3077;6532;1715;95;1796;5609;1411;2649;5912;2543;1073;4520;1694;616;4660;6372;1116;3602;5681;5686;5647;2940;4115;5642;381;1919;2877;76;717,daytime:evening,1550;25,63;24,6067;23,270;22,173;21,71;20,250;19,207;18,2888;17,95;16,389;15,3415;14,439;13,3681;12,1102;11,291;10,60;9,460;8,942;7,771;6,603;5,1148;4,68;3,353;2,3770;1
262,1883;2412;6719;1298;2373;4468;4175;1895;2746;3227;5715;333;3871;1485;5471;1655;6355;168;1899;1148;4172;4369;584;6610;5614;8;5556;1700;3199;2858;2096;4823;6747;1849;5339;5001;7013;488;5214;1701;1472;5729;4022;2714,daytime:night,1550;25,6067;24,54;23,270;22,545;21,173;20,71;19,250;18,207;17,604;16,2888;15,95;14,389;13,439;12,1102;11,291;10,60;9,460;8,771;7,3588;6,603;5,1148;4,68;3,353;2,3770;1
262,613;3544;2834;4993;6109;6757;460;1861;1630;3612;1790;2303;2664;209;970;2888;2164;250;4088;5004;3469;2071;5150;341;974;6544;3953;2592;477;3829;6067;3937;1137;2962;3835;2947;5664;1897;2537;5557;4051;1966;4696;2004;1803;4380;811;3210;4907;68,daytime:afternoon,63;25,6067;24,54;23,270;22,545;21,173;20,71;19,250;18,604;17,2888;16,95;15,389;14,3415;13,439;12,3681;11,1102;10,291;9,60;8,460;7,942;6,771;5,3588;4,603;3,1148;2,68;1
82,4537;5242;2619;4413;1217;1099;6044;6933;7069;4990;4295;2049;2993;809;6393;6389;3503;1553;5203;3107;4829;6405;407;3588;2688;4087;5464;3263;95,daytime:morning,250;25,1550;24,1883;23,1574;22,63;21,3588;20,3415;19,1955;18,3681;17,4013;16,389;15,3717;14,975;13,2888;12,604;11,3799;10,942;9,3891;8,2940;7,2938;6,4270;5,2338;4,4137;3,60;2,6157;1
82,1278;975;4487;3759;4165;4182;5174;4406;3165;5139;3625;3910;3587;6899;7027;5976;7038;6577;3716;580;2288;3686;3033;2907;2338;3225;57;4721;3803;5270;452;5746;4751;3208;2306;1862;1579;1999;4595;2543;2973;239;5701;1451;4012;5412;2980;3681;493;402;3857;4376;3336;3395;3979;1870;4989;290;5103;2082,daytime:evening,1883;25,1574;24,63;23,6250;22,3588;21,3415;20,3681;19,389;18,3717;17,975;16,2888;15,3799;14,942;13,3891;12,2938;11,4270;10,2338;9,3444;8,60;7,6157;6,545;5,423;4,1411;3,1341;2,173;1
82,3158;1879;1990;5853;3797;5504;295;223;6346;151;2583;4109;6194;2196;4171;6372;4600;6011;5487;5645;5170;3782;2406;2489;6776;6138;4100;5338;3254;957;4734;1425;5864;4669;4426;1490;4465,daytime:night,250;25,1550;24,1883;23,1574;22,63;21,6250;20,3588;19,3415;18,1955;17,3681;16,4013;15,389;14,3717;13,975;12,2888;11,604;10,3799;9,942;8,3891;7,2940;6,2938;5,4270;4,2338;3,3444;2,4137;1
82,5890;817;3218;5368;5268;5699;2922;5771;5977;3648;5610;1786;4246;1613;3770;2938;5623;2010;4744;5722;1050;4230;4994;5363;6541;2652;5969;6205;1287;4917;269;4470;5265;1276,daytime:afternoon,250;25,1550;24,1883;23,1574;22,6250;21,3588;20,1955;19,3681;18,4013;17,389;16,3717;15,975;14,2888;13,604;12,3799;11,3891;10,2940;9,2938;8,2338;7,3444;6,4137;5,60;4,6157;3,545;2,1411;1
296,321,daytime:morning,420;25,3317;24,1038;23,4091;22,1421;21,6352;20,3575;19,2388;18,6104;17,4143;16,234;15,5758;14,1940;13,2852;12,6520;11,2230;10,4361;9,173;8,2937;7,6495;6,2832;5,1650;4,832;3,5499;2,14;1
296,3024;2018;1652,daytime:night,420;25,1038;24,4091;23,1421;22,6352;21,3575;20,2388;19,4143;18,95;17,2991;16,5758;15,1940;14,2852;13,2230;12,4361;11,173;10,2937;9,6495;8,2832;7,1650;6,832;5,5499;4,14;3,6836;2,6278;1
296,4903;5491;5730;1304,daytime:afternoon,420;25,3317;24,1038;23,4091;22,1421;21,3575;20,2388;19,6104;18,4143;17,95;16,2991;15,234;14,5758;13,2852;12,6520;11,2230;10,4361;9,173;8,2937;7,6495;6,2832;5,1650;4,832;3,5499;2,14;1
151,386,daytime:morning,136;25,420;24,321;23,204;22,1940;21,2078;20,184;19,832;18,6104;17,4404;16,1752;15,2151;14,1645;13,1911;12,4091;11,4903;10,1136;9,1010;8,3341;7,3444;6,3088;5,101;4,956;3,3532;2,173;1
217,2475;808;1883;4613;5013;827;3348;1773;5386;266;942;3937;4778;2768;846;1641;1286;919;2667;5024;2182;279;140,daytime:morning,270;25,3770;24,184;23,173;22,54;21,291;20,60;19,974;18,104;17,284;16,128;15,3277;14,420;13,1645;12,646;11,1012;10,5973;9,2355;8,1057;7,6007;6,456;5,849;4,533;3,7143;2,1588;1
217,4750;4137;3573;845;4064;287;2504;3360;3566;516;3646;931;6134;988;2582;427;972;2880;2105;2112;585;5320;4022;4302;5143,daytime:evening,270;25,3770;24,71;23,184;22,173;21,54;20,291;19,60;18,974;17,104;16,284;15,128;14,3277;13,420;12,1645;11,646;10,1012;9,5973;8,2355;7,1057;6,6007;5,456;4,849;3,533;2,7143;1
217,5615;703;5344;5130;5517;6208;2181;4829;2424;250;1044;4659;6507;3439;812,daytime:night,270;25,3770;24,71;23,184;22,173;21,54;20,291;19,60;18,974;17,104;16,284;15,128;14,3277;13,420;12,1645;11,646;10,1012;9,5973;8,2355;7,1057;6,6007;5,456;4,849;3,533;2,7143;1
217,2640;4394;198;4609;5323;267;3805;4643;2036;2501;1156;2976;4600;105;4324;4105,daytime:afternoon,270;25,71;24,184;23,173;22,54;21,291;20,60;19,974;18,104;17,284;16,128;15,3277;14,1645;13,646;12,1012;11,5973;10,2355;9,1057;8,6007;7,456;6,849;5,533;4,7143;3,1588;2,6141;1
6,1210;2809;4204;5760;1786;4209;5413;5165;4692;3910;3500;2777;2870;2251;1211;5671;4005;4319;1710;6643;2888;4686;5179;5872;1683;3899;1999;1942;774;2628;1917;4021;5870;1043;4655;5108;1477;2728;1899;604;5236;3344;603;3479;2865;1183;2979;7140;3789;1258,daytime:morning,460;25,4852;24,294;23,1715;22,771;21,4365;20,380;19,3479;18,7249;17,3533;16,95;15,439;14,1253;13,1936;12,1614;11,63;10,3774;9,624;8,604;7,1982;6,920;5,2143;4,5545;3,4632;2,4061;1
6,2207;2769;1334;4876;2142;6707;661;2792;2210;203;1527;3635;2827;6269;4239;4062;4365;2303;1966;2096;1019;2816;5665;1223;1837;1670;2023;1968;2022;3246;5691;935;3773,daytime:evening,460;25,4852;24,294;23,1715;22,6118;21,1550;20,3897;19,4365;18,380;17,3479;16,6067;15,7249;14,3533;13,95;12,439;11,333;10,1936;9,545;8,63;7,3774;6,624;5,3357;4,604;3,1982;2,2143;1
6,4478;2104;4070;4122;2274;4444;4691;5356;5548;4146;28;2785;1605;5772;6186;1558;3800;2241;5076;5295;3828;2186;3163;2185;6683;2348;5678;3775;3966;3508;4019;1393;1825;3134;5299;229;6080;2164;711;4120;2239;525;2103;4599;2001;5136;2714,daytime:night,4852;25,294;24,1715;23,771;22,6118;21,1550;20,3897;19,4365;18,3479;17,6067;16,7249;15,3533;14,439;13,333;12,1253;11,1936;10,545;9,1614;8,63;7,3774;6,624;5,3357;4,604;3,1982;2,920;1
6,1107;6841;2592;5627;4906;3135;1750;4713;3634;1214;2308;2799;1861;626;107;2295;3760;6333;2395;4162;1222;4442;2369;5420;3815;4238;6821;3261;3529;294;1557;5569;439;2203;4862;1803;2431;3728;621;5488;5091,daytime:afternoon,460;25,4852;24,294;23,1715;22,771;21,6118;20,1550;19,3897;18,4365;17,380;16,3479;15,6067;14,7249;13,95;12,439;11,333;10,1253;9,545;8,1614;7,63;6,3357;5,604;4,920;3,2143;2,5545;1
123,2898;38;3346;209;3423;355;306;5040;5780;1082;4032;1412;5755;3175;798;2145;6790;3852;3510;3472;4254,daytime:morning,1645;25,923;24,1136;23,3719;22,2385;21,75;20,4467;19,80;18,1030;17,849;16,184;15,4742;14,1131;13,842;12,270;11,621;10,300;9,4123;8,69;7,4071;6,1522;5,1037;4,420;3,1765;2,168;1
123,596;5203;6404;3719;1179;3631;4467;3844;4323;5474;4638;112;4052,daytime:evening,3088;25,1645;24,923;23,1136;22,3719;21,2385;20,75;19,4467;18,80;17,1030;16,849;15,184;14,4742;13,842;12,270;11,621;10,300;9,368;8,4123;7,69;6,4071;5,1522;4,1037;3,1765;2,168;1
123,5090;3283;3552;1786;349;1878;2112;4712;585;5027;5019;5457;6564;2946;2595;3040,daytime:night,3088;25,1645;24,923;23,3719;22,2385;21,75;20,4467;19,80;18,1030;17,849;16,184;15,4742;14,1131;13,842;12,270;11,621;10,300;9,368;8,4123;7,69;6,4071;5,1522;4,1037;3,420;2,1765;1
123,3004;6347;1387;1555;3299;3770;3972;335;5140;2560;582;4128;897;5682,daytime:afternoon,3088;25,1645;24,923;23,1136;22,3719;21,2385;20,75;19,4467;18,80;17,849;16,184;15,4742;14,1131;13,842;12,270;11,621;10,300;9,368;8,4123;7,69;6,1522;5,420;4,1765;3,168;2,3095;1
176,6999;2095;2086;3141;7181;60;5408;6797;6583;4823;44;5733;3031;3661;128;5488;456;1749;4751;199;3482;5589;4030,daytime:evening,250;25,60;24,1550;23,2888;22,1883;21,3444;20,63;19,3415;18,1574;17,389;16,3891;15,71;14,3588;13,56;12,4013;11,3238;10,232;9,3575;8,1057;7,1102;6,3681;5,6157;4,277;3,1341;2,1789;1
176,975;3321;8;2446;554;5785;851,daytime:night,250;25,60;24,6250;23,173;22,1550;21,2888;20,54;19,1883;18,3444;17,63;16,3415;15,1574;14,389;13,3891;12,71;11,3588;10,56;9,4013;8,3238;7,232;6,3575;5,1057;4,1102;3,3681;2,3799;1
150,4679;2129;1139;4466;4162;5869;3736;2975;5131;2848;6816,daytime:morning,923;25,162;24,1960;23,270;22,27;21,51;20,168;19,1645;18,1151;17,974;16,1138;15,1972;14,453;13,1765;12,1250;11,1786;10,100;9,426;8,1977;7,1030;6,5946;5,1006;4,725;3,842;2,1497;1
150,3247;4710;2809;4939;3489;420;1232;382;4885;1512;5694;6155;2020;4530;1231;1665;3464;2860;2979;638,daytime:evening,923;25,1131;24,162;23,1960;22,270;21,27;20,51;19,300;18,1976;17,1645;16,1151;15,974;14,1138;13,1972;12,453;11,222;10,1250;9,1786;8,426;7,1977;6,5946;5,1006;4,725;3,842;2,1497;1
150,3144;2337;1744;1095;3692;3137;1953;3082;3433;2142;5658;2782;85,daytime:night,923;25,1131;24,162;23,1960;22,270;21,27;20,51;19,168;18,300;17,1976;16,1645;15,1151;14,974;13,1138;12,1972;11,453;10,222;9,1765;8,1250;7,1786;6,100;5,426;4,1977;3,1030;2,5946;1
100,2441;6236;4696;173;4671;3096;1579,daytime:evening,4854;25,6128;24,4474;23,3138;22,4631;21,3589;20,3252;19,3569;18,1639;17,2425;16,3024;15,6999;14,1382;13,2137;12,4292;11,6377;10,658;9,572;8,6000;7,6696;6,4616;5,5199;4,6685;3,1722;2,3619;1
100,1597;5659;5847;5099;2614;6583;873;6700;6346;5373;449,daytime:night,4854;25,6128;24,5837;23,4474;22,3138;21,1448;20,4631;19,3589;18,1221;17,966;16,1639;15,2425;14,3024;13,6999;12,4917;11,1382;10,2137;9,4292;8,6377;7,658;6,572;5,6000;4,6696;3,4616;2,5199;1
100,3445;1741;7023;1230;6138;3336;5387;911,daytime:afternoon,4854;25,5837;24,4474;23,1448;22,4631;21,1221;20,3252;19,3569;18,966;17,1639;16,2425;15,3024;14,6999;13,4917;12,1382;11,4292;10,6377;9,658;8,572;7,6000;6,6696;5,4616;4,6685;3,1990;2,6510;1
258,2835;2391;5554;1194;5302;1196;534;1725;3359;1177;51;4515;3266;5481;263;5124;5821;6899;5638;938;4866;4741;285;2582;4050;1097;2355;5206;2487;1314;1385;1026;1453;166;2268;7013;2639;264;48;6637;5024;4815;4080;457,daytime:morning,270;25,54;24,60;23,71;22,128;21,173;20,974;19,1057;18,1588;17,291;16,104;15,6141;14,3415;13,3770;12,2888;11,284;10,5100;9,63;8,389;7,227;6,742;5,5946;4,646;3,180;2,6250;1
258,3577;666;5321;3722;6797;5676;2703;5165;5139;1161;1914;667;6597;4476;4329;6645;3815;5472;5197;2526;235;4388;6036;2667;1743;6177;6561;5442;2470;7000;3601;2376;469;2414;3770;1785;671;2759;869;3029;6505;3185;4233;6364;7036;267;5661;1195;2275;1508;4066;1919;6307;1292;7154;4661;3068;5342;2931;5452;7037;3239;55;1188;5275;2983;1341;4100;6250;71;5262;148;6310;6000;1267;1381;3894;201;942;3481;333;6518;5949;1896;5757;4263;3620;1176;595;3718;6514;3783;383;1676;4718;3395;4294;523;3891;3325;6787;742;5346;10,daytime:evening,270;25,54;24,71;23,128;22,173;21,974;20,1057;19,1588;18,456;17,104;16,6141;15,3770;14,2888;13,250;12,284;11,63;10,1550;9,389;8,140;7,742;6,5946;5,180;4,6250;3,533;2,141;1
258,3909;5914;3573;4451;6314;880;424;7077;218;8;3111;441;2409;209;366;5528;1403;458;2556;6053;585;130;284;725;4057;6325,daytime:night,270;25,60;24,71;23,128;22,974;21,1588;20,291;19,456;18,104;17,3415;16,3770;15,2888;14,250;13,284;12,5100;11,63;10,1550;9,389;8,140;7,227;6,742;5,5946;4,646;3,180;2,6250;1
258,3005;5343;101;5714;2662;287;4509;1332;2768;6091;3330;4210;271;1407;2087;2290;1367;4764;350;4547;5614;657;2495;2422;2784;3596;4408;5711;242;6495;4090;2162;6306;4082;1764;7162;269;339;2136;1685;4284,daytime:afternoon,54;25,60;24,71;23,173;22,974;21,1057;20,291;19,456;18,6141;17,3415;16,3770;15,250;14,284;13,5100;12,1550;11,389;10,140;9,227;8,742;7,646;6,180;5,6250;4,533;3,141;2,3588;1
88,1484;5935;1553;6653;6904;3845;5504;3665;4931;4106;4996;474;5367;2396;151;3808;4494;4230;5340;4247;4342;165;5523;1652,daytime:morning,1883;25,250;24,63;23,1550;22,3799;21,1574;20,3681;19,4782;18,6250;17,942;16,5787;15,3829;14,1990;13,6885;12,2859;11,1254;10,3970;9,4270;8,2477;7,6639;6,2938;5,3891;4,4309;3,60;2,6789;1
88,2517;3759;5286;2690;5383;4619;4854;345;3565,daytime:evening,1883;25,250;24,63;23,1550;22,3799;21,1574;20,1341;19,3681;18,4782;17,6250;16,3628;15,942;14,5787;13,4013;12,3829;11,1990;10,6885;9,2859;8,1254;7,3970;6,3717;5,4270;4,2477;3,2938;2,6236;1
88,1298;3037;4396;2181;5745;2938;5742;4309;478;5926;3803;2126;2773;3485;1176,daytime:night,1883;25,250;24,1550;23,3799;22,1574;21,1341;20,3681;19,4782;18,6250;17,3628;16,942;15,5787;14,4013;13,3829;12,6885;11,2859;10,1254;9,3970;8,3717;7,4270;6,2477;5,6639;4,2938;3,6236;2,3891;1
88,1329;4709;3686;4401;2435;746;6249;2466;6700;164;2569,daytime:afternoon,1883;25,250;24,63;23,1550;22,3799;21,1574;20,1341;19,3681;18,4782;17,3628;16,942;15,5787;14,4013;13,3829;12,1990;11,6885;10,1254;9,3970;8,3717;7,4270;6,2477;5,6639;4,2938;3,6236;2,4309;1
115,6290;1242;5057;6015;2588;5836;4969;730;3526;4857;3115;2541;4222;3795;4508;5256;5896;105;1180;144;3160;1645;3667;1450;4715;5008;2451;6034;5213;4514,daytime:morning,974;25,141;24,51;23,5946;22,180;21,1645;20,1131;19,104;18,222;17,4404;16,1166;15,621;14,184;13,2998;12,101;11,60;10,1139;9,69;8,2355;7,1765;6,1226;5,3943;4,1960;3,1450;2,923;1
115,406;1953;6033;4039;5035;1625;2407;3943;200;580;4394;2031;54;6499;3614;3082;2841;2442;4738;264;6245;48;1499;2445;1231;2804;1102;6116;5000;132,daytime:night,974;25,141;24,51;23,5946;22,1645;21,284;20,1131;19,104;18,222;17,4404;16,621;15,184;14,2998;13,101;12,1139;11,69;10,2355;9,1765;8,3943;7,1960;6,1450;5,725;4,3277;3,2932;2,291;1
115,5739;3037;3959;3927;2740;4416;571;4234;6692;6693;195;1407;5644;1015;3044;1477;2483;370;1493;7140;5427;4485,daytime:afternoon,141;25,51;24,5946;23,180;22,1645;21,284;20,1131;19,104;18,222;17,4404;16,1166;15,621;14,184;13,2998;12,60;11,1139;10,69;9,2355;8,1765;7,1226;6,3943;5,1960;4,1450;3,923;2,725;1
87,6;2075;5142;6051;604;1190;1079;1530;2437;1360;1839;49;1537;1914;3507;1942,daytime:morning,3770;25,3444;24,1694;23,788;22,3900;21,6007;20,3575;19,5765;18,1305;17,3588;16,1856;15,2124;14,250;13,1955;12,1935;11,3451;10,6990;9,4291;8,891;7,2817;6,1696;5,4583;4,389;3,1411;2,269;1
87,3746;389;4512;3388;6647;2738;581;6494;294;5334;5665;5568;2310;5108;4600;1319;6662;2348,daytime:evening,3770;25,3444;24,1694;23,788;22,3900;21,3575;20,5765;19,1305;18,3588;17,1856;16,2124;15,250;14,1955;13,1935;12,3451;11,6990;10,4291;9,891;8,2817;7,1696;6,4583;5,389;4,1411;3,269;2,4013;1
22,2654;4537;956;5053;6708;183;3516;3505;1177;707;5536;1588;6706;4778;4065;3561;3266;2205;3642;2395;3620;444;2426;279;4464;2582;827;55;3814;714;3764;5008;32;585;5380;798;1764;71;464;794;3776;3320;7140;2429,daytime:morning,104;25,180;24,60;23,71;22,742;21,5100;20,51;19,291;18,54;17,5946;16,603;15,1588;14,141;13,173;12,3886;11,2998;10,241;9,284;8,2447;7,84;6,1226;5,178;4,6067;3,726;2,148;1
22,205;207;4507;2064;3480;5914;3368;2562;4133;1027;3714;4248;694;3504;5978;6271;118;328;2541;1305;960;436;4208;3436;4283;2;2471;5332;1205;276;5455;2422;3415;2904;2387;3750;4829;2556;4058;990;284;3315;1472;4199;1796;2520,daytime:evening,104;25,128;24,180;23,6141;22,974;21,60;20,71;19,742;18,5100;17,51;16,291;15,5946;14,603;13,1588;12,173;11,3886;10,2998;9,3831;8,241;7,284;6,2447;5,84;4,1226;3,178;2,456;1
22,1536;6199;506;4460;119;5251;4858;5980;4029;1607;127;1203;384;3334;4212;7144;6537;3154;385;575;100;5205;3886;657;285;4053;3412;138;602;3941;3346;2888;3805;2820;2036;604;334;993;3254;6423;3061;1634;1761;181;5209;1862;2608,daytime:night,104;25,128;24,180;23,6141;22,974;21,60;20,71;19,5100;18,51;17,54;16,5946;15,603;14,1588;13,141;12,173;11,3886;10,2998;9,3831;8,241;7,284;6,2447;5,1226;4,178;3,456;2,2355;1
22,1452;1995;1093;1773;2927;5922;552;194;2620;2932;6109;2497;460;4610;4163;4041;3875;7083;3219;703;2496;209;1554;163;1403;2112;1416;5186;269;5015;2558;102;4468;184;3552;245;4853;2331;3387;4026;1380;1170;2193;5153;4271;402;441;2451;381;2430;5649;3846;3332;4479;4022;1276;3756,daytime:afternoon,128;25,180;24,6141;23,974;22,71;21,742;20,5100;19,51;18,291;17,54;16,5946;15,603;14,1588;13,141;12,3886;11,2998;10,3831;9,241;8,284;7,2447;6,84;5,178;4,456;3,2355;2,2702;1
30,5554;666;5146;3553;4587;3293;2440;697;6779;6813;3943;3828;6341;4054;2755;3643;3579;2505;2872;2109;6095;3173;4307;2057;1512;982;1788;6383;6348;3269;646;2214;955;2289;400;1883;6849;5914;5356;2405;2662;1600;1589;3481;2935;241;142;5502;3874;5344;6042;6789;4382;4840;366;4891;5352;2135;725;3151;6662;1276;2521;548,daytime:morning,51;25,104;24,974;23,180;22,291;21,1365;20,5946;19,725;18,141;17,6141;16,6067;15,27;14,621;13,54;12,128;11,3886;10,270;9,2221;8,60;7,222;6,1786;5,1421;4,241;3,4925;2,84;1
30,46;5629;5610;3797;1449;1605;628;1253;1049;4384;1625;1384;5476;624;3346;1554;361;6686;32;1385;4266;5001;5353;5024;2265;213;3816;2714;3247;808;3218;3552;2901;762;4187;5454;3266;5407;3112;107;2919;590;524;5917;3099;2348;4504;5069;5420;6955;4271;4696;4971;577;4084;4107;6213;1666;794;76;1294;5994;2626,daytime:evening,51;25,104;24,974;23,180;22,291;21,1365;20,5946;19,725;18,141;17,6141;16,6067;15,27;14,621;13,54;12,128;11,2221;10,60;9,1786;8,1421;7,241;6,4925;5,84;4,7;3,1164;2,2998;1
30,4226;4760;1550;503;5251;5922;4064;1895;2620;1078;2308;1286;3658;3975;5896;3443;5396;2406;6677;2486;1399;5246;5158;3082;2689;6034;6203;67;854;2623;6471;1455;946;2946;3914;3150;2558;4561;4167;6490;5110;3000;4021;893;1427;694;5902;919;7029;3811;1215;4801;4152;2446;5796;5435;5510;2244;1212;126;3858;1300;1568;6957;3736,daytime:night,51;25,104;24,974;23,180;22,291;21,1365;20,5946;19,725;18,141;17,27;16,621;15,3886;14,270;13,2221;12,222;11,1421;10,241;9,4925;8,71;7,1164;6,2998;5,240;4,63;3,284;2,4741;1
30,131;4027;1744;2686;5053;5470;2346;1332;5035;4508;2407;5318;3045;1609;1547;1404;2803;332;3693;2584;2027;1656;6340;4038;3273;5288;294;3230;500;2112;5222;4640;2150;2915;148;353;6544;3769;2373;2349;2047;2040;1023;1845;4039;6522;6247;5551;2448;4236;2073;5622;314;6011;4836;5664;6974;4391;5355;1021;1951;4053;2840;602;4555;2387;5071;1335;4664;6292;7047;3484;2224;181;1460;4726;87;153;2350;2343;140,daytime:afternoon,51;25,180;24,1365;23,5946;22,725;21,6141;20,6067;19,621;18,54;17,128;16,3886;15,270;14,60;13,222;12,1786;11,241;10,4925;9,84;8,7;7,71;6,1164;5,2998;4,742;3,240;2,173;1
221,406;1773;4888;2440;5126;4570;2926;2497;1861;5896;791;2483;3988;2872;1771;5541;3596;432;3111;6051;1034;2442;6584;6723;2023;6203;4057;932;4595;4516;3072;2373;4523;145;2545;223;4377;5313;4139;3620;5159;2953;3237;3412;4358;5344;3681;1921;493;3280;1335;5131;306;4606;682;4823;5742;4813;3210;5801;3075;3796;2521,daytime:morning,270;25,291;24,104;23,6067;22,1645;21,27;20,1786;19,3886;18,71;17,420;16,180;15,2848;14,1131;13,267;12,1164;11,3770;10,381;9,173;8,100;7,4741;6,6141;5,63;4,1365;3,1765;2,1715;1
221,4609;2588;1939;2762;1895;6063;3580;1363;4007;4015;701;478;5734;6837;5341;721;1175;2569;2505;279;1790;3782;8;3455;2406;268;518;6487;3848;2338;1066;3069;3827;3717;2164;3339;5222;2239;6867;4267;955;851;190;6310;3189;4524;4484;3192;353;457;2088;5307;5362;4970;2349;6352;1885;3917;850;2468;1591;239;571;3561;676;4299;2897;5832;6675;1899;2862;5205;788;5792;3946;5739;1126;1982;6475;2278;4971;2147;5820;335;3484;5450;2244;811;2410;1539;2454;2343;3058,daytime:evening,270;25,51;24,104;23,974;22,6067;21,1645;20,1786;19,3886;18,54;17,71;16,420;15,180;14,2848;13,222;12,3770;11,284;10,173;9,100;8,4741;7,63;6,1365;5,7;4,457;3,168;2,2506;1
221,3741;2391;545;3807;4249;4713;311;6779;4886;4807;4369;5011;2764;5527;6697;3814;2547;4875;5094;5175;2450;5288;5132;4897;3433;3908;250;1498;4388;6036;5457;2022;6921;6020;543;4557;6235;3218;3530;3505;2801;5533;2572;4353;5503;5932;241;2016;1843;6911;320;5936;29;69;85;3557;2980;198;1201;5206;6285;2451;5665;1406;2591;240;1223;1634;2345;2804;4479;2417;140,daytime:afternoon,270;25,291;24,51;23,104;22,974;21,6067;20,1645;19,27;18,54;17,71;16,180;15,1131;14,267;13,222;12,1164;11,3770;10,381;9,284;8,173;7,4741;6,6141;5,1365;4,7;3,1765;2,1715;1
