25
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25
243,1681;3872;4537;3953;3512;2489;3365;3770;3589;6090;4115;4957;2832;2345;6385;748;2466;5976;4751;1955;417;3620;4030;6388,daytime:morning,5100;25,847;24,438;23,2786;22,2703;21,5578;20,2938;19,7013;18,1166;17,2007;16,1883;15,4734;14,4469;13,3841;12,5901;11,4740;10,1148;9,4321;8,4196;7,164;6,2517;5,173;4,3588;3,4341;2,113;1
243,6999;1108;4616;4397;3252;5926;1776;5338;5082;1161;3514;1869;5718;1490;423,daytime:evening,6073;25,5100;24,847;23,2604;22,438;21,2786;20,2703;19,5578;18,2938;17,7013;16,5449;15,1166;14,2007;13,1883;12,4734;11,3803;10,3829;9,3841;8,5901;7,4740;6,1879;5,4196;4,2517;3,173;2,3588;1
243,6599;4215;1292;6565;2614;2005;5454;5243;7055;2926;6896;172;3892;6696;3731;4343;1153;966;2671;3619;3717;6826;6840;3674;7237;282;492;1448,daytime:night,6073;25,5100;24,847;23,2604;22,438;21,2786;20,2703;19,5578;18,2938;17,7013;16,5449;15,1166;14,2007;13,1883;12,4734;11,4469;10,3803;9,3829;8,3841;7,5901;6,4740;5,1148;4,4321;3,1879;2,4196;1
243,6240;1172;4492;1771;6218;4930;5676;2338;2327;2183;5642;1008;381;3639;4514;4961;4641;3250;449,daytime:afternoon,6073;25,5100;24,847;23,2604;22,438;21,2786;20,2703;19,5578;18,2938;17,7013;16,5449;15,1166;14,2007;13,4734;12,4469;11,3803;10,3829;9,3841;8,5901;7,4740;6,1148;5,4321;4,1879;3,4196;2,164;1
299,2412;2406;788;4964;4965;1895;2816;2123;4954;1269;2645;3156;3474;4660;3548;1608;5693;999;5917;5136;1148;876;4911;2889,daytime:evening,95;25,3460;24,1496;23,2664;22,2124;21,2059;20,3256;19,6129;18,6219;17,4457;16,2645;15,5117;14,2349;13,788;12,2177;11,3953;10,2724;9,2408;8,1558;7,3427;6,624;5,4768;4,397;3,2605;2,1879;1
299,6258;2593;5560;6118;1007;5047;5480;3917;3634;3337;4655;2490;3774;3973;771;5011;2078;1021;222;1936;4062;344;7089;1467;62,daytime:night,95;25,3460;24,1496;23,2664;22,2124;21,2059;20,3256;19,6129;18,241;17,2645;16,5117;15,754;14,2349;13,788;12,2177;11,3953;10,2724;9,2408;8,1558;7,3427;6,4768;5,397;4,2605;3,1879;2,353;1
299,4978;4122;1714;1298;1555;3293;6159;4708;1914;5936;6183;1187;6454;4328;6470;2722;3166;4930;1976;6357;2697;5633;1437;4961;76,daytime:afternoon,95;25,3460;24,2664;23,2124;22,2059;21,3256;20,6129;19,241;18,6219;17,4457;16,2645;15,5117;14,754;13,2349;12,788;11,2177;10,2724;9,2408;8,1558;7,3427;6,624;5,4768;4,397;3,2605;2,1879;1
262,4984;6368;4763;3680;2195;2349;5853;2899;5806;2973;3165;310;5370;2524;2768;1641;6924;104;1380;4659;5019;5068;4994;4801;5366;575;4455;1420;5344;1936;268;4800;5517;1019;4543;3717;3881;2112;1156;2729;2631;3248;5706;237;4557;3756,daytime:morning,353;25,95;24,604;23,269;22,1550;21,63;20,232;19,56;18,2859;17,2124;16,545;15,932;14,7;13,4740;12,2662;11,1883;10,432;9,291;8,3028;7,2164;6,1131;5,4930;4,2703;3,1255;2,1057;1
262,1517;266;3714;4873;4716;5773;2942;6365;6541;2406;5288;1758;5387;2580;3931;2864;5972;6250;2443;1862;2432;2072;2915;457;2277;3573;6075;3020;3302;6259;1023;4969;2548;2603;2943;1248;5975;4263;5654;5822;6470;5104;629;309;4270;4588;5338;3255;2507;4701;6780;1539;2731;1959;4001,daytime:evening,353;25,269;24,1550;23,63;22,232;21,56;20,2859;19,2124;18,932;17,7;16,4740;15,1883;14,432;13,291;12,3028;11,2164;10,1131;9,4930;8,2703;7,1255;6,1057;5,333;4,624;3,263;2,4741;1
262,1502;755;1970;535;2514;1134;4743;5785;6700;2300;6708;5980;246;628;5951;6706;3474;3664;1880;6911;4385;3766;4714;3432;4155;3503;4547;3245;5013;2784;3721;1310;6208;2084;2254;2183;4686;1453;2812;957;4241;2621;4077;5083;4144;2082,daytime:night,353;25,95;24,604;23,269;22,1550;21,232;20,56;19,2859;18,2124;17,545;16,932;15,7;14,4740;13,2662;12,432;11,291;10,3028;9,2164;8,1131;7,4930;6,2703;5,1255;4,1057;3,624;2,725;1
262,4978;1157;4409;5862;3448;1550;5146;5386;4573;713;5623;428;5023;689;5562;1955;4095;4329;5432;1387;3693;6043;3897;3120;163;3900;2022;269;152;955;5262;6127;1882;353;4284;1534;5289;679;2221;3135;137;919;5542;5031;3775;3037;6192;5823;3589;5357;2949;1325;5380;1212;1421;621;2430;5852;339;2608;1258,daytime:afternoon,353;25,95;24,604;23,269;22,1550;21,63;20,232;19,56;18,2124;17,545;16,932;15,7;14,2662;13,1883;12,432;11,291;10,3028;9,1131;8,2703;7,1255;6,1057;5,333;4,624;3,725;2,263;1
82,1076;4709;4920;3953;535;4206;3365;1023;2899;628;3589;2084;2666;113;3808;1641;2143;380;6323;746;1521;1012;164,daytime:morning,353;25,2703;24,1883;23,4740;22,5100;21,1255;20,5578;19,2164;18,1550;17,2604;16,2143;15,4734;14,4196;13,5264;12,4930;11,5449;10,173;9,975;8,4469;7,7013;6,6073;5,3773;4,3829;3,1879;2,2007;1
82,6519;1550;5351;5386;3413;6302;428;4716;5068;5882;984;3045;5365;3754;2706;2303;6201;1066;1004;1831;5586;1528;3908;3780;2239;996;748;3518;353;959;3956;6490;234;4169;6345;1725;4158;137;2650;6895;5557;4824;3962;390;1401;6894;1462;2137;5296;2173;1346;4966;2604;4823;4107;1802;1826;1968;4904;6787;2515,daytime:evening,353;25,2703;24,1883;23,4740;22,5100;21,1255;20,5578;19,2164;18,1550;17,2604;16,2143;15,4734;14,4196;13,1148;12,5264;11,4930;10,5449;9,173;8,4469;7,7013;6,6073;5,95;4,1879;3,2007;2,60;1
82,4887;4893;3722;1961;1672;5169;2034;6104;2126;885;936;2782;5163;4581;4590;5355;2347;4329;4567;5961;5275;5590;4931;5607;3182;4733;3537;2611;5847;4913;4738;2719,daytime:night,353;25,1883;24,4740;23,5100;22,1255;21,5578;20,2164;19,1550;18,2604;17,2143;16,4196;15,1148;14,5264;13,4930;12,5449;11,173;10,975;9,4469;8,7013;7,6073;6,95;5,3773;4,3829;3,2007;2,60;1
82,4432;4249;1113;6580;6073;5932;1946;5473;5562;4629;1367;5485;5589;1935;467;3854;2321;5099;3078;4098;86;2866;1195;4278;2841;3391;6100;811;2432;1539;4907,daytime:afternoon,353;25,2703;24,1883;23,4740;22,5100;21,1255;20,5578;19,2164;18,1550;17,2604;16,2143;15,4734;14,4196;13,1148;12,5264;11,4930;10,5449;9,173;8,975;7,7013;6,6073;5,95;4,3773;3,3829;2,1879;1
296,6599;6104,daytime:night,2151;25,321;24,1440;23,3415;22,352;21,4636;20,149;19,572;18,3444;17,1960;16,2991;15,3253;14,86;13,2078;12,632;11,3532;10,4407;9,1809;8,4903;7,1131;6,2163;5,5852;4,942;3,5758;2,3858;1
296,344;1225;4636,daytime:afternoon,2151;25,3317;24,321;23,6840;22,1440;21,3415;20,2248;19,352;18,4636;17,149;16,572;15,6520;14,1960;13,2991;12,3253;11,86;10,2078;9,632;8,4407;7,1809;6,1131;5,2163;4,5852;3,942;2,5758;1
151,4404,daytime:night,1960;25,4903;24,386;23,2151;22,1024;21,1131;20,4348;19,1645;18,1752;17,974;16,6059;15,284;14,2772;13,410;12,2649;11,3277;10,1138;9,321;8,457;7,54;6,3317;5,420;4,1196;3,785;2,140;1
217,1840;4019;622;4789;5866;4090;3273;4013;2308;3149;3891;6578;5950;1765;2471,daytime:morning,270;25,51;24,291;23,141;22,679;21,932;20,232;19,406;18,284;17,785;16,1131;15,222;14,7143;13,184;12,173;11,447;10,86;9,893;8,457;7,432;6,2649;5,671;4,974;3,277;2,84;1
217,5923;4651;6350;4468;53;3193;1473;1240;2403;5129;5562;3029;924;3596;3890;3857;6591;2090;6405;429;2666;1082;30;3900;6337;746;2013;5134;2877,daytime:evening,270;25,51;24,291;23,141;22,679;21,932;20,232;19,406;18,284;17,785;16,1131;15,222;14,7143;13,184;12,173;11,447;10,86;9,893;8,457;7,432;6,2649;5,671;4,974;3,277;2,84;1
217,1604;956;565;1164;2452;2149;2225;3320;2909;2693;604;1501,daytime:night,270;25,51;24,291;23,141;22,679;21,932;20,232;19,406;18,284;17,785;16,1131;15,222;14,7143;13,184;12,173;11,447;10,86;9,893;8,457;7,432;6,2649;5,671;4,974;3,277;2,84;1
217,3480;6148;420;2743;3182;4715;209;769;2487;4029;6223;2683;381;5213;436;3131;6037;2072;5069,daytime:afternoon,270;25,291;24,141;23,679;22,932;21,232;20,406;19,284;18,785;17,1131;16,222;15,7143;14,184;13,173;12,447;11,893;10,457;9,432;8,2649;7,671;6,974;5,277;4,84;3,280;2,6838;1
6,3942;2213;1263;59;5249;6670;1550;6708;608;779;5908;5952;2916;2755;4391;3367;3237;4826;5372;6160;5022;3357;5731;4755;4840;4788;970;4044;2057;250;379;6140;6203;6336;71;1274;5719;4557;593,daytime:morning,95;25,2724;24,3953;23,2124;22,353;21,1750;20,5264;19,3460;18,6219;17,4997;16,788;15,3119;14,2645;13,1749;12,2697;11,1860;10,5665;9,1936;8,269;7,389;6,1694;5,2859;4,1146;3,2913;2,624;1
6,5656;1970;3861;2790;3340;1253;4653;4049;3337;5144;2550;6240;1723;5026;332;983;3683;1856;2623;588;946;2939;4452;2693;5578;5683;3453;934;2649;5867;5743;1033;1006;474;4042;5371;4703;1591;2750;2458;2782;2008;3464;2480;6895;1364;5104;5647;6111;6224;5893;2724;1719;1610;1300,daytime:evening,95;25,2724;24,3953;23,2124;22,353;21,1750;20,6219;19,4997;18,2645;17,1749;16,1860;15,1936;14,1917;13,269;12,389;11,1694;10,2859;9,1146;8,624;7,2104;6,2059;5,2664;4,4175;3,672;2,4930;1
6,16;4040;4830;2665;2040;1939;4142;2738;5251;2346;1496;701;2895;4201;4314;1235;4074;2448;6813;4708;2846;4244;5147;6610;5212;3733;2446;3946;2767;3275;4354;6025;2940;3996;1254;5545;475;4685;6723;380;1777;5134;2150;4129;3935;5994;4404,daytime:night,2724;25,3953;24,2124;23,353;22,1750;21,5264;20,3460;19,4997;18,788;17,3119;16,1749;15,2697;14,1860;13,5665;12,1936;11,1917;10,269;9,1694;8,2859;7,1146;6,2913;5,624;4,2059;3,2664;2,4175;1
6,6342;5962;3544;2177;2381;4432;5354;5563;1816;676;4046;3664;1045;5318;1642;1655;3904;2233;4156;3713;2872;2647;3831;4932;6470;1936;4681;1771;3527;2817;2967;6694;3234;1686;2554;2266;5044;4618;1749;799;5801;2289;5262;7266;1289,daytime:afternoon,95;25,2724;24,3953;23,2124;22,353;21,5264;20,3460;19,6219;18,4997;17,788;16,3119;15,2645;14,1749;13,2697;12,5665;11,1936;10,1917;9,389;8,1694;7,2859;6,2913;5,2104;4,2059;3,2664;2,4175;1
123,1536;4276;3202;1688;2120;3481;5688;1706;2003;5256;4277;2853;979;4446;703;5527;5646;2826;4519;6391;4237;4216;2564;1395;393;3088;4847;6590;3796;6704,daytime:morning,3763;25,2595;24,5070;23,4796;22,2036;21,923;20,6158;19,5196;18,6838;17,802;16,420;15,854;14,270;13,112;12,4925;11,3441;10,582;9,713;8,2222;7,974;6,1874;5,3348;4,1131;3,1102;2,1196;1
123,222;5405;1094;420;3381;2173;2254;3330;1713;1131;1455;4364;2265;6134;1209,daytime:evening,3763;25,2595;24,5070;23,4796;22,2036;21,923;20,6158;19,5196;18,6838;17,1412;16,802;15,420;14,854;13,270;12,85;11,4925;10,3441;9,582;8,2222;7,974;6,1874;5,1082;4,3348;3,1131;2,1102;1
123,4542;2992;3162;3692;1136;4784;3488;5803;4339;1649;5001;27;4711;4199;3622,daytime:night,3763;25,5070;24,4796;23,2036;22,923;21,6158;20,5196;19,6838;18,1412;17,802;16,420;15,854;14,270;13,85;12,112;11,4925;10,3441;9,582;8,713;7,2222;6,974;5,1874;4,1082;3,3348;2,1131;1
123,5311;1712;3801;3006;4919;5185;3417;4382;1891;2536;4520;1029;1368;2770;6632;3967;444;2931,daytime:afternoon,3763;25,2595;24,5070;23,4796;22,2036;21,923;20,6158;19,5196;18,6838;17,1412;16,802;15,420;14,854;13,270;12,85;11,112;10,4925;9,3441;8,713;7,2222;6,974;5,1874;4,1082;3,3348;2,1131;1
176,1597;4798;207;227;3278;679;3302;6043;7036;4881;6138;3770;6239;4007;2682;6301;142;3803;27;6709;449,daytime:evening,353;25,5100;24,1879;23,2164;22,2703;21,2604;20,1550;19,95;18,1883;17,5578;16,1255;15,142;14,1148;13,2143;12,2239;11,845;10,4361;9,1013;8,4612;7,975;6,1682;5,6289;4,2082;3,277;2,6026;1
176,1734;3270;2517,daytime:night,353;25,1879;24,2164;23,2703;22,2604;21,1550;20,95;19,173;18,60;17,1883;16,5578;15,1255;14,142;13,1148;12,2143;11,2239;10,845;9,4361;8,1013;7,4612;6,1682;5,4265;4,6289;3,2082;2,277;1
176,6383;5577;5743;6821;3953;6385;3388;1709;2137;6384;168;29,daytime:afternoon,353;25,5100;24,2164;23,2703;22,2604;21,95;20,173;19,60;18,1883;17,5578;16,1255;15,142;14,2143;13,2239;12,845;11,4612;10,975;9,1682;8,4265;7,6289;6,2082;5,277;4,6026;3,893;2,3028;1
150,4894;2840;4766;6801;3851;3295;1993;3670;2708;2602;3372;2591;1826;689;1131;1931;4191;2359;3010;2946;3040;2871;61,daytime:morning,3539;25,1030;24,711;23,1095;22,3852;21,1895;20,168;19,1102;18,1879;17,1522;16,4071;15,85;14,2591;13,2946;12,420;11,2708;10,5196;9,5694;8,3643;7,854;6,2166;5,2853;4,1181;3,1512;2,923;1
150,1797;1025;340;1393;3333;3714;5258;2579;1920;381;104;821;3720;5968;2595;6683;211;2455;457;5396,daytime:night,3736;25,3539;24,1030;23,711;22,3852;21,1895;20,168;19,1102;18,1879;17,1522;16,4071;15,2591;14,2946;13,420;12,1567;11,2708;10,5196;9,5694;8,3643;7,854;6,300;5,2853;4,2505;3,1181;2,1512;1
150,3925;2898;1136;1117;6276;982;701;2812;2490;1029;4961;2233;1444,daytime:afternoon,3736;25,1030;24,711;23,1095;22,3852;21,168;20,1102;19,1879;18,1522;17,85;16,2591;15,2946;14,420;13,1567;12,2708;11,5196;10,5694;9,854;8,2166;7,300;6,2505;5,1181;4,1512;3,923;2,4809;1
100,1098;390;6789;5630;5566;3024;2938;2676;410;7136;6696;4321;3679,daytime:morning,847;25,2007;24,4469;23,4321;22,1990;21,1510;20,7013;19,4734;18,3782;17,730;16,3803;15,3588;14,113;13,2786;12,554;11,4727;10,2968;9,2993;8,1166;7,2362;6,3841;5,5449;4,1300;3,4740;2,6140;1
100,3808;2649;4693;4917;420;6510;536;3989;345;1254,daytime:evening,847;25,2007;24,6073;23,4469;22,4321;21,1510;20,7013;19,4734;18,3782;17,730;16,3803;15,3588;14,113;13,2786;12,554;11,4727;10,2968;9,2993;8,1166;7,2362;6,3841;5,5449;4,1300;3,4740;2,6140;1
260,763;300;2505;3166,daytime:morning,621;25,769;24,942;23,2526;22,222;21,291;20,1363;19,51;18,5054;17,974;16,420;15,166;14,2562;13,1440;12,1006;11,663;10,2946;9,14;8,1030;7,679;6,854;5,2649;4,336;3,1250;2,1401;1
260,3455;4819;3040;1139,daytime:night,621;25,769;24,942;23,2526;22,222;21,291;20,1363;19,51;18,5054;17,974;16,420;15,166;14,2562;13,1440;12,1006;11,663;10,2946;9,14;8,1030;7,679;6,854;5,2649;4,336;3,1250;2,1401;1
258,5660;4830;4729;56;2970;642;5367;2284;1977;6838;5562;933;1937;1790;726;3043;361;3269;67;141;1319;5609;6131;956;7110;5014;1501;6069;4731;5832;1446;2997;919;4735;4012;6537;1170;4358;2980;3412;6344;243;5576;5686;4935;2310;2244;621;5717;4669;1460;450;1959,daytime:morning,2151;25,270;24,291;23,406;22,232;21,141;20,785;19,353;18,1057;17,104;16,932;15,1131;14,173;13,2652;12,54;11,6141;10,1420;9,284;8,27;7,86;6,280;5,56;4,1477;3,184;2,84;1
258,4763;7100;1661;4206;4459;3847;3524;1607;147;2499;6770;1090;3646;984;3482;4000;4841;1151;3439;144;3219;1080;1172;5904;4749;2400;4132;86;3415;1703;4565;5175;3805;3535;294;3673;83;2023;4737;6206;3281;945;1261;353;1753;5289;6533;3953;6026;1961;4628;6788;971;1023;4110;797;2154;1694;5208;4620;1833;6539;486;2161;5927;2596;448;5557;891;227;6894;5431;198;5595;3857;4715;3182;343;3398;2420;4588;4854;3484;603;5077;4917;2103;3258;540;64,daytime:evening,2151;25,270;24,141;23,785;22,353;21,1057;20,104;19,1131;18,893;17,173;16,2652;15,54;14,51;13,6141;12,1420;11,284;10,456;9,86;8,280;7,56;6,1477;5,604;4,184;3,84;2,432;1
258,6768;7078;256;4371;3262;72;1740;1057;5379;2842;4464;54;622;3401;182;3717;500;1711;5340;4273;1499;6142;1948;6531;5966,daytime:night,2151;25,270;24,291;23,406;22,232;21,141;20,785;19,353;18,1057;17,104;16,932;15,1131;14,893;13,2652;12,54;11,51;10,1420;9,27;8,456;7,86;6,56;5,1477;4,604;3,84;2,432;1
258,5176;6800;705;2795;5836;3179;2375;2242;2401;3753;1014;1380;1143;3720;1877;1868;5233;2;1772;270;3622;4207;3503;3818;5013;5741;6796;3348;2986;1887;6918;5646;1005;1181;5731;2006;5829;470;4123;1778;5338;6213;1537;1515,daytime:afternoon,2151;25,270;24,291;23,406;22,232;21,141;20,353;19,1057;18,932;17,1131;16,893;15,173;14,2652;13,54;12,51;11,6141;10,1420;9,284;8,27;7,456;6,86;5,280;4,56;3,604;2,184;1
88,4165;6554;5268;1879;1462;5607;5987;3495;4013;3717;5770;1946;3;513;1709;2171;2993;5034;449,daytime:morning,5100;25,1734;24,2604;23,4740;22,1883;21,2703;20,3829;19,2164;18,4469;17,1300;16,5578;15,6073;14,2007;13,4930;12,5449;11,1879;10,1550;9,4196;8,173;7,2784;6,1148;5,1255;4,4265;3,3782;2,2517;1
88,4513;1287;4537;5082;1834;3783;3961;2183;4465,daytime:evening,353;25,5100;24,1734;23,2604;22,4740;21,1883;20,2703;19,3829;18,2164;17,4469;16,1300;15,5578;14,6073;13,3588;12,2007;11,4930;10,5449;9,1879;8,1550;7,4196;6,173;5,2784;4,1148;3,4265;2,3782;1
88,4182;3158;4512;6199;1791;4459;4789;1947;1710;1023;2010;3900;3753;3556;5214;4324;584,daytime:night,353;25,5100;24,1734;23,2604;22,4740;21,1883;20,2703;19,3829;18,2164;17,4469;16,1300;15,5578;14,3588;13,2007;12,4930;11,1879;10,1550;9,4196;8,173;7,2784;6,1255;5,4265;4,3782;3,2517;2,3773;1
88,2649;5769;4852;2510;2676;428;1607;4109;3177;4639;5096;4418;5595;2137;5590;6442;4758;3187;407;5642;4740;3031;3730;4632;4751;4647;1521,daytime:afternoon,353;25,5100;24,1734;23,4740;22,1883;21,2703;20,3829;19,2164;18,1300;17,5578;16,6073;15,3588;14,2007;13,4930;12,5449;11,1879;10,1550;9,4196;8,173;7,2784;6,1148;5,1255;4,4265;3,3782;2,2517;1
115,3212;1494;5137;246;2885;1405;5208;316;4324;1801;6677;98;3277;1676;2272;2486;7032;5211;841;4718;4456;2032;3291;148;2558,daytime:morning,270;25,141;24,785;23,2151;22,232;21,60;20,4282;19,406;18,1131;17,84;16,671;15,4039;14,932;13,797;12,6838;11,1417;10,960;9,516;8,905;7,256;6,3341;5,1226;4,740;3,3101;2,3123;1
115,3644;84;60;1428;1895;3670;256;1588;5074;7060;1014;5282;6666;1497;5826;3620;988;276;2063;3361;1554;2155;3408;4582;393;2667;2270;1226,daytime:night,270;25,141;24,785;23,284;22,2151;21,232;20,60;19,4282;18,1131;17,84;16,671;15,932;14,893;13,6838;12,1417;11,960;10,516;9,905;8,256;7,10;6,3341;5,1226;4,740;3,3123;2,280;1
115,3682;1118;1658;1400;3787;3793;951;7261;2708;5304;5697;317;4474;320;756;5752;5774;7038;5262;974;1154;6189,daytime:afternoon,270;25,141;24,785;23,284;22,2151;21,232;20,60;19,4282;18,406;17,1131;16,84;15,671;14,4039;13,932;12,893;11,797;10,6838;9,1417;8,960;7,516;6,905;5,256;4,10;3,3341;2,1226;1
87,4061;7005;895;420;1847;4573;5252;2030,daytime:morning,95;25,353;24,1750;23,269;22,1142;21,2859;20,1694;19,4930;18,2082;17,1275;16,1936;15,545;14,1164;13,3953;12,4997;11,2697;10,2724;9,6797;8,4740;7,5264;6,1255;5,629;4,2164;3,725;2,1749;1
87,1211;5904;1517;5933;2547;3069;1514;1214;3159;3536;4639;1789;4618;4632;6007;2093;1472;1422;6927,daytime:evening,95;25,353;24,1750;23,269;22,1142;21,2859;20,1694;19,4930;18,2082;17,1275;16,1936;15,545;14,1164;13,3953;12,4997;11,2697;10,2724;9,6797;8,4740;7,5264;6,1255;5,629;4,2164;3,725;2,1749;1
87,1694;1700;5955;4706;1171;2365;339;95;3434;6184;5602,daytime:afternoon,95;25,353;24,1750;23,269;22,1142;21,2859;20,1694;19,4930;18,2082;17,1275;16,1936;15,545;14,1164;13,3953;12,4997;11,2697;10,2724;9,6797;8,4740;7,5264;6,1255;5,629;4,2164;3,725;2,1749;1
22,340;37;1363;3191;4043;6838;200;2149;3646;3765;3754;527;4185;25;2986;1390;349;2338;1181;5288;5528;1055;2364;2239;2667;854;4057;1984;824;806;932;4516;6221;1671;3355;7110;2726;6314;1600;1589;7261;6624;1073;4731;5481;3330;1843;2291;590;3029;4741;4824;4394;2421;2333;2183;5829;4720;164;4426,daytime:morning,1131;25,270;24,291;23,932;22,232;21,141;20,785;19,905;18,51;17,84;16,353;15,7143;14,284;13,95;12,2151;11,457;10,222;9,432;8,184;7,104;6,27;5,280;4,6838;3,893;2,181;1
22,4925;3913;3842;2795;2588;503;443;2440;3359;736;2132;377;3965;1868;4054;1877;3045;3053;5178;6796;830;3272;3401;5246;871;3069;4123;3473;83;2023;1583;3540;945;3104;2470;353;4465;3065;3072;2899;5533;2575;2918;2683;2684;2241;333;900;2116;1896;1718;2650;189;448;3874;2980;4555;6263;2015;4840;2960;2371;1500;2410;10;548,daytime:evening,1131;25,291;24,932;23,232;22,51;21,84;20,353;19,406;18,95;17,2151;16,457;15,222;14,184;13,104;12,27;11,86;10,1057;9,974;8,679;7,6838;6,181;5,85;4,703;3,6141;2,671;1
22,1860;4412;5609;4529;303;2686;2349;4934;1939;845;1427;2838;3867;6885;4046;4661;516;4385;5441;3602;6349;740;2398;242;7036;1587;770;6639;343;2955;2362;2724;4835;1548;447;1395;1683;646;746;19;6865;1919;5986;543;742;1146,daytime:night,1131;25,270;24,932;23,232;22,141;21,785;20,905;19,51;18,353;17,406;16,7143;15,284;14,95;13,2151;12,457;11,222;10,432;9,184;8,104;7,27;6,86;5,1057;4,974;3,679;2,280;1
22,6307;2835;5176;3847;628;3809;5689;6229;7102;3068;4672;3262;2723;1772;3643;519;5476;2803;6;1810;1739;4565;332;861;3111;2090;4038;3187;5032;235;5152;4511;5149;5286;3077;173;4045;955;5024;261;236;3073;1883;6288;2221;2376;2545;2414;2319;3360;2403;4735;6911;4033;422;3885;1180;1801;5296;267;1925;458;961;2302;5860;1789;6037;1959,daytime:afternoon,1131;25,270;24,291;23,932;22,232;21,141;20,785;19,905;18,51;17,84;16,353;15,406;14,7143;13,284;12,95;11,2151;10,222;9,432;8,27;7,86;6,1057;5,974;4,679;3,280;2,6838;1
30,4193;2391;7078;4962;119;4393;1773;1973;6418;1953;3833;2132;6109;2497;1051;362;1368;444;4369;1980;3640;6469;5869;163;1179;4733;3607;5168;2812;4738;4342;5004;4466;1226;851;1534;2551;1734;3826;5637;1113;1269;1731;259;4222;6467;2205;2530;2291;1116;5108;2124;2250;2882;4358;3412;7153;5686;5066;4829;229;458;3898;2302;6917;5380;4503;1919;4336;4240,daytime:morning,353;25,932;24,1879;23,232;22,1131;21,270;20,51;19,291;18,447;17,7143;16,1550;15,267;14,141;13,905;12,4741;11,420;10,1148;9,845;8,85;7,7;6,604;5,2649;4,432;3,222;2,86;1
30,6157;3180;3734;2869;5776;545;1814;3368;2588;1232;2256;277;839;5734;5341;1285;519;1937;1080;4826;347;4706;4098;4704;952;349;427;4536;6648;3399;3391;2344;5213;2023;1064;1321;1862;6020;2520;6235;6457;6368;4443;4124;4939;5592;6026;4881;522;3526;4377;2572;2575;2918;4780;1240;2897;1880;2290;3029;1087;270;2053;1532;1748;170;100;1076;3499;162;3358;3420;5408;3927;4440;1008;6380;4585;339;3075;1539;638;3129,daytime:evening,353;25,95;24,932;23,1879;22,232;21,1131;20,270;19,51;18,291;17,725;16,447;15,457;14,7143;13,1550;12,141;11,4741;10,420;9,1148;8,960;7,85;6,7;5,604;4,2649;3,432;2,241;1
30,84;3807;3359;736;1928;3083;3019;4212;4752;128;5826;1630;2359;446;356;1420;3239;703;3788;770;2476;2934;1708;908;173;1012;4284;932;956;5414;4301;4596;1961;1136;223;4969;4952;2928;5055;3642;4208;6666;756;2116;4495;1996;6675;4427;479;3550;3576;1086;788;1310;7;383;1457;5460;280;4718;2818;1719;3255;139;523;6006;1465,daytime:night,353;25,95;24,932;23,1879;22,232;21,270;20,51;19,291;18,725;17,447;16,457;15,267;14,141;13,905;12,4741;11,420;10,1148;9,960;8,845;7,7;6,604;5,2649;4,432;3,241;2,222;1
30,975;4444;2280;113;147;505;1045;1648;661;4674;791;291;2233;5147;40;716;575;1466;8;4225;1022;4597;6043;2409;3119;5100;2442;27;2266;6041;2259;974;2447;1040;2592;2313;256;942;1591;5481;3855;3973;3649;5757;6134;63;4866;1180;2193;1135;5983;5850;3260;1039;412;5235;5973;700;2604;4115;4260;3131;1699;605;5852;1948;540;1221;3950,daytime:afternoon,95;25,932;24,1879;23,232;22,1131;21,270;20,51;19,291;18,725;17,447;16,457;15,7143;14,1550;13,267;12,905;11,4741;10,420;9,1148;8,960;7,845;6,85;5,7;4,604;3,2649;2,241;1
221,6015;2389;730;445;1316;4611;4532;4841;4948;5415;4448;3053;1022;2074;6330;4048;5731;3025;1019;429;4266;2336;1471;3042;5488;2443;5353;1319;4135;974;2470;2412;6167;6708;6186;3526;3481;1558;4002;1137;4156;1774;2161;2193;5822;2882;2722;402;6613;2856;2096;6521;978;5435;470;3183;2113;284;456;1533;4154;4612;1276;1959,daytime:morning,95;25,725;24,353;23,457;22,1879;21,420;20,2649;19,1131;18,232;17,269;16,604;15,7143;14,545;13,4741;12,5757;11,2164;10,3829;9,2859;8,2082;7,267;6,845;5,4091;4,621;3,270;2,60;1
221,4412;5560;3322;3793;6033;6141;3321;6273;1955;1765;3876;1980;3838;2062;5050;2435;1390;2418;2817;5586;6872;1055;27;2266;1777;646;3438;65;4911;2551;6288;3648;3494;6842;92;221;474;2603;1731;5568;2814;4374;3570;6622;137;17;1380;1164;1896;520;5542;2650;4836;4725;3277;4559;4930;7032;4715;5973;5008;6179;2816;1191;1008;1131;1948;117;2399;4621;6049,daytime:evening,95;25,725;24,1879;23,51;22,420;21,2649;20,1148;19,1131;18,232;17,269;16,932;15,604;14,7143;13,545;12,2645;11,4741;10,5757;9,3829;8,2859;7,845;6,4091;5,679;4,621;3,270;2,60;1
