25
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25
258,4760;4250;358;5160;2927;1366;37;721;6052;960;1955;7143;279;2031;6801;2630;860;1775;1912;6020;2293;5271;607;183;399;5049;694;762;5551;5946;1164;69;63;2471;2193;4352;3681;981;740;602;1657;4571;3654;5339;3352;4336;153;905;3796;681,daytime:afternoon,353;25,63;24,54;23,280;22,2501;21,7036;20,189;19,86;18,4080;17,184;16,291;15,27;14,2859;13,207;12,222;11,6141;10,3028;9,60;8,742;7,2355;6,333;5,3620;4,56;3,3;2,3770;1
88,5549;4487;3445;4962;4111;1262;3862;5676;2543;1903;1044;3892;1682;4427;3507;658;6927;3138;2197;2086;5472;4696;6384;3939;3588;6826;3915;3518;1102,daytime:morning,207;25,63;24,2501;23,1750;22,1305;21,1550;20,2713;19,2425;18,3620;17,2724;16,2281;15,5429;14,3900;13,1236;12,1729;11,3208;10,2859;9,5338;8,3891;7,1854;6,6250;5,2604;4,975;3,4917;2,2940;1
88,3932;2441;6003;4929;7027;1613;3612;530;290;2362;4015,daytime:evening,207;25,63;24,2501;23,1750;22,1305;21,1550;20,2713;19,2425;18,353;17,3620;16,2724;15,2281;14,5429;13,3717;12,3900;11,1236;10,5712;9,1729;8,3208;7,2859;6,5338;5,3891;4,1854;3,6250;2,2604;1
88,3185;390;5050;4762;4733;4136;5623;6073;17;456;4794;1472;5412;95,daytime:night,207;25,2501;24,1750;23,1305;22,1550;21,2425;20,353;19,3620;18,2724;17,2281;16,5429;15,3717;14,1236;13,5712;12,1729;11,3208;10,2859;9,5338;8,3891;7,1854;6,6250;5,2604;4,4917;3,2940;2,4115;1
88,5368;378;406;5630;5048;2502;4600;5072;5487;29;4895;1180;5355;5223;2015;2378;2859;3908;1783;1425;4917;799;3891;2141;1579,daytime:afternoon,207;25,63;24,2501;23,1750;22,1305;21,1550;20,2713;19,2425;18,353;17,3620;16,2724;15,5429;14,3717;13,3900;12,1236;11,5712;10,2859;9,5338;8,3891;7,1854;6,975;5,4917;4,2940;3,4115;2,4080;1
115,5332;39;3412;3368;6314;1179;5688;5516;240;2689;5582;5055;3070;1035;284;2821;582;362;1170;4802;3223,daytime:morning,60;25,769;24,6141;23,1960;22,256;21,284;20,646;19,974;18,140;17,3505;16,3191;15,104;14,6037;13,5552;12,2630;11,2347;10,5757;9,291;8,270;7,235;6,3131;5,1005;4,2355;3,447;2,1138;1
115,3625;1606;4613;5694;5670;3258;1175;319;2455,daytime:evening,60;25,769;24,6141;23,1960;22,256;21,284;20,646;19,974;18,140;17,3505;16,3191;15,104;14,6037;13,5552;12,2630;11,2347;10,5757;9,291;8,270;7,144;6,235;5,3131;4,128;3,2355;2,447;1
115,768;3894;4768;502;5714;1559;3758;4946;109;4509;2811;6518;17;7022;2385;569;2290;5757;4532;2975;2803;1797;527;5613;214;3276;2591;1601;5580;5390;2350;95,daytime:night,769;25,6141;24,1960;23,284;22,974;21,140;20,3505;19,3191;18,104;17,6037;16,5552;15,2630;14,2347;13,5757;12,291;11,270;10,144;9,235;8,3131;7,128;6,1005;5,2355;4,447;3,148;2,1138;1
115,4925;1739;5272;2380;2198;1885;1725;6483;267;2630;3191;235;1299;1969;6109;75;3112;5353;2395;321;3329;1780;3169,daytime:afternoon,60;25,769;24,1960;23,256;22,284;21,646;20,140;19,3505;18,3191;17,104;16,6037;15,5552;14,2630;13,2347;12,5757;11,291;10,270;9,144;8,235;7,3131;6,128;5,1005;4,2355;3,447;2,148;1
87,3872;2140;793;4630;71;5354;2888;2343;5843,daytime:morning,1477;25,3983;24,5233;23,754;22,4499;21,1102;20,2724;19,5912;18,5586;17,5765;16,4074;15,1657;14,2817;13,254;12,294;11,460;10,4413;9,269;8,2713;7,5683;6,6369;5,2378;4,1936;3,353;2,5117;1
87,2660;3839;6003;3251;4206;3227;1392;7131;1356;3050;600;2431;3774;5761;6535;2498,daytime:evening,1477;25,604;24,3983;23,1360;22,754;21,4499;20,1102;19,2724;18,5912;17,5586;16,5765;15,4074;14,1657;13,2817;12,254;11,460;10,4413;9,269;8,2713;7,5683;6,6369;5,2378;4,1936;3,353;2,5117;1
87,1622;439;3721;1683;5726;1833;1637;2692,daytime:night,1477;25,604;24,3983;23,5233;22,1360;21,754;20,4499;19,1102;18,2724;17,5912;16,5586;15,5765;14,4074;13,1657;12,2817;11,254;10,294;9,460;8,4413;7,269;6,2713;5,5683;4,6369;3,2378;2,1936;1
87,1909;6342;4374;6818;460;7138;1090;2636;3920;6065;5571,daytime:afternoon,1477;25,604;24,3983;23,5233;22,1360;21,754;20,4499;19,1102;18,2724;17,5912;16,5586;15,4074;14,1657;13,254;12,294;11,460;10,4413;9,269;8,2713;7,5683;6,6369;5,2378;4,1936;3,353;2,6826;1
22,3577;7033;4387;358;3136;1786;4768;5319;1621;263;3944;2196;1370;5144;370;5426;1022;4920;2031;4528;3687;841;2859;3996;2370;1912;3221;152;213;2136;1398;4167;1381;5784;2893;1754;2047;4628;1293;3481;4020;142;919;7029;569;486;1901;852;2702;3347;891;162;2355;2600;972;4971;3598;4585;3379;68,daytime:morning,447;25,270;24,3131;23,2347;22,60;21,54;20,333;19,769;18,1135;17,2268;16,104;15,2355;14,1164;13,646;12,63;11,6037;10,189;9,95;8,1240;7,797;6,1914;5,2103;4,1786;3,3338;2,1960;1
22,6800;2834;4609;1550;277;895;2209;4752;3587;1527;4600;2942;7143;4607;2663;5400;2255;785;726;2934;1900;3016;3399;5213;67;1242;5271;2855;42;5728;399;1023;850;4371;4187;967;2928;5551;2715;1133;2707;6675;524;2053;559;6030;2506;54;4170;724;629;324;5066;2856;682;3183;166;3979;393;4541;1212;4940;4473;540;1336;905,daytime:evening,447;25,3131;24,6141;23,2347;22,60;21,54;20,769;19,1135;18,2268;17,104;16,2355;15,942;14,1164;13,646;12,63;11,6037;10,1515;9,1055;8,95;7,1240;6,86;5,797;4,1914;3,2103;2,287;1
22,3741;84;131;2391;135;5707;256;5165;2208;1615;3916;3370;350;5344;3078;4842;182;4715;5973;4090;5796;2162;1892;2147;57;1602;1271;6036;1950;290;2720;2144,daytime:night,270;25,3131;24,6141;23,2347;22,60;21,54;20,333;19,769;18,2268;17,104;16,2355;15,942;14,1164;13,63;12,6037;11,1515;10,189;9,1055;8,95;7,1240;6,86;5,797;4,2103;3,287;2,1786;1
22,3170;1397;56;1814;6237;6033;713;661;689;2870;2238;4105;4369;4826;3033;3295;5094;5586;1034;294;30;5972;761;1261;6018;1226;457;2050;797;1167;1598;1240;2768;4104;985;976;2502;6693;2530;5638;2453;29;227;4358;4808;6139;2778;383;1676;1847;4664;4953;3588;5918;677;1604;1749;2103;1218;638;1539;2731,daytime:afternoon,447;25,270;24,3131;23,6141;22,2347;21,54;20,333;19,769;18,1135;17,2355;16,942;15,646;14,1515;13,189;12,1055;11,95;10,1240;9,86;8,797;7,1914;6,2103;5,287;4,1786;3,3338;2,3191;1
30,358;4204;4888;2207;3809;2375;5404;5733;6498;1713;6707;200;1655;940;3988;3713;4318;2679;3818;6628;1387;1173;861;3897;2059;5094;4345;6684;5045;2164;3016;3803;5086;2111;6710;5986;1573;5090;4551;5343;781;4432;3137;1725;1024;2524;333;1380;4995;2552;2161;1889;1057;2797;6344;2363;1112;1417;1759;1346;3750;2477;2275;1443;6281;6576;4530;2410;1665;6065;1218;4491;5118,daytime:morning,333;25,3131;24,2347;23,27;22,63;21,447;20,353;19,270;18,1786;17,6141;16,6037;15,4080;14,6250;13,2003;12,797;11,2338;10,189;9,1775;8,2103;7,60;6,604;5,974;4,500;3,942;2,2355;1
30,2831;521;882;930;5655;4459;3719;2927;1851;6885;4968;2460;4678;2340;6838;5662;1914;5882;4921;7083;5210;5415;2544;827;6201;1341;4875;2580;2370;250;2667;4045;2494;6202;6127;593;4251;1796;4516;4613;705;3351;1141;3052;1006;1293;951;2848;2603;2616;1043;709;3705;2759;271;2296;2635;2650;4244;2702;2480;3886;39;2355;7032;6173;4755;5611;2096;3385;3309;2816;31;677;2268;4929;1968;5649;6037;3258;1092,daytime:evening,333;25,3131;24,2347;23,1919;22,27;21,63;20,447;19,353;18,1786;17,6141;16,725;15,6037;14,4080;13,6250;12,2003;11,797;10,2338;9,189;8,2103;7,1164;6,60;5,604;4,974;3,95;2,1502;1
30,4609;1874;2473;1786;779;6933;5689;7022;1584;2385;1649;1407;4277;5019;931;2238;1144;1151;1765;7143;2793;3313;2101;1739;2904;5290;3311;6031;6024;1960;2820;1075;1849;4076;1912;1766;6723;3860;5378;2071;5064;2470;4080;1536;5307;1398;2654;631;5271;4111;245;2234;6067;4687;1721;5208;5256;6553;869;1896;5542;4139;2694;85;4818;2000;2952;174;2422;1424;547;6746;4556;1191;4813;3821;5189;6780,daytime:night,333;25,3131;24,2347;23,1919;22,27;21,63;20,447;19,353;18,270;17,1786;16,725;15,6037;14,4080;13,6250;12,2003;11,797;10,2338;9,189;8,1775;7,2103;6,1164;5,604;4,974;3,95;2,1502;1
30,1799;3427;2245;2795;2389;6033;4015;4570;1175;496;3386;3716;6645;1400;6349;6857;86;2986;3364;432;4437;5400;3466;3234;2032;371;2501;3123;585;21;6689;660;3238;365;2748;2548;5533;691;4731;7060;104;1248;3774;2142;569;516;5120;3264;6156;4723;1927;4376;3768;1453;4494;1500;798;811;603;1421;175,daytime:afternoon,333;25,2347;24,1919;23,447;22,270;21,1786;20,6141;19,725;18,6037;17,4080;16,6250;15,2003;14,797;13,1775;12,1164;11,60;10,604;9,95;8,1502;7,3269;6,2355;5,1977;4,1043;3,104;2,2826;1
221,1860;3577;1502;5057;303;1995;255;1174;2424;3625;5035;1985;3844;2407;2777;2498;1794;3643;2359;2763;2455;3713;1936;55;1387;3466;5158;1979;1403;1548;2946;6127;4284;2192;6198;3000;6600;1023;2548;6726;4643;4187;1073;2583;2241;1248;590;6491;6324;6173;4966;2940;6910;2645;1622;2371;4289;793;2881;1421;6504;3352;7140;3756,daytime:morning,1919;25,3131;24,2347;23,447;22,2003;21,27;20,1502;19,2768;18,1591;17,797;16,1786;15,942;14,1043;13,2338;12,725;11,333;10,270;9,3580;8,6127;7,6037;6,604;5,2591;4,2693;3,1164;2,1775;1
221,396;6809;1452;2609;2094;713;4968;4467;866;1562;3262;2235;1655;291;453;749;1205;657;703;5848;4464;5670;3055;1976;2999;4789;1710;2476;3451;2888;4619;30;2501;2688;4316;1029;4300;4626;1715;5578;4134;5249;6118;42;1518;109;1334;142;4863;5282;524;346;3880;5485;1901;3023;5654;4504;2509;2347;3576;5420;4527;6470;6160;1112;309;3265;6292;3768;4115;5766;7150;5577;1425;5706;4372;3891,daytime:evening,1919;25,2826;24,3131;23,2347;22,447;21,3269;20,2003;19,1502;18,2768;17,797;16,1786;15,725;14,333;13,270;12,6127;11,6037;10,604;9,2103;8,2591;7,2693;6,1775;5,1977;4,3299;3,1095;2,5427;1
221,4226;3982;1157;340;5354;2612;440;839;2385;1839;3536;4674;940;2685;3653;3788;3675;827;2303;4528;6058;3693;4307;6791;6340;2859;4536;5179;75;6155;5213;3270;1586;5684;3709;5024;3088;2408;2861;6202;95;593;365;6368;3424;2050;781;951;1269;259;7060;5407;2694;3550;100;3503;6821;4170;4555;6111;1927;6334;2740;6219;3407;4854;1314;745;1919;6816;3950;2626;3773;1623,daytime:afternoon,1919;25,2826;24,3131;23,2347;22,447;21,3269;20,2003;19,27;18,1502;17,2768;16,1591;15,942;14,1043;13,2338;12,270;11,3580;10,6127;9,6037;8,2103;7,2693;6,1164;5,1977;4,3299;3,1095;2,5427;1
167,3698;1808;5869;270;742;797;2505;457,daytime:morning,184;25,621;24,5973;23,3719;22,6141;21,420;20,51;19,225;18,905;17,95;16,923;15,641;14,2831;13,769;12,2355;11,1477;10,3338;9,518;8,849;7,222;6,2078;5,86;4,742;3,785;2,96;1
167,5154;4970;86;4164;180;3322;3526;1849;4862;6241;646;1914;178,daytime:evening,621;25,5973;24,291;23,3719;22,6141;21,420;20,51;19,225;18,95;17,923;16,641;15,27;14,769;13,2355;12,1477;11,3338;10,518;9,849;8,222;7,2078;6,86;5,742;4,96;3,3470;2,54;1
167,5587;266;666;740;4742,daytime:night,184;25,621;24,291;23,3719;22,420;21,51;20,905;19,95;18,923;17,641;16,27;15,2831;14,769;13,2355;12,1477;11,3338;10,518;9,849;8,222;7,2078;6,86;5,742;4,785;3,96;2,3470;1
167,356;3073;1086;54;679;2414;5596;1117;3433;3844;6666;6037;105;938;5138;2862;7119;395,daytime:afternoon,184;25,621;24,5973;23,291;22,3719;21,6141;20,420;19,51;18,225;17,905;16,95;15,923;14,27;13,2831;12,769;11,2355;10,1477;9,3338;8,518;7,222;6,2078;5,86;4,742;3,785;2,96;1
218,1805;6197;6018;96;2110;974,daytime:morning,184;25,5973;24,54;23,1477;22,1960;21,905;20,740;19,1450;18,2894;17,641;16,956;15,95;14,849;13,291;12,726;11,769;10,51;9,1196;8,86;7,785;6,832;5,742;4,2355;3,222;2,6549;1
218,4143;3325;849;3341,daytime:evening,184;25,5973;24,54;23,1477;22,1960;21,905;20,740;19,1450;18,270;17,2894;16,641;15,956;14,95;13,849;12,291;11,726;10,769;9,6059;8,51;7,1196;6,86;5,785;4,832;3,742;2,312;1
218,2998;1010;5448;938;5973;5439,daytime:afternoon,184;25,5973;24,54;23,1477;22,1960;21,905;20,740;19,270;18,2894;17,956;16,95;15,849;14,291;13,726;12,769;11,6059;10,51;9,86;8,785;7,832;6,742;5,312;4,2355;3,222;2,6549;1
131,6324;227;4394;198;3364;493;432;3137;3061;671;6245;1794;4081;710;10,daytime:morning,270;25,60;24,3131;23,6037;22,284;21,104;20,1960;19,657;18,54;17,3191;16,6141;15,1240;14,2268;13,956;12,447;11,832;10,1231;9,189;8,1515;7,86;6,974;5,1005;4,7;3,178;2,1166;1
131,4771;932;3848;960;2907;71;5000;3320;3526;4371;1925;312,daytime:night,270;25,60;24,3131;23,6037;22,284;21,104;20,1960;19,657;18,3191;17,6141;16,1240;15,2268;14,956;13,447;12,832;11,1231;10,189;9,1515;8,86;7,974;6,7;5,178;4,1166;3,725;2,679;1
131,5432;33;6095;5057;358;2584;5032;3191;2526;4780;3321;147;3266;5256;1321;3709;7083;1465;5262;2085,daytime:afternoon,270;25,60;24,3131;23,1960;22,657;21,54;20,3191;19,6141;18,1240;17,956;16,447;15,832;14,1231;13,189;12,1515;11,1005;10,7;9,178;8,1166;7,725;6,679;5,235;4,3;3,2347;2,1135;1
133,1299;3612;4907;3138;3799,daytime:morning,3717;25,2724;24,353;23,269;22,2425;21,3388;20,207;19,2713;18,2543;17,386;16,2501;15,63;14,629;13,3028;12,1477;11,250;10,5429;9,3770;8,604;7,1750;6,2512;5,3983;4,1550;3,1360;2,1148;1
133,4538;3872;4763;5050;6506;3537;5645;3988;2596,daytime:evening,3717;25,353;24,269;23,2425;22,3388;21,207;20,2543;19,386;18,2501;17,63;16,629;15,3028;14,1477;13,4620;12,250;11,5429;10,3770;9,604;8,1750;7,2512;6,3983;5,1550;4,1360;3,1148;2,460;1
133,424;6748;4740;3266;2622;1317;1099;3770;4465;3183,daytime:afternoon,3717;25,2724;24,353;23,269;22,2425;21,207;20,2713;19,2543;18,386;17,2501;16,629;15,3028;14,1477;13,4620;12,250;11,5429;10,3770;9,604;8,1750;7,2512;6,3983;5,1550;4,1360;3,460;2,4499;1
231,1791;3845;3857;6778;5252;2604;3119;6864;1190;3061;137;1789;4620;3594;2968;2453;5639;339;4724,daytime:morning,63;25,2713;24,1550;23,6059;22,3028;21,3521;20,280;19,54;18,1477;17,3900;16,3717;15,4444;14,2724;13,1750;12,250;11,458;10,1528;9,5429;8,207;7,1729;6,3620;5,4425;4,353;3,7026;2,5553;1
231,4750;7078;6042;1298;889;1954;2703;223;2858;5650;1677;6885;458;6247;1055;1305;6252;1551;6011;4491;5777;1906,daytime:evening,63;25,2713;24,1550;23,6059;22,2501;21,3028;20,3521;19,280;18,54;17,1477;16,3900;15,3717;14,4444;13,2724;12,1750;11,250;10,458;9,1528;8,5429;7,207;6,1729;5,56;4,3620;3,4425;2,269;1
231,4207;4085;1661;2566;295;6570;4291;1738;5924;5077;2266;6611;2176;449,daytime:night,63;25,2713;24,1550;23,6059;22,2501;21,3028;20,3521;19,280;18,54;17,1477;16,3900;15,4444;14,2724;13,1750;12,250;11,458;10,5429;9,207;8,1729;7,56;6,3620;5,4425;4,269;3,353;2,5553;1
231,3839;60;1387;184;5707;6112;6536;1004;232;5100;1443;97;3957;4114;456;2624;270;4907;4895;1057;189,daytime:afternoon,63;25,2713;24,1550;23,6059;22,2501;21,3028;20,3521;19,280;18,54;17,1477;16,3900;15,3717;14,4444;13,2724;12,1750;11,250;10,458;9,1528;8,207;7,1729;6,56;5,3620;4,4425;3,269;2,7026;1
148,705;3494;3331;4762;534;4037;3488;5722;5095;985;3749;5363;1170;4802;270;1454;3874;4005;383;6208;3317;5175;793;83;4322;621;380;5214;1984;824;1226;2731;3223,daytime:morning,604;25,1919;24,63;23,333;22,975;21,353;20,270;19,54;18,86;17,2338;16,27;15,1148;14,4444;13,2501;12,2817;11,207;10,189;9,95;8,2268;7,3131;6,942;5,2003;4,3620;3,7036;2,2103;1
148,1381;4444;5193;4124;4175;2007;3861;893;942;6452;4024;6757;1043;2897;1281;2759;1864;4427;4714;4155;2348;3985;3810;3059;1936;360;332;3280;3007;2028;5236;745;2180;4300;2103;6143;2494;237,daytime:evening,63;25,333;24,975;23,353;22,270;21,54;20,86;19,2338;18,27;17,1148;16,4444;15,2501;14,2817;13,207;12,189;11,95;10,1135;9,1126;8,3131;7,942;6,2003;5,3770;4,2662;3,3620;2,7036;1
148,3932;1773;552;51;3458;2242;1354;6522;1928;1641;6011;3818;2980;2400;1450;6263;209;6024;4648;5450;4316;1178;3131;1699;269;4641;6177;5729,daytime:night,604;25,1919;24,333;23,975;22,270;21,54;20,86;19,2338;18,27;17,1148;16,4444;15,2817;14,207;13,189;12,95;11,1135;10,2268;9,1126;8,3131;7,942;6,2003;5,3770;4,2662;3,3620;2,7036;1
148,5549;5725;923;5760;2703;6842;5304;6622;2290;1772;2539;4410;4318;6702;5828;1400;1927;3750;3478;1775;6630;605;3743;4621;1439;4395,daytime:afternoon,604;25,1919;24,63;23,333;22,975;21,353;20,270;19,2338;18,27;17,1148;16,4444;15,2501;14,2817;13,207;12,189;11,95;10,1135;9,2268;8,1126;7,3131;6,942;5,2003;4,3770;3,2662;2,7036;1
245,480;5546,daytime:morning,1645;25,3444;24,136;23,923;22,1940;21,3317;20,4404;19,184;18,2078;17,420;16,26;15,5946;14,321;13,7023;12,799;11,2649;10,386;9,234;8,121;7,2372;6,4903;5,4517;4,291;3,3770;2,1196;1
245,3971;3444,daytime:night,1645;25,3444;24,136;23,923;22,1940;21,3317;20,4404;19,184;18,2091;17,2078;16,420;15,26;14,5946;13,321;12,7023;11,799;10,2649;9,386;8,234;7,121;6,2372;5,553;4,4903;3,4517;2,291;1
233,4912;303;5592;3498;1820;552;951;1275;4469;1305;5079;4716;6760;1148;4841;2773;4407;891;5819;2547;280;6279;2263;6639;2580;3255;3930;3172;4114;1777;269;1102;3891;4336;5183;199;1796,daytime:morning,63;25,207;24,4444;23,975;22,604;21,2303;20,3028;19,269;18,2817;17,3357;16,1749;15,333;14,2425;13,5586;12,250;11,1919;10,5095;9,294;8,754;7,5429;6,2940;5,3388;4,1936;3,1305;2,2103;1
233,975;4826;3872;5452;2400;5284;5060;5914;6849;3173;1338;3413;5342;1783;5393;2631;5124;6407;3032;5843,daytime:evening,2713;25,2724;24,207;23,1550;22,3717;21,4444;20,975;19,629;18,604;17,353;16,2303;15,3028;14,269;13,2817;12,3357;11,1749;10,2501;9,2425;8,5586;7,250;6,5095;5,294;4,754;3,3388;2,1750;1
233,2019;4363;3770;6706;5831;1854;460;397;5238;661;1044;6101;3806;1180;3966;5828;3508;6640;5050;5515;3182;983;6570;4644;4654;5631;3929;7013;2239;5340;1826;71;5084;2103;1743;1467;5856,daytime:night,63;25,2713;24,2724;23,1550;22,3717;21,4444;20,975;19,629;18,353;17,3028;16,269;15,2817;14,1749;13,333;12,2501;11,5586;10,1919;9,5095;8,294;7,754;6,5429;5,2940;4,1750;3,1936;2,3620;1
233,5977;545;5874;2040;2075;5504;1863;2801;1350;2575;911;2205;6010;3078;2784;2778;2489;3021;3451;4291;3303;4997;1165;2224;4235,daytime:afternoon,63;25,2713;24,2724;23,207;22,1550;21,3717;20,975;19,629;18,604;17,353;16,2303;15,3028;14,269;13,3357;12,1749;11,333;10,2501;9,2425;8,250;7,1919;6,5095;5,754;4,5429;3,2940;2,3388;1
306,6258;2373;4939;4766;1196;1233;1253;489;2346;850;4692;709;4661;2308;1281;3649;519;3802;2178;2996;1086;859;55;4565;5197;2409;983;267;6137;312;1708;5511;393;3077;4240;6164;2915;457;10,daytime:morning,270;25,86;24,2347;23,6037;22,173;21,189;20,181;19,60;18,604;17,447;16,3131;15,1919;14,33;13,500;12,1126;11,63;10,6312;9,54;8,1240;7,104;6,27;5,1977;4,1914;3,2268;2,7013;1
306,33;84;1842;5051;867;6321;2511;5113;2482;4876;7029;6253;154;3304;300;69;2640;6139;2904;5156;306;6224;2645;884;2960;475;1852;166;4902;1378;1777;3779;1715;3246;548,daytime:evening,6141;25,270;24,2347;23,333;22,173;21,2355;20,189;19,181;18,60;17,604;16,447;15,3131;14,1919;13,33;12,500;11,63;10,6312;9,54;8,1240;7,797;6,27;5,1977;4,1135;3,2268;2,7013;1
306,2456;1397;368;697;51;6885;445;977;2769;2228;397;1051;984;940;496;2102;4920;4019;5477;3173;2859;2666;3717;1567;173;6145;2136;3942;2274;705;3052;442;3135;1854;2043;2210;1164;3811;2116;4156;3886;2840;4878;7;480;458;2563;4665;3964;2430;175;1183;87,daytime:night,6141;25,270;24,86;23,2347;22,333;21,6037;20,173;19,2355;18,189;17,60;16,604;15,447;14,3131;13,1919;12,33;11,500;10,1126;9,63;8,6312;7,1240;6,797;5,104;4,27;3,1977;2,1914;1
306,1157;3283;7110;1011;3847;6216;3293;109;2683;4104;5481;1215;291;4807;6683;422;7141;270;3885;3689;6183;100;2872;4826;644;1417;672;6219;7116;906;3119;4732;57;447;1670;1837;6036;3281;945;6787;543;2731,daytime:afternoon,6141;25,270;24,86;23,2347;22,333;21,6037;20,173;19,2355;18,181;17,60;16,604;15,447;14,3131;13,1919;12,33;11,1126;10,63;9,6312;8,54;7,1240;6,797;5,104;4,1977;3,1914;2,1135;1
244,3925;207;4050;1452;3527;6043;5280;2681;3607;977;259;3387;2811;1683;1861;4163;4866;3635;2470;279,daytime:morning,1919;25,604;24,1502;23,942;22,27;21,2003;20,5449;19,2693;18,1786;17,1591;16,4444;15,2103;14,5977;13,333;12,797;11,1148;10,2303;9,294;8,4399;7,3357;6,1977;5,2347;4,584;3,2007;2,3131;1
244,2213;5725;503;4248;4317;3396;2132;1109;1598;2897;4937;1215;1175;5476;3032;1021;1484;4920;3962;6095;827;4048;3848;4170;5823;2486;77;614;1314;1082;3119;3399;3210;5353;3281,daytime:evening,1919;25,2338;24,975;23,1502;22,942;21,2003;20,5449;19,2693;18,1591;17,4444;16,2103;15,5977;14,333;13,797;12,1148;11,2303;10,294;9,1917;8,4399;7,3357;6,1977;5,2347;4,584;3,2007;2,343;1
244,6712;4102;6610;2074;1205;6221;4418;5670;2748;497;3897;6639;4942;2389;4187;1512;4043;5095;2314;1634;2103;1336;467,daytime:night,1919;25,604;24,2338;23,975;22,942;21,27;20,2003;19,5449;18,1786;17,1591;16,4444;15,2103;14,5977;13,797;12,2303;11,294;10,1917;9,4399;8,3357;7,1977;6,2347;5,584;4,2007;3,3131;2,343;1
244,923;4016;2840;4238;3420;6708;2387;53;1851;361;5180;2147;2442;993;250;3664;4120;2497;811;1777;2013;3438;2124;2505,daytime:afternoon,1919;25,604;24,2338;23,975;22,1502;21,942;20,27;19,2003;18,5449;17,2693;16,1786;15,2103;14,5977;13,333;12,797;11,1148;10,294;9,1917;8,4399;7,3357;6,1977;5,2347;4,2007;3,3131;2,343;1
242,817;4750;6023;956;303;3648;2514;1023;5473;2709;4787;3304;4921;809;6251;6611;3300;5274;1614;1172;5597;6008;2672;4808;6367;5275;3628;2338;2489;2017;4654;1060;250;6727;2143;5310;6250;3208;6207;6497;3485;4235;3956,daytime:morning,2713;25,2724;24,63;23,207;22,2501;21,5429;20,4444;19,629;18,269;17,250;16,3028;15,975;14,2817;13,353;12,1236;11,1305;10,5586;9,5325;8,3620;7,1528;6,2940;5,280;4,1854;3,1948;2,4763;1
242,5977;3302;4413;2703;6105;4942;6688;6081;3003;6667;1641;7060;3405;1983;6893;6586;3612;5589;1937;3487;2596;5843;5617;2406;2517;7152;4630;1341;6208;2004;2028;6129;4641;2714,daytime:evening,2713;25,1550;24,207;23,3717;22,2501;21,629;20,250;19,2817;18,353;17,1236;16,1305;15,5586;14,5325;13,3521;12,3900;11,3620;10,1729;9,5338;8,458;7,2940;6,1854;5,1948;4,3891;3,1657;2,1750;1
242,3158;3947;1734;5592;3448;4432;1134;5566;5954;2375;1607;4173;4617;4629;165;1148;6755;1790;4418;6606;5431;6994;629;6405;5387;3883;5602;1165;4740;5793;7013;4734;4503;670;4514;6601;1919;1261,daytime:night,2713;25,2724;24,1550;23,63;22,207;21,3717;20,2501;19,5429;18,4444;17,629;16,269;15,250;14,3028;13,975;12,2817;11,1305;10,5586;9,5325;8,3521;7,3900;6,1729;5,5338;4,458;3,1528;2,280;1
242,2280;6236;3829;53;4816;255;246;951;4046;5023;6300;1305;1044;5124;3476;2755;5757;6774;5777;40;4011;446;6612;2086;2363;6042;6320;2722;6279;5509;3426;2057;1008;3979;2023;501;6256;2225;3743;5359;4465,daytime:afternoon,2724;25,1550;24,63;23,207;22,3717;21,5429;20,4444;19,629;18,269;17,250;16,3028;15,975;14,2817;13,353;12,1236;11,1305;10,5586;9,5325;8,3521;7,3900;6,3620;5,1729;4,5338;3,458;2,1528;1
26,386;3005;354;4763;2869;930;4962;1550;2473;2007;2927;4967;730;51;3625;3019;1928;936;5662;2186;933;4095;575;2406;1420;6640;4920;1936;4048;2986;1019;2888;3025;5132;1017;1156;4511;3803;5186;1471;1231;353;457;400;1883;6387;923;135;4468;845;4221;4969;4013;2511;6069;4780;2918;5281;2116;6846;826;1087;63;5519;1057;1763;5332;2952;3946;198;493;5247;4376;1346;2327;2374;2487;2955;3309;3478;1604;1729;1789;5425;3315;5580;2187;487;4479,daytime:morning,1919;25,3131;24,333;23,63;22,270;21,353;20,1786;19,2268;18,797;17,189;16,6250;15,1135;14,6037;13,2103;12,60;11,4080;10,104;9,447;8,7;7,642;6,2347;5,2303;4,725;3,1164;2,2693;1
26,4444;6236;1452;4206;1093;3293;1668;2620;3191;3910;1207;3070;3146;5124;5562;291;1935;6919;6523;6577;2197;3653;830;2584;4307;2526;982;250;1055;5582;1128;1711;2912;3149;2443;6867;1743;1012;5368;2192;3445;1879;477;3302;399;867;3458;2502;3112;4295;1164;4283;486;448;6901;4446;364;7153;1424;2856;267;4971;3338;6038;603;999;1490;3773;340;4413;3553;3365;3580;6864;478;1014;263;2011;6625;2185;1151;5640;6189;2464;2303;3069;6340;5288;2164;2057;2713;4323;2431;3077;4470;1455;3992;6020;6235;2373;1510;1863;3977;4731;5832;104;300;2947;2953;1180;2882;2980;6789;1112;6205;31;5752;4711;5729;68;742;3485;3950,daytime:evening,63;25,353;24,1786;23,2268;22,2003;21,2338;20,797;19,189;18,6250;17,6037;16,2103;15,4080;14,104;13,447;12,1502;11,7;10,207;9,2303;8,725;7,1164;6,2693;5,27;4,942;3,1775;2,679;1
