User,Context,Amount,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,valence
61,evening,440,74.40740,253.54200,312.15210,8.29520,2396.00000,74.04010,366.03010,20.05930,246.50580,232.99510
61,night,464,78.68790,266.64600,329.14510,7.73030,2463.00000,76.57640,385.53330,21.37650,259.98140,242.15760
61,afternoon,454,73.03600,261.89800,324.37910,11.59520,2390.00000,74.78080,377.03730,21.54780,255.62010,239.31160
61,morning,408,67.21120,237.97900,291.57610,8.20140,2137.00000,67.44070,339.51800,19.14920,229.61530,217.15690
62,evening,552,109.33180,321.47600,365.08870,20.13940,2934.00000,101.59850,432.08350,27.59210,307.62460,329.22280
62,night,579,93.54010,332.67100,400.15700,20.50430,3013.00000,114.38460,460.47820,29.23790,322.40990,344.19860
62,afternoon,660,129.24130,385.16300,440.51610,24.99380,3571.00000,124.17060,519.97990,33.23470,369.06800,386.78630
62,morning,807,150.67290,470.16500,555.93740,32.48720,4283.00000,142.72420,643.89640,42.25890,446.79290,483.22000
63,evening,14,2.12160,10.16800,9.36400,0.02760,85.00000,3.41730,11.63460,2.52890,7.92260,6.90600
63,night,13,1.88760,9.59400,8.85200,0.02760,80.00000,3.32270,10.80120,2.47860,7.57310,6.39600
63,afternoon,13,1.88760,9.59400,8.85200,0.02760,80.00000,3.32270,10.80120,2.47860,7.57310,6.39600
63,morning,13,1.88760,9.59400,8.85200,0.02760,80.00000,3.32270,10.80120,2.47860,7.57310,6.39600
64,evening,62,8.15550,31.65300,45.31700,0.44100,306.00000,10.40810,53.50150,2.60350,34.62460,25.82120
64,night,65,8.26420,33.27400,48.09800,0.54980,312.00000,11.18450,56.05680,2.78300,37.07980,27.94720
64,afternoon,66,8.97170,33.04500,48.65800,0.54700,308.00000,11.56270,56.90850,2.86530,37.84740,27.37820
64,morning,78,9.32820,39.45000,58.19200,0.56010,376.00000,13.11990,67.25340,3.85800,44.35100,33.03320
65,evening,96,30.38520,50.92500,63.11400,2.60540,444.00000,31.51210,80.70920,8.22630,49.84580,43.75310
65,night,97,30.54220,51.51300,63.92800,2.60540,455.00000,32.56910,81.48680,8.37540,49.87280,44.45010
65,afternoon,96,30.76930,50.92700,62.83700,2.60540,445.00000,32.10710,80.75740,8.24440,49.89910,43.48110
65,morning,97,31.03550,51.10400,63.69700,2.60540,457.00000,32.55210,81.43810,8.34770,49.97080,44.16910
66,evening,399,82.98750,226.88900,252.40400,7.80280,2183.00000,69.57680,323.91610,19.96390,217.83690,190.95320
66,night,327,45.76140,202.33200,235.40310,4.41350,1676.00000,62.36900,281.02570,23.87040,184.45960,169.78320
66,afternoon,427,64.00540,248.83400,299.81410,8.47060,2239.00000,83.15750,359.04110,28.32820,238.74140,211.41760
66,morning,342,47.63580,211.64500,248.64410,5.34250,1786.00000,65.20280,294.53070,24.51100,194.32760,179.37620
67,evening,96,10.97140,68.36600,68.07000,12.09710,476.00000,16.07330,73.17060,6.73090,51.42320,75.91510
67,night,95,11.17000,67.87600,67.38200,11.74760,473.00000,15.89090,72.54760,6.63090,50.71350,75.76810
67,afternoon,97,11.80560,68.87000,68.34000,12.60040,475.00000,16.16470,73.73360,6.80260,51.90940,76.22010
67,morning,96,10.93660,68.07800,68.28500,11.83150,473.00000,15.98260,73.40370,6.72570,51.55520,75.86010
68,evening,495,104.03950,300.62700,326.72370,25.12800,2661.00000,91.92130,382.47830,24.02270,269.91760,305.22130
68,night,474,100.77440,286.79300,311.88970,22.44530,2492.00000,85.82340,366.69550,22.84210,257.77290,291.19360
68,afternoon,470,100.13370,285.60600,309.78070,23.32520,2505.00000,86.23950,363.02210,22.57630,255.51930,289.74230
68,morning,469,100.29840,284.69900,308.66170,23.32280,2479.00000,85.90610,362.12680,22.44730,255.29230,288.14530
69,evening,19,8.32420,7.02180,8.60980,12.24260,102.00000,3.05760,12.04740,0.91560,10.42050,3.88370
69,night,19,8.32420,7.02180,8.60980,12.24260,102.00000,3.05760,12.04740,0.91560,10.42050,3.88370
69,afternoon,19,8.32420,7.02180,8.60980,12.24260,102.00000,3.05760,12.04740,0.91560,10.42050,3.88370
69,morning,19,8.32420,7.02180,8.60980,12.24260,102.00000,3.05760,12.04740,0.91560,10.42050,3.88370
70,evening,52,4.68390,27.80600,35.78620,6.40000,256.00000,9.01540,39.70230,3.23830,31.85260,32.08880
70,night,52,4.68390,27.80600,35.78620,6.40000,256.00000,9.01540,39.70230,3.23830,31.85260,32.08880
70,afternoon,52,4.68390,27.80600,35.78620,6.40000,256.00000,9.01540,39.70230,3.23830,31.85260,32.08880
70,morning,51,4.64860,26.93200,35.46820,6.40000,253.00000,8.79840,38.87400,3.19290,31.32480,31.17380
71,evening,63,7.77920,39.21200,43.92900,2.00420,364.00000,10.99970,52.05790,3.58820,33.89750,34.87070
71,night,67,7.78410,41.48300,46.99900,2.17720,379.00000,11.69390,55.76640,3.76590,36.00410,35.78890
71,afternoon,63,7.46900,39.07700,44.79900,1.89420,346.00000,10.95310,52.45070,3.44010,34.12220,33.53870
71,morning,65,7.71810,40.07300,46.42400,1.89570,357.00000,11.22110,54.16210,3.58550,35.56430,34.56770
72,evening,170,21.76740,104.98000,121.16700,6.12720,884.00000,27.84140,141.11760,8.94840,92.18980,91.26070
72,night,124,15.72250,75.82200,87.74500,2.66960,680.00000,19.98440,103.72500,6.86480,68.82930,66.39500
72,afternoon,94,10.92540,57.58500,67.95400,2.76620,481.00000,17.57690,79.18970,4.99270,51.96620,48.90700
72,morning,70,7.40780,42.86500,49.95400,1.32330,365.00000,12.44370,59.63160,3.96380,38.34210,33.33600
73,evening,54,16.17880,28.51400,36.76900,1.02730,259.00000,16.33960,45.79070,4.97600,28.67540,24.26640
73,night,56,17.13400,29.39500,37.74500,0.97290,254.00000,17.46300,47.59610,5.15850,29.07950,25.16240
73,afternoon,54,16.75180,28.10500,35.83600,0.08470,258.00000,16.97390,45.80180,5.21750,28.38720,23.62940
73,morning,54,16.75180,28.10500,35.83600,0.08470,258.00000,16.97390,45.80180,5.21750,28.38720,23.62940
74,evening,8,3.97110,3.18490,2.04480,4.04750,31.00000,1.23460,4.23020,0.97230,4.55890,2.12040
74,night,7,3.85710,2.74090,1.43380,4.04070,22.00000,1.05960,3.53070,0.91350,4.14550,1.61140
74,afternoon,7,3.85710,2.74090,1.43380,4.04070,22.00000,1.05960,3.53070,0.91350,4.14550,1.61140
74,morning,7,3.85710,2.74090,1.43380,4.04070,22.00000,1.05960,3.53070,0.91350,4.14550,1.61140
75,evening,39,14.57870,19.27400,23.13560,20.16830,192.00000,7.61660,29.27460,1.87890,20.69960,11.99470
75,night,39,14.57870,19.27400,23.13560,20.16830,192.00000,7.61660,29.27460,1.87890,20.69960,11.99470
75,afternoon,39,14.57870,19.27400,23.13560,20.16830,192.00000,7.61660,29.27460,1.87890,20.69960,11.99470
75,morning,39,14.57870,19.27400,23.13560,20.16830,192.00000,7.61660,29.27460,1.87890,20.69960,11.99470
76,evening,273,37.18800,139.37790,202.93800,39.76360,1397.00000,57.02710,221.06780,15.46700,155.06000,149.85730
76,night,258,34.88820,133.55490,192.67920,39.81920,1288.00000,55.14090,208.43270,14.78310,147.10500,143.98990
76,afternoon,260,37.09870,135.49290,191.45420,38.93180,1316.00000,54.54450,209.27910,13.98890,146.60090,144.48240
76,morning,259,33.68200,136.22690,191.49320,38.07910,1270.00000,52.93260,209.24450,14.23920,146.00210,144.13490
77,evening,310,35.36920,187.63800,229.98500,7.55660,1593.00000,60.50160,267.42400,20.09450,170.83350,158.56190
77,night,382,44.84100,231.05800,283.63100,11.04490,2030.00000,74.65410,328.41310,25.03480,212.02510,195.68270
77,afternoon,285,32.78060,171.83200,210.84100,6.75390,1473.00000,56.43290,245.99580,18.27560,157.61660,145.23990
77,morning,286,32.85000,173.10000,212.24300,7.12180,1482.00000,56.22140,247.04000,18.59220,158.37850,145.73190
78,evening,71,1.81790,29.56600,59.96700,10.09920,395.00000,15.77150,58.35250,5.39780,39.37140,27.39080
78,night,69,1.81780,28.85800,57.99800,8.72320,377.00000,15.21230,56.57050,5.13290,38.17790,26.98410
78,afternoon,69,1.69440,29.00300,58.07100,9.24700,387.00000,15.21250,56.76880,5.12350,38.03900,26.38610
78,morning,73,1.81850,30.52300,61.48800,10.10180,410.00000,16.01370,59.97960,5.51700,40.58360,28.07880
79,evening,155,48.49360,99.86500,86.30400,17.73460,852.00000,23.91000,116.14950,6.19050,81.73640,92.18320
79,night,147,44.86270,93.67600,83.58600,15.43300,812.00000,23.13150,110.36980,6.40680,78.63230,88.36760
79,afternoon,129,37.61840,84.58700,73.16700,15.25130,724.00000,19.97610,97.01650,5.19270,68.07140,80.55480
79,morning,176,51.87280,113.39000,99.34800,15.26530,1000.00000,26.51680,131.54370,7.52670,91.04490,107.17080
80,evening,98,4.85970,40.73990,82.89400,22.10150,553.00000,21.79520,80.58130,9.01960,56.14340,37.53580
80,night,107,4.87210,45.38390,90.36900,20.10390,629.00000,23.19680,88.16470,9.36690,61.38130,45.05790
80,afternoon,109,6.37910,45.54990,91.19900,22.12120,635.00000,23.79250,89.03440,9.49470,61.80760,41.75390
80,morning,104,4.98160,44.41390,88.33400,21.44410,628.00000,23.03370,85.33930,9.69290,58.72090,42.50380
81,evening,89,16.44390,54.98100,60.69200,3.12860,502.00000,21.10360,72.82980,8.98260,47.44220,49.35710
81,night,69,13.44680,44.16700,45.26300,5.94610,348.00000,13.17710,56.09380,6.54410,38.10730,37.94810
81,afternoon,82,14.29190,52.52500,54.04300,3.88450,381.00000,13.93950,65.80760,6.96510,44.05750,47.98410
81,morning,81,17.40720,49.34190,53.68600,4.87520,395.00000,12.66530,66.15110,6.07950,44.68470,43.75510
82,evening,635,70.97530,355.25300,465.26520,65.84540,3385.00000,119.42070,517.07670,33.10620,358.00580,356.97390
82,night,425,48.98340,234.81000,313.19000,53.65500,2270.00000,81.67550,349.38830,21.41310,236.86850,227.81990
82,afternoon,468,52.74660,256.79000,340.83600,50.29390,2512.00000,90.19920,381.25800,23.78870,263.98680,261.53510
82,morning,446,46.77360,241.95400,329.27000,49.77820,2385.00000,83.79880,366.85830,23.31630,252.65980,241.63340
83,evening,246,42.84910,134.32200,170.21500,14.90460,1332.00000,48.73920,198.85840,11.92990,133.68500,132.47530
83,night,264,40.52910,144.39000,186.14730,16.36560,1427.00000,49.00270,212.77100,13.32360,144.13450,142.63470
83,afternoon,274,44.78270,150.92000,192.51530,20.72480,1388.00000,48.77900,220.47010,13.83210,152.09640,149.49950
83,morning,253,40.93880,137.98500,179.00730,16.14720,1395.00000,49.68240,203.86560,13.03500,139.47540,135.22440
84,evening,47,2.96310,29.52300,36.30600,8.82580,251.00000,8.19600,40.11300,2.98160,27.06980,22.56630
84,night,52,3.53240,32.57600,38.74400,7.15680,294.00000,8.36840,44.12150,3.20390,30.06790,24.54430
84,afternoon,50,3.62920,30.96100,38.22200,6.80020,292.00000,7.79590,42.21290,3.54790,28.74870,23.95960
84,morning,52,2.98130,32.15100,39.87500,7.64320,302.00000,8.55040,44.18740,3.32430,29.87270,24.61230
85,evening,13,6.66670,7.91200,5.74300,2.83990,89.00000,2.28200,9.50000,0.83910,6.98070,6.44390
85,night,13,6.66670,7.91200,5.74300,2.83990,89.00000,2.28200,9.50000,0.83910,6.98070,6.44390
85,afternoon,13,6.66670,7.91200,5.74300,2.83990,89.00000,2.28200,9.50000,0.83910,6.98070,6.44390
85,morning,13,6.66670,7.91200,5.74300,2.83990,89.00000,2.28200,9.50000,0.83910,6.98070,6.44390
86,evening,21,1.98810,9.15700,15.06500,6.37620,88.00000,5.54260,15.79250,1.57660,12.16010,8.49710
86,night,20,1.98800,8.56500,14.20300,5.49420,86.00000,5.26860,14.95330,1.53710,11.67980,8.23610
86,afternoon,20,1.98800,8.56500,14.20300,5.49420,86.00000,5.26860,14.95330,1.53710,11.67980,8.23610
86,morning,20,1.98800,8.56500,14.20300,5.49420,86.00000,5.26860,14.95330,1.53710,11.67980,8.23610
87,evening,180,19.83700,86.44900,144.13000,9.48660,1010.00000,43.70240,151.01270,11.14690,106.31420,90.55120
87,night,144,18.02460,68.45900,113.64500,8.87940,820.00000,32.47870,120.45190,9.09560,83.99530,70.11620
87,afternoon,145,17.56970,70.02000,113.54090,7.32270,836.00000,32.40070,121.46090,8.91570,86.46050,72.22720
87,morning,159,19.24760,74.65300,123.52690,9.24120,894.00000,36.35160,132.64860,10.06220,92.72340,76.93220
88,evening,239,23.89430,127.59890,179.23100,25.59250,1250.00000,44.70020,198.53140,13.03850,131.95340,121.97190
88,night,328,27.01760,170.38790,255.72400,34.85740,1705.00000,63.57000,275.20370,19.44930,187.23170,170.79570
88,afternoon,287,26.95800,148.92790,221.37800,28.02910,1463.00000,56.44720,240.58160,16.93220,163.52150,148.62290
88,morning,296,23.66880,151.19490,231.56200,32.74770,1511.00000,58.28650,247.88940,17.94000,168.42450,153.87920
89,evening,122,24.16770,69.24700,80.85430,5.73000,648.00000,21.84440,100.18120,5.93970,68.45290,58.89420
89,night,138,27.59970,77.93500,91.74730,7.60400,730.00000,24.56430,113.47280,6.71780,78.34900,67.58420
89,afternoon,132,24.24600,75.38700,88.08130,5.76320,700.00000,23.31140,108.84160,6.19180,74.65700,65.37420
89,morning,133,26.46910,75.17100,87.97030,5.76340,709.00000,23.61840,109.41140,6.45350,75.70580,65.23620
90,evening,10,1.18250,6.22300,8.05700,0.02150,56.00000,1.17750,8.45320,0.75730,5.78410,7.75200
90,night,10,1.18250,6.22300,8.05700,0.02150,56.00000,1.17750,8.45320,0.75730,5.78410,7.75200
90,afternoon,12,1.20640,7.42800,9.42800,0.02260,63.00000,1.36730,9.94490,0.84190,6.83520,9.39500
90,morning,10,1.18250,6.22300,8.05700,0.02150,56.00000,1.17750,8.45320,0.75730,5.78410,7.75200
91,evening,14,5.21830,5.81390,6.16780,8.08760,81.00000,2.42320,8.62410,0.65020,8.12380,2.79400
91,night,14,5.21830,5.81390,6.16780,8.08760,81.00000,2.42320,8.62410,0.65020,8.12380,2.79400
91,afternoon,14,5.21830,5.81390,6.16780,8.08760,81.00000,2.42320,8.62410,0.65020,8.12380,2.79400
91,morning,14,5.21830,5.81390,6.16780,8.08760,81.00000,2.42320,8.62410,0.65020,8.12380,2.79400
92,evening,147,11.61070,80.09500,107.01600,8.15100,787.00000,28.70340,122.71710,6.91750,78.98630,76.96640
92,night,144,16.32890,78.62700,103.61900,3.57880,839.00000,28.62730,119.38110,6.68900,76.70620,72.55120
92,afternoon,156,13.23850,83.55000,116.50600,4.88170,875.00000,30.52810,131.36550,7.45340,85.37770,80.35120
92,morning,138,11.40570,74.53800,101.34200,4.30190,749.00000,26.48540,115.60480,6.51430,76.03420,70.47510
93,evening,22,1.48760,13.20100,17.33900,9.52850,115.00000,4.78710,18.81950,2.07430,13.64070,7.75690
93,night,22,1.48760,13.20100,17.33900,9.52850,115.00000,4.78710,18.81950,2.07430,13.64070,7.75690
93,afternoon,22,1.48760,13.20100,17.33900,9.52850,115.00000,4.78710,18.81950,2.07430,13.64070,7.75690
93,morning,22,1.48760,13.20100,17.33900,9.52850,115.00000,4.78710,18.81950,2.07430,13.64070,7.75690
94,evening,25,7.21280,14.34400,17.87300,1.19730,138.00000,5.05570,20.08790,1.33070,15.11180,15.73840
94,night,24,6.45780,13.89000,17.33700,1.19730,131.00000,4.94970,19.21030,1.30230,14.74340,15.65500
94,afternoon,25,7.21280,14.34400,17.87300,1.19730,138.00000,5.05570,20.08790,1.33070,15.11180,15.73840
94,morning,25,7.21280,14.34400,17.87300,1.19730,138.00000,5.05570,20.08790,1.33070,15.11180,15.73840
95,evening,110,42.33870,65.79100,53.41500,2.54490,632.00000,16.39240,83.84050,6.41410,57.19270,49.67830
95,night,109,40.08690,65.33100,53.55700,2.91980,630.00000,16.71690,82.84020,6.46960,56.35550,50.58760
95,afternoon,116,45.49580,69.08200,56.44400,2.91840,659.00000,17.65130,88.81860,6.64690,60.39330,51.21960
95,morning,111,44.17900,66.01200,53.56600,2.56930,637.00000,17.56470,85.06180,6.12710,56.91390,49.59060
96,evening,251,34.79910,123.14990,180.55770,13.33490,1308.00000,53.79720,197.02740,12.91080,144.75940,132.61490
96,night,240,32.69140,121.29000,172.96400,9.64490,1252.00000,50.88470,188.08370,12.33980,137.60360,132.49010
96,afternoon,237,31.68810,119.05390,172.59000,9.82020,1234.00000,51.76840,185.92220,12.47550,136.85120,131.73580
96,morning,249,36.57610,124.60490,177.15470,12.74180,1314.00000,53.17540,194.62220,12.47220,144.00960,133.65090
97,evening,62,11.15890,28.86890,47.17200,15.29740,354.00000,13.23840,49.47720,5.83110,35.02710,26.89740
97,night,54,11.07930,25.09490,39.78900,15.12860,294.00000,10.05670,42.55960,4.62330,31.34180,23.21600
97,afternoon,63,11.39330,30.26890,47.27400,16.87820,353.00000,12.76390,49.92980,5.58360,35.88570,27.88850
97,morning,59,11.48070,27.76990,44.34700,12.12350,324.00000,12.01410,47.01350,5.41130,33.58470,27.64730
98,evening,164,35.83550,106.24400,109.57300,3.82400,886.00000,30.96200,129.03600,8.93350,86.57080,105.88850
98,night,165,37.22940,107.01900,110.09500,3.81010,911.00000,30.83670,129.97540,8.82040,86.70070,106.44650
98,afternoon,164,36.93400,106.35500,109.84700,3.80990,887.00000,31.41350,129.41900,8.91570,86.85410,106.69250
98,morning,169,37.82670,109.99900,112.55200,3.82340,920.00000,31.87250,133.29530,9.19280,89.12660,109.31550
99,evening,109,15.46460,81.13600,78.38900,9.61720,612.00000,19.59740,83.31540,6.90860,56.29780,86.93810
99,night,107,14.10290,80.56900,78.20400,10.34310,661.00000,18.83890,82.52920,7.21340,55.88150,85.13410
99,afternoon,111,15.76450,82.08600,79.78100,10.11980,658.00000,19.93130,84.89640,7.48700,57.67550,86.73210
99,morning,101,12.41430,75.32000,72.76400,8.27250,603.00000,18.77330,76.92650,6.60950,52.69450,79.56810
100,evening,165,31.79980,84.25800,117.49500,26.90950,840.00000,31.44670,136.01680,7.76370,92.60230,79.06010
100,night,161,30.93150,83.06100,115.10900,26.65460,834.00000,31.08650,132.82540,7.73580,90.04730,78.76410
100,afternoon,161,28.45560,83.23600,116.81800,25.99240,852.00000,31.41710,133.48140,7.71680,90.25890,78.69280
100,morning,157,28.91280,81.35200,113.33700,26.29660,823.00000,30.50160,130.08890,7.57080,88.25170,76.97410
101,evening,418,92.47030,244.42300,298.36600,2.05170,2288.00000,75.28750,350.71650,17.08700,243.08780,249.36310
101,night,606,134.38020,354.47800,431.56700,2.40170,3230.00000,112.88110,507.78480,24.36960,353.92450,360.94600
101,afternoon,514,114.46370,299.50300,364.74400,1.97210,2753.00000,92.89410,431.63300,20.36140,298.21650,302.31540
101,morning,419,92.26960,244.15300,301.28800,0.76600,2216.00000,79.84150,352.77220,17.01000,244.89570,248.85710
102,evening,422,75.40150,243.78300,317.72900,1.51990,2176.00000,76.99390,363.69140,17.12870,248.25600,248.68170
102,night,475,91.27570,272.47900,349.28300,1.80840,2440.00000,83.38200,407.83480,19.01550,276.89840,268.94560
102,afternoon,543,113.16210,314.30000,391.96800,1.91040,2823.00000,96.73980,460.38960,21.34470,316.02850,315.42470
102,morning,507,99.16720,293.28500,373.03400,1.57570,2623.00000,89.04150,433.69390,20.34600,295.83480,293.81910
103,evening,135,14.64480,80.65200,99.59200,15.11200,720.00000,25.40030,115.51440,8.91620,77.39230,60.98520
103,night,132,14.24430,78.68500,97.26200,14.47980,696.00000,25.05380,112.88560,8.67880,75.31790,58.73620
103,afternoon,133,14.40890,80.27100,98.07200,14.08590,699.00000,25.11630,113.57600,8.71270,76.16310,60.46880
103,morning,134,14.11530,80.57100,99.13100,14.16150,715.00000,25.48230,114.56680,8.86440,76.56310,60.82680
104,evening,26,10.57400,13.90200,14.84100,3.58200,128.00000,6.00060,19.78400,1.52420,14.64870,15.59700
104,night,25,9.62000,13.36200,14.64900,3.14500,121.00000,5.89160,19.21170,1.47790,14.12400,15.28800
104,afternoon,24,9.40300,12.74600,14.05200,3.14440,114.00000,4.99860,18.50160,1.44510,13.68460,14.84500
104,morning,26,10.57400,13.90200,14.84100,3.58200,128.00000,6.00060,19.78400,1.52420,14.64870,15.59700
105,evening,20,3.84120,11.89400,11.91000,2.49430,123.00000,3.12490,15.57460,1.24120,10.37500,11.45880
105,night,20,3.84120,11.89400,11.91000,2.49430,123.00000,3.12490,15.57460,1.24120,10.37500,11.45880
105,afternoon,21,4.28320,12.32400,12.28000,2.49790,131.00000,3.21250,16.25610,1.27630,10.97560,11.81580
105,morning,20,3.84120,11.89400,11.91000,2.49430,123.00000,3.12490,15.57460,1.24120,10.37500,11.45880
106,evening,71,15.21550,46.61700,45.15700,0.22600,388.00000,11.10250,59.00860,6.67630,37.09250,35.84900
106,night,61,13.68730,39.53700,38.18600,0.09280,345.00000,9.15290,50.70770,5.34970,31.63670,30.06600
106,afternoon,62,14.04660,40.35400,37.99100,0.03410,333.00000,9.63590,51.48290,5.67590,32.48320,29.68700
106,morning,68,15.24200,43.83400,42.91900,0.10200,359.00000,10.26990,56.63480,6.46040,36.14990,32.64600
107,evening,83,20.89470,41.94100,53.75700,8.98850,417.00000,14.67680,63.27300,4.85630,45.47410,50.03370
107,night,80,19.59170,40.30900,52.09600,8.95690,402.00000,14.14270,61.08460,4.69510,43.96660,48.40270
107,afternoon,78,19.19310,39.43800,50.88100,8.67590,378.00000,13.78470,59.66000,4.65880,42.31510,46.72870
107,morning,81,20.10770,41.33800,52.58300,8.65730,396.00000,14.26120,61.73010,4.86160,44.79230,49.20370
108,evening,37,13.86430,21.50200,23.50800,2.22700,180.00000,6.68940,30.40350,2.03930,20.74700,19.52020
108,night,37,12.70130,21.36200,24.30500,2.22920,184.00000,6.61640,30.48330,2.10280,20.61530,19.05220
108,afternoon,39,14.13430,22.46600,24.92000,2.22920,198.00000,6.89940,32.11530,2.16110,21.58780,19.79620
108,morning,37,13.86430,21.50200,23.50800,2.22700,180.00000,6.68940,30.40350,2.03930,20.74700,19.52020
109,evening,170,10.05450,81.80000,135.85100,13.09830,909.00000,34.98750,143.47000,11.00210,99.91420,81.53320
109,night,181,11.76450,85.73700,145.54400,12.38550,934.00000,37.19960,152.87700,10.21100,105.50710,88.85220
109,afternoon,173,8.13850,81.07400,138.58000,13.72920,908.00000,35.14270,146.59630,10.69680,102.36630,77.04220
109,morning,186,8.16280,89.73500,150.49800,15.31300,992.00000,38.68270,156.68850,11.22310,106.69230,91.01420
110,evening,6,1.71610,2.87300,3.34400,0.91930,44.00000,1.48280,4.76960,0.31540,3.46120,3.23900
110,night,6,1.71610,2.87300,3.34400,0.91930,44.00000,1.48280,4.76960,0.31540,3.46120,3.23900
110,afternoon,6,1.71610,2.87300,3.34400,0.91930,44.00000,1.48280,4.76960,0.31540,3.46120,3.23900
110,morning,6,1.71610,2.87300,3.34400,0.91930,44.00000,1.48280,4.76960,0.31540,3.46120,3.23900
111,evening,52,14.79760,28.10700,35.44100,0.09080,258.00000,15.69440,44.28530,5.11410,28.02410,23.90930
111,night,53,13.97480,29.20500,36.86000,0.09050,258.00000,15.77740,45.45200,5.22570,28.34810,25.62130
111,afternoon,51,13.88860,27.75200,35.31500,0.09050,247.00000,15.56340,43.63030,5.08400,27.52510,23.80430
111,morning,51,13.88860,27.75200,35.31500,0.09050,247.00000,15.56340,43.63030,5.08400,27.52510,23.80430
112,evening,91,12.25500,47.88200,66.72900,0.45350,489.00000,18.94900,78.57860,5.71580,49.84730,40.36170
112,night,98,16.73490,50.07000,68.77000,0.72880,523.00000,19.42380,84.07740,5.49630,53.46280,42.25700
112,afternoon,102,17.00480,52.98300,73.71900,0.73030,576.00000,22.31210,87.74510,6.61800,55.57900,45.22800
112,morning,89,17.09810,44.65900,62.16600,0.31390,498.00000,19.27570,76.29370,5.63070,48.74760,36.99900
113,evening,107,41.66740,63.46300,52.02410,13.06110,656.00000,16.24610,78.84010,5.15480,54.38790,52.07670
113,night,103,38.64970,62.11300,51.55410,12.59830,636.00000,16.30560,76.13320,5.27920,52.87800,52.61770
113,afternoon,106,43.42770,63.39100,52.24310,12.52320,630.00000,16.69640,78.25410,5.58950,54.74580,54.18620
113,morning,102,41.11730,59.93790,50.47810,13.61210,601.00000,16.34530,74.85750,5.31010,52.00300,50.16180
114,evening,11,3.16160,6.16900,6.60600,1.18080,71.00000,1.61260,8.90650,0.88350,6.08050,5.53840
114,night,10,3.15780,5.63700,5.82300,1.17960,69.00000,1.45160,8.04890,0.83120,5.51650,4.87440
114,afternoon,14,4.36210,8.23400,8.09800,1.53280,97.00000,2.45240,11.13130,1.01740,7.45020,7.03350
114,morning,10,3.15780,5.63700,5.82300,1.17960,69.00000,1.45160,8.04890,0.83120,5.51650,4.87440
115,evening,197,20.81760,136.18100,149.31900,20.03990,1126.00000,33.80920,157.03710,12.58760,111.00490,137.54370
115,night,305,32.30630,203.70800,232.06300,18.72290,1686.00000,57.41660,252.78070,20.43040,171.37390,189.54140
115,afternoon,357,38.24400,240.86600,271.79800,23.58930,2056.00000,64.99370,295.66690,23.97960,200.82330,227.19150
115,morning,317,32.74540,205.96700,243.52200,19.58110,1757.00000,58.84770,268.36260,21.21020,178.58350,182.84770
116,evening,52,6.76710,29.43600,39.52200,0.04930,300.00000,8.84080,44.80600,2.03410,29.92850,27.98000
116,night,51,5.97920,28.98500,38.54000,0.04770,292.00000,8.68090,44.01910,1.97940,29.28840,27.12300
116,afternoon,50,5.97020,28.35600,37.73200,0.04770,283.00000,8.60580,43.12220,1.95250,28.78840,26.34600
116,morning,52,6.17770,29.32300,39.24200,0.04770,294.00000,8.75920,44.92880,2.03560,29.90300,27.59400
117,evening,107,29.92060,66.73790,64.14500,3.47340,561.00000,18.47150,84.75170,6.80670,54.96350,58.58390
117,night,131,34.88300,79.62190,77.18100,5.92510,671.00000,24.01700,103.52400,7.63150,69.76930,69.92670
117,afternoon,54,17.73780,28.72590,34.39800,2.97320,273.00000,11.97640,43.34960,3.87300,27.86690,26.26730
117,morning,121,33.19080,73.05900,70.32600,3.98170,609.00000,22.67870,94.56560,7.74570,63.76850,64.16860
118,evening,10,2.47840,4.75200,6.96700,0.30280,52.00000,3.04530,8.28610,0.67160,5.91270,5.16370
118,night,88,18.06990,51.89600,59.20250,4.46590,428.00000,16.85040,72.21150,5.59120,47.97190,49.10530
118,afternoon,22,4.93920,13.23800,14.74000,0.72710,147.00000,3.90320,18.34300,1.58540,11.95680,9.97630
118,morning,112,27.98570,68.50900,72.26000,5.23080,590.00000,18.50490,89.27170,6.01810,60.64130,62.44880
119,evening,547,163.07590,320.45100,354.23900,2.06910,2931.00000,99.62130,440.75280,21.98590,312.69040,328.31840
119,night,293,119.83800,175.97500,164.85590,1.63450,1604.00000,54.93720,221.54420,11.80270,163.39840,191.06070
119,afternoon,608,155.17120,355.43100,415.61900,2.44620,3128.00000,110.16790,499.44000,24.32890,351.35360,366.89410
119,morning,618,170.12160,364.23300,413.77900,2.73700,3281.00000,113.24970,504.46610,24.62310,352.03520,376.89110
120,evening,248,50.80520,146.38100,176.90300,1.00000,1359.00000,44.78230,209.76750,12.54650,143.81180,141.56910
120,night,107,27.15050,60.55100,70.88100,0.96830,602.00000,16.34790,89.77080,4.08350,60.54080,51.76710
120,afternoon,265,57.10520,157.38400,187.72100,2.66900,1412.00000,47.36470,222.42050,12.36340,154.13440,153.45710
120,morning,257,55.52100,149.78200,180.37790,0.83970,1379.00000,46.51170,215.19740,11.83360,150.14310,146.65280
121,evening,102,8.98600,65.45900,78.67100,7.34620,527.00000,21.08010,88.84030,7.44890,57.80960,56.36920
121,night,100,8.94730,63.86000,76.98200,7.34580,518.00000,20.63210,86.93090,7.25440,56.64060,54.49520
